Full_name,skin_name,Quality,Exterior,Price
爪子刀（★） | 传说 (崭新出厂),爪子刀（★） | 传说,隐秘,崭新出厂,19994.99
爪子刀（★ StatTrak™） | 黑色层压板 (崭新出厂),爪子刀（★ StatTrak™） | 黑色层压板,隐秘,崭新出厂,
爪子刀（★ StatTrak™） | 黑色层压板 (久经沙场),爪子刀（★ StatTrak™） | 黑色层压板,隐秘,久经沙场,6400.00
爪子刀（★ StatTrak™） | 黑色层压板 (破损不堪),爪子刀（★ StatTrak™） | 黑色层压板,隐秘,破损不堪,6500.00
爪子刀（★ StatTrak™） | 黑色层压板 (战痕累累),爪子刀（★ StatTrak™） | 黑色层压板,隐秘,战痕累累,6135.41
爪子刀（★ StatTrak™） | 黑色层压板 (略有磨损),爪子刀（★ StatTrak™） | 黑色层压板,隐秘,略有磨损,
截短霰弹枪 | 辐照警报 (崭新出厂),截短霰弹枪 | 辐照警报,消费级,崭新出厂,
截短霰弹枪 | 辐照警报 (久经沙场),截短霰弹枪 | 辐照警报,消费级,久经沙场,12.99
截短霰弹枪 | 辐照警报 (破损不堪),截短霰弹枪 | 辐照警报,消费级,破损不堪,
截短霰弹枪 | 辐照警报 (战痕累累),截短霰弹枪 | 辐照警报,消费级,战痕累累,
截短霰弹枪 | 辐照警报 (略有磨损),截短霰弹枪 | 辐照警报,消费级,略有磨损,22.34
MP7（StatTrak™） | 都市危机 (崭新出厂),MP7（StatTrak™） | 都市危机,军规级,崭新出厂,4.47
MP7（StatTrak™） | 都市危机 (久经沙场),MP7（StatTrak™） | 都市危机,军规级,久经沙场,1.49
MP7（StatTrak™） | 都市危机 (破损不堪),MP7（StatTrak™） | 都市危机,军规级,破损不堪,3.13
MP7（StatTrak™） | 都市危机 (战痕累累),MP7（StatTrak™） | 都市危机,军规级,战痕累累,1.92
MP7（StatTrak™） | 都市危机 (略有磨损),MP7（StatTrak™） | 都市危机,军规级,略有磨损,3.77
双持贝瑞塔 | 皇室伴侣 (崭新出厂),双持贝瑞塔 | 皇室伴侣,受限,崭新出厂,16.82
双持贝瑞塔 | 皇室伴侣 (久经沙场),双持贝瑞塔 | 皇室伴侣,受限,久经沙场,2.36
双持贝瑞塔 | 皇室伴侣 (破损不堪),双持贝瑞塔 | 皇室伴侣,受限,破损不堪,2.69
双持贝瑞塔 | 皇室伴侣 (战痕累累),双持贝瑞塔 | 皇室伴侣,受限,战痕累累,2.40
双持贝瑞塔 | 皇室伴侣 (略有磨损),双持贝瑞塔 | 皇室伴侣,受限,略有磨损,5.70
新星（StatTrak™） | 玩具士兵 (崭新出厂),新星（StatTrak™） | 玩具士兵,受限,崭新出厂,65.23
新星（StatTrak™） | 玩具士兵 (久经沙场),新星（StatTrak™） | 玩具士兵,受限,久经沙场,9.20
新星（StatTrak™） | 玩具士兵 (破损不堪),新星（StatTrak™） | 玩具士兵,受限,破损不堪,8.36
新星（StatTrak™） | 玩具士兵 (战痕累累),新星（StatTrak™） | 玩具士兵,受限,战痕累累,7.47
新星（StatTrak™） | 玩具士兵 (略有磨损),新星（StatTrak™） | 玩具士兵,受限,略有磨损,19.70
AK-47（纪念品） | 狩猎网格 (崭新出厂),AK-47（纪念品） | 狩猎网格,工业级,崭新出厂,2555.00
AK-47（纪念品） | 狩猎网格 (久经沙场),AK-47（纪念品） | 狩猎网格,工业级,久经沙场,89.00
AK-47（纪念品） | 狩猎网格 (破损不堪),AK-47（纪念品） | 狩猎网格,工业级,破损不堪,280.00
AK-47（纪念品） | 狩猎网格 (战痕累累),AK-47（纪念品） | 狩猎网格,工业级,战痕累累,150.00
AK-47（纪念品） | 狩猎网格 (略有磨损),AK-47（纪念品） | 狩猎网格,工业级,略有磨损,174.90
爪子刀（★） | 表面淬火 (崭新出厂),爪子刀（★） | 表面淬火,隐秘,崭新出厂,11888.00
爪子刀（★） | 表面淬火 (久经沙场),爪子刀（★） | 表面淬火,隐秘,久经沙场,6096.38
爪子刀（★） | 表面淬火 (破损不堪),爪子刀（★） | 表面淬火,隐秘,破损不堪,5568.00
爪子刀（★） | 表面淬火 (战痕累累),爪子刀（★） | 表面淬火,隐秘,战痕累累,4940.00
爪子刀（★） | 表面淬火 (略有磨损),爪子刀（★） | 表面淬火,隐秘,略有磨损,6879.00
FN57（纪念品） | 雇佣兵 (崭新出厂),FN57（纪念品） | 雇佣兵,消费级,崭新出厂,299.00
FN57（纪念品） | 雇佣兵 (久经沙场),FN57（纪念品） | 雇佣兵,消费级,久经沙场,1.90
FN57（纪念品） | 雇佣兵 (破损不堪),FN57（纪念品） | 雇佣兵,消费级,破损不堪,3.42
FN57（纪念品） | 雇佣兵 (战痕累累),FN57（纪念品） | 雇佣兵,消费级,战痕累累,1.94
FN57（纪念品） | 雇佣兵 (略有磨损),FN57（纪念品） | 雇佣兵,消费级,略有磨损,8.62
UMP-45（StatTrak™） | 动摇 (崭新出厂),UMP-45（StatTrak™） | 动摇,军规级,崭新出厂,7.52
UMP-45（StatTrak™） | 动摇 (久经沙场),UMP-45（StatTrak™） | 动摇,军规级,久经沙场,1.85
UMP-45（StatTrak™） | 动摇 (破损不堪),UMP-45（StatTrak™） | 动摇,军规级,破损不堪,2.00
UMP-45（StatTrak™） | 动摇 (战痕累累),UMP-45（StatTrak™） | 动摇,军规级,战痕累累,1.87
UMP-45（StatTrak™） | 动摇 (略有磨损),UMP-45（StatTrak™） | 动摇,军规级,略有磨损,3.64
MAG-7 | 核芯破裂 (崭新出厂),MAG-7 | 核芯破裂,受限,崭新出厂,76.56
MAG-7 | 核芯破裂 (久经沙场),MAG-7 | 核芯破裂,受限,久经沙场,10.08
MAG-7 | 核芯破裂 (破损不堪),MAG-7 | 核芯破裂,受限,破损不堪,9.78
MAG-7 | 核芯破裂 (战痕累累),MAG-7 | 核芯破裂,受限,战痕累累,7.18
MAG-7 | 核芯破裂 (略有磨损),MAG-7 | 核芯破裂,受限,略有磨损,19.69
蝴蝶刀（★） | 蓝钢 (崭新出厂),蝴蝶刀（★） | 蓝钢,隐秘,崭新出厂,9666.00
蝴蝶刀（★） | 蓝钢 (久经沙场),蝴蝶刀（★） | 蓝钢,隐秘,久经沙场,6388.88
蝴蝶刀（★） | 蓝钢 (破损不堪),蝴蝶刀（★） | 蓝钢,隐秘,破损不堪,6285.41
蝴蝶刀（★） | 蓝钢 (战痕累累),蝴蝶刀（★） | 蓝钢,隐秘,战痕累累,6212.78
蝴蝶刀（★） | 蓝钢 (略有磨损),蝴蝶刀（★） | 蓝钢,隐秘,略有磨损,6750.00
M4A4 | 赛博 (崭新出厂),M4A4 | 赛博,保密,崭新出厂,267.92
M4A4 | 赛博 (久经沙场),M4A4 | 赛博,保密,久经沙场,111.70
M4A4 | 赛博 (破损不堪),M4A4 | 赛博,保密,破损不堪,125.00
M4A4 | 赛博 (战痕累累),M4A4 | 赛博,保密,战痕累累,108.99
M4A4 | 赛博 (略有磨损),M4A4 | 赛博,保密,略有磨损,167.94
沙漠之鹰 | 后发制人 (崭新出厂),沙漠之鹰 | 后发制人,受限,崭新出厂,15.70
沙漠之鹰 | 后发制人 (久经沙场),沙漠之鹰 | 后发制人,受限,久经沙场,2.52
沙漠之鹰 | 后发制人 (破损不堪),沙漠之鹰 | 后发制人,受限,破损不堪,1.56
沙漠之鹰 | 后发制人 (战痕累累),沙漠之鹰 | 后发制人,受限,战痕累累,1.66
沙漠之鹰 | 后发制人 (略有磨损),沙漠之鹰 | 后发制人,受限,略有磨损,6.20
M249（StatTrak™） | 翠绿箭毒蛙 (崭新出厂),M249（StatTrak™） | 翠绿箭毒蛙,受限,崭新出厂,32.22
M249（StatTrak™） | 翠绿箭毒蛙 (久经沙场),M249（StatTrak™） | 翠绿箭毒蛙,受限,久经沙场,18.51
M249（StatTrak™） | 翠绿箭毒蛙 (破损不堪),M249（StatTrak™） | 翠绿箭毒蛙,受限,破损不堪,
M249（StatTrak™） | 翠绿箭毒蛙 (略有磨损),M249（StatTrak™） | 翠绿箭毒蛙,受限,略有磨损,18.40
UMP-45（StatTrak™） | 迷之宫 (崭新出厂),UMP-45（StatTrak™） | 迷之宫,军规级,崭新出厂,5.87
UMP-45（StatTrak™） | 迷之宫 (久经沙场),UMP-45（StatTrak™） | 迷之宫,军规级,久经沙场,2.00
UMP-45（StatTrak™） | 迷之宫 (破损不堪),UMP-45（StatTrak™） | 迷之宫,军规级,破损不堪,34.55
UMP-45（StatTrak™） | 迷之宫 (略有磨损),UMP-45（StatTrak™） | 迷之宫,军规级,略有磨损,3.10
骷髅匕首（★） | 屠夫 (崭新出厂),骷髅匕首（★） | 屠夫,隐秘,崭新出厂,7599.00
骷髅匕首（★） | 屠夫 (久经沙场),骷髅匕首（★） | 屠夫,隐秘,久经沙场,6500.00
骷髅匕首（★） | 屠夫 (略有磨损),骷髅匕首（★） | 屠夫,隐秘,略有磨损,6892.10
G3SG1 | 极寒迷彩 (崭新出厂),G3SG1 | 极寒迷彩,工业级,崭新出厂,
G3SG1 | 极寒迷彩 (久经沙场),G3SG1 | 极寒迷彩,工业级,久经沙场,39.57
G3SG1 | 极寒迷彩 (破损不堪),G3SG1 | 极寒迷彩,工业级,破损不堪,
G3SG1 | 极寒迷彩 (战痕累累),G3SG1 | 极寒迷彩,工业级,战痕累累,49.99
G3SG1 | 极寒迷彩 (略有磨损),G3SG1 | 极寒迷彩,工业级,略有磨损,157.18
沙漠之鹰（StatTrak™） | 蓝色层压板 (崭新出厂),沙漠之鹰（StatTrak™） | 蓝色层压板,军规级,崭新出厂,31.44
沙漠之鹰（StatTrak™） | 蓝色层压板 (久经沙场),沙漠之鹰（StatTrak™） | 蓝色层压板,军规级,久经沙场,3.69
沙漠之鹰（StatTrak™） | 蓝色层压板 (破损不堪),沙漠之鹰（StatTrak™） | 蓝色层压板,军规级,破损不堪,3.94
沙漠之鹰（StatTrak™） | 蓝色层压板 (战痕累累),沙漠之鹰（StatTrak™） | 蓝色层压板,军规级,战痕累累,3.92
沙漠之鹰（StatTrak™） | 蓝色层压板 (略有磨损),沙漠之鹰（StatTrak™） | 蓝色层压板,军规级,略有磨损,6.54
MAC-10（StatTrak™） | 捕猎者 (崭新出厂),MAC-10（StatTrak™） | 捕猎者,军规级,崭新出厂,10.28
MAC-10（StatTrak™） | 捕猎者 (久经沙场),MAC-10（StatTrak™） | 捕猎者,军规级,久经沙场,1.62
MAC-10（StatTrak™） | 捕猎者 (破损不堪),MAC-10（StatTrak™） | 捕猎者,军规级,破损不堪,1.33
MAC-10（StatTrak™） | 捕猎者 (战痕累累),MAC-10（StatTrak™） | 捕猎者,军规级,战痕累累,1.50
MAC-10（StatTrak™） | 捕猎者 (略有磨损),MAC-10（StatTrak™） | 捕猎者,军规级,略有磨损,2.85
M4A1 消音型 | 守护者 (崭新出厂),M4A1 消音型 | 守护者,保密,崭新出厂,190.60
M4A1 消音型 | 守护者 (久经沙场),M4A1 消音型 | 守护者,保密,久经沙场,133.50
M4A1 消音型 | 守护者 (破损不堪),M4A1 消音型 | 守护者,保密,破损不堪,200.00
M4A1 消音型 | 守护者 (战痕累累),M4A1 消音型 | 守护者,保密,战痕累累,178.88
M4A1 消音型 | 守护者 (略有磨损),M4A1 消音型 | 守护者,保密,略有磨损,145.09
锯齿爪刀（★） | 渐变大理石 (崭新出厂),锯齿爪刀（★） | 渐变大理石,隐秘,崭新出厂,7446.00
锯齿爪刀（★） | 渐变大理石 (略有磨损),锯齿爪刀（★） | 渐变大理石,隐秘,略有磨损,7088.00
MP9（StatTrak™） | 砂垢 (崭新出厂),MP9（StatTrak™） | 砂垢,军规级,崭新出厂,7.33
MP9（StatTrak™） | 砂垢 (久经沙场),MP9（StatTrak™） | 砂垢,军规级,久经沙场,1.95
MP9（StatTrak™） | 砂垢 (破损不堪),MP9（StatTrak™） | 砂垢,军规级,破损不堪,2.69
MP9（StatTrak™） | 砂垢 (略有磨损),MP9（StatTrak™） | 砂垢,军规级,略有磨损,3.40
格洛克 18 型（StatTrak™） | 亡者之寝 (崭新出厂),格洛克 18 型（StatTrak™） | 亡者之寝,军规级,崭新出厂,13.62
格洛克 18 型（StatTrak™） | 亡者之寝 (久经沙场),格洛克 18 型（StatTrak™） | 亡者之寝,军规级,久经沙场,4.84
格洛克 18 型（StatTrak™） | 亡者之寝 (破损不堪),格洛克 18 型（StatTrak™） | 亡者之寝,军规级,破损不堪,12.20
格洛克 18 型（StatTrak™） | 亡者之寝 (战痕累累),格洛克 18 型（StatTrak™） | 亡者之寝,军规级,战痕累累,16.50
格洛克 18 型（StatTrak™） | 亡者之寝 (略有磨损),格洛克 18 型（StatTrak™） | 亡者之寝,军规级,略有磨损,7.00
M4A1 消音型 | 次时代 (崭新出厂),M4A1 消音型 | 次时代,隐秘,崭新出厂,207.54
M4A1 消音型 | 次时代 (久经沙场),M4A1 消音型 | 次时代,隐秘,久经沙场,103.90
M4A1 消音型 | 次时代 (破损不堪),M4A1 消音型 | 次时代,隐秘,破损不堪,131.24
M4A1 消音型 | 次时代 (战痕累累),M4A1 消音型 | 次时代,隐秘,战痕累累,207.00
M4A1 消音型 | 次时代 (略有磨损),M4A1 消音型 | 次时代,隐秘,略有磨损,147.00
MP7 | 恶作剧 (久经沙场),MP7 | 恶作剧,军规级,久经沙场,0.83
MP7 | 恶作剧 (破损不堪),MP7 | 恶作剧,军规级,破损不堪,0.64
MP7 | 恶作剧 (战痕累累),MP7 | 恶作剧,军规级,战痕累累,0.50
MP7 | 恶作剧 (略有磨损),MP7 | 恶作剧,军规级,略有磨损,3.32
FN57 | 好兄弟 (崭新出厂),FN57 | 好兄弟,受限,崭新出厂,12.00
FN57 | 好兄弟 (久经沙场),FN57 | 好兄弟,受限,久经沙场,4.17
FN57 | 好兄弟 (破损不堪),FN57 | 好兄弟,受限,破损不堪,5.79
FN57 | 好兄弟 (战痕累累),FN57 | 好兄弟,受限,战痕累累,4.50
FN57 | 好兄弟 (略有磨损),FN57 | 好兄弟,受限,略有磨损,6.94
MAG-7（纪念品） | 金属 DDPAT (崭新出厂),MAG-7（纪念品） | 金属 DDPAT,工业级,崭新出厂,12.69
MAG-7（纪念品） | 金属 DDPAT (略有磨损),MAG-7（纪念品） | 金属 DDPAT,工业级,略有磨损,21.00
UMP-45（纪念品） | 机械装置 (崭新出厂),UMP-45（纪念品） | 机械装置,工业级,崭新出厂,2.45
UMP-45（纪念品） | 机械装置 (久经沙场),UMP-45（纪念品） | 机械装置,工业级,久经沙场,1.28
UMP-45（纪念品） | 机械装置 (破损不堪),UMP-45（纪念品） | 机械装置,工业级,破损不堪,6.50
UMP-45（纪念品） | 机械装置 (战痕累累),UMP-45（纪念品） | 机械装置,工业级,战痕累累,25.00
UMP-45（纪念品） | 机械装置 (略有磨损),UMP-45（纪念品） | 机械装置,工业级,略有磨损,3.52
沙漠之鹰 | 指挥 (崭新出厂),沙漠之鹰 | 指挥,受限,崭新出厂,66.66
沙漠之鹰 | 指挥 (久经沙场),沙漠之鹰 | 指挥,受限,久经沙场,1.97
沙漠之鹰 | 指挥 (破损不堪),沙漠之鹰 | 指挥,受限,破损不堪,1.81
沙漠之鹰 | 指挥 (战痕累累),沙漠之鹰 | 指挥,受限,战痕累累,1.63
沙漠之鹰 | 指挥 (略有磨损),沙漠之鹰 | 指挥,受限,略有磨损,7.17
求生匕首（★ StatTrak™） | 人工染色 (久经沙场),求生匕首（★ StatTrak™） | 人工染色,隐秘,久经沙场,1380.00
求生匕首（★ StatTrak™） | 人工染色 (破损不堪),求生匕首（★ StatTrak™） | 人工染色,隐秘,破损不堪,
求生匕首（★ StatTrak™） | 人工染色 (战痕累累),求生匕首（★ StatTrak™） | 人工染色,隐秘,战痕累累,
求生匕首（★ StatTrak™） | 人工染色 (略有磨损),求生匕首（★ StatTrak™） | 人工染色,隐秘,略有磨损,7100.00
PP-野牛 | 透光区 (崭新出厂),PP-野牛 | 透光区,军规级,崭新出厂,12.58
PP-野牛 | 透光区 (久经沙场),PP-野牛 | 透光区,军规级,久经沙场,3.33
PP-野牛 | 透光区 (破损不堪),PP-野牛 | 透光区,军规级,破损不堪,2.16
PP-野牛 | 透光区 (战痕累累),PP-野牛 | 透光区,军规级,战痕累累,1.95
PP-野牛 | 透光区 (略有磨损),PP-野牛 | 透光区,军规级,略有磨损,3.50
加利尔 AR（纪念品） | 警告！ (崭新出厂),加利尔 AR（纪念品） | 警告！,受限,崭新出厂,400.00
加利尔 AR（纪念品） | 警告！ (久经沙场),加利尔 AR（纪念品） | 警告！,受限,久经沙场,100.00
加利尔 AR（纪念品） | 警告！ (破损不堪),加利尔 AR（纪念品） | 警告！,受限,破损不堪,188.80
加利尔 AR（纪念品） | 警告！ (战痕累累),加利尔 AR（纪念品） | 警告！,受限,战痕累累,176.85
加利尔 AR（纪念品） | 警告！ (略有磨损),加利尔 AR（纪念品） | 警告！,受限,略有磨损,150.00
XM1014 | 狂野丛林 (崭新出厂),XM1014 | 狂野丛林,消费级,崭新出厂,
XM1014 | 狂野丛林 (久经沙场),XM1014 | 狂野丛林,消费级,久经沙场,13.97
XM1014 | 狂野丛林 (破损不堪),XM1014 | 狂野丛林,消费级,破损不堪,
XM1014 | 狂野丛林 (战痕累累),XM1014 | 狂野丛林,消费级,战痕累累,28.88
XM1014 | 狂野丛林 (略有磨损),XM1014 | 狂野丛林,消费级,略有磨损,25.00
USP 消音版 | 引擎故障灯 (崭新出厂),USP 消音版 | 引擎故障灯,军规级,崭新出厂,11.88
USP 消音版 | 引擎故障灯 (久经沙场),USP 消音版 | 引擎故障灯,军规级,久经沙场,6.02
USP 消音版 | 引擎故障灯 (破损不堪),USP 消音版 | 引擎故障灯,军规级,破损不堪,9.50
USP 消音版 | 引擎故障灯 (战痕累累),USP 消音版 | 引擎故障灯,军规级,战痕累累,6.08
USP 消音版 | 引擎故障灯 (略有磨损),USP 消音版 | 引擎故障灯,军规级,略有磨损,7.20
AK-47 | 前线迷雾 (崭新出厂),AK-47 | 前线迷雾,保密,崭新出厂,396.87
AK-47 | 前线迷雾 (久经沙场),AK-47 | 前线迷雾,保密,久经沙场,88.40
AK-47 | 前线迷雾 (破损不堪),AK-47 | 前线迷雾,保密,破损不堪,83.92
AK-47 | 前线迷雾 (战痕累累),AK-47 | 前线迷雾,保密,战痕累累,68.94
AK-47 | 前线迷雾 (略有磨损),AK-47 | 前线迷雾,保密,略有磨损,157.40
PP-野牛（StatTrak™） | 丛林滑流 (崭新出厂),PP-野牛（StatTrak™） | 丛林滑流,军规级,崭新出厂,4.46
PP-野牛（StatTrak™） | 丛林滑流 (久经沙场),PP-野牛（StatTrak™） | 丛林滑流,军规级,久经沙场,1.92
PP-野牛（StatTrak™） | 丛林滑流 (破损不堪),PP-野牛（StatTrak™） | 丛林滑流,军规级,破损不堪,4.00
PP-野牛（StatTrak™） | 丛林滑流 (战痕累累),PP-野牛（StatTrak™） | 丛林滑流,军规级,战痕累累,1.60
PP-野牛（StatTrak™） | 丛林滑流 (略有磨损),PP-野牛（StatTrak™） | 丛林滑流,军规级,略有磨损,3.40
MAG-7（StatTrak™） | 铋晶体 (崭新出厂),MAG-7（StatTrak™） | 铋晶体,受限,崭新出厂,47.49
MAG-7（StatTrak™） | 铋晶体 (久经沙场),MAG-7（StatTrak™） | 铋晶体,受限,久经沙场,9.95
MAG-7（StatTrak™） | 铋晶体 (破损不堪),MAG-7（StatTrak™） | 铋晶体,受限,破损不堪,10.00
MAG-7（StatTrak™） | 铋晶体 (战痕累累),MAG-7（StatTrak™） | 铋晶体,受限,战痕累累,9.00
MAG-7（StatTrak™） | 铋晶体 (略有磨损),MAG-7（StatTrak™） | 铋晶体,受限,略有磨损,25.28
Tec-9（StatTrak™） | 冰冠 (崭新出厂),Tec-9（StatTrak™） | 冰冠,军规级,崭新出厂,12.16
Tec-9（StatTrak™） | 冰冠 (久经沙场),Tec-9（StatTrak™） | 冰冠,军规级,久经沙场,2.41
Tec-9（StatTrak™） | 冰冠 (破损不堪),Tec-9（StatTrak™） | 冰冠,军规级,破损不堪,3.50
Tec-9（StatTrak™） | 冰冠 (战痕累累),Tec-9（StatTrak™） | 冰冠,军规级,战痕累累,3.45
Tec-9（StatTrak™） | 冰冠 (略有磨损),Tec-9（StatTrak™） | 冰冠,军规级,略有磨损,7.91
加利尔 AR | 经济 (久经沙场),加利尔 AR | 经济,保密,久经沙场,21.27
加利尔 AR | 经济 (破损不堪),加利尔 AR | 经济,保密,破损不堪,14.50
加利尔 AR | 经济 (战痕累累),加利尔 AR | 经济,保密,战痕累累,13.41
加利尔 AR | 经济 (略有磨损),加利尔 AR | 经济,保密,略有磨损,165.45
新星（纪念品） | 致幻时刻 (崭新出厂),新星（纪念品） | 致幻时刻,军规级,崭新出厂,34.00
新星（纪念品） | 致幻时刻 (久经沙场),新星（纪念品） | 致幻时刻,军规级,久经沙场,10.79
新星（纪念品） | 致幻时刻 (破损不堪),新星（纪念品） | 致幻时刻,军规级,破损不堪,16.00
新星（纪念品） | 致幻时刻 (战痕累累),新星（纪念品） | 致幻时刻,军规级,战痕累累,
新星（纪念品） | 致幻时刻 (略有磨损),新星（纪念品） | 致幻时刻,军规级,略有磨损,26.40
双持贝瑞塔（纪念品） | 蔷薇 (崭新出厂),双持贝瑞塔（纪念品） | 蔷薇,消费级,崭新出厂,12.54
双持贝瑞塔（纪念品） | 蔷薇 (久经沙场),双持贝瑞塔（纪念品） | 蔷薇,消费级,久经沙场,9.78
双持贝瑞塔（纪念品） | 蔷薇 (略有磨损),双持贝瑞塔（纪念品） | 蔷薇,消费级,略有磨损,7.82
UMP-45 | 迷幻 (崭新出厂),UMP-45 | 迷幻,军规级,崭新出厂,19.11
UMP-45 | 迷幻 (久经沙场),UMP-45 | 迷幻,军规级,久经沙场,2.91
UMP-45 | 迷幻 (略有磨损),UMP-45 | 迷幻,军规级,略有磨损,3.76
M4A4 | 皇家圣骑士 (崭新出厂),M4A4 | 皇家圣骑士,隐秘,崭新出厂,772.95
M4A4 | 皇家圣骑士 (久经沙场),M4A4 | 皇家圣骑士,隐秘,久经沙场,34.00
M4A4 | 皇家圣骑士 (破损不堪),M4A4 | 皇家圣骑士,隐秘,破损不堪,246.00
M4A4 | 皇家圣骑士 (战痕累累),M4A4 | 皇家圣骑士,隐秘,战痕累累,39.80
M4A4 | 皇家圣骑士 (略有磨损),M4A4 | 皇家圣骑士,隐秘,略有磨损,151.50
XM1014（StatTrak™） | 特克卢喷射者 (崭新出厂),XM1014（StatTrak™） | 特克卢喷射者,受限,崭新出厂,45.00
XM1014（StatTrak™） | 特克卢喷射者 (久经沙场),XM1014（StatTrak™） | 特克卢喷射者,受限,久经沙场,12.67
XM1014（StatTrak™） | 特克卢喷射者 (破损不堪),XM1014（StatTrak™） | 特克卢喷射者,受限,破损不堪,18.00
XM1014（StatTrak™） | 特克卢喷射者 (战痕累累),XM1014（StatTrak™） | 特克卢喷射者,受限,战痕累累,10.00
XM1014（StatTrak™） | 特克卢喷射者 (略有磨损),XM1014（StatTrak™） | 特克卢喷射者,受限,略有磨损,23.62
MP7（StatTrak™） | 非洲部落 (崭新出厂),MP7（StatTrak™） | 非洲部落,军规级,崭新出厂,6.45
MP7（StatTrak™） | 非洲部落 (久经沙场),MP7（StatTrak™） | 非洲部落,军规级,久经沙场,2.50
MP7（StatTrak™） | 非洲部落 (破损不堪),MP7（StatTrak™） | 非洲部落,军规级,破损不堪,2.42
MP7（StatTrak™） | 非洲部落 (战痕累累),MP7（StatTrak™） | 非洲部落,军规级,战痕累累,1.85
MP7（StatTrak™） | 非洲部落 (略有磨损),MP7（StatTrak™） | 非洲部落,军规级,略有磨损,3.36
Tec-9 | 沙尘暴 (久经沙场),Tec-9 | 沙尘暴,军规级,久经沙场,1.58
Tec-9 | 沙尘暴 (破损不堪),Tec-9 | 沙尘暴,军规级,破损不堪,1.47
Tec-9 | 沙尘暴 (战痕累累),Tec-9 | 沙尘暴,军规级,战痕累累,2.41
Tec-9 | 沙尘暴 (略有磨损),Tec-9 | 沙尘暴,军规级,略有磨损,8.08
法玛斯 | 熔化 (崭新出厂),法玛斯 | 熔化,保密,崭新出厂,219.05
法玛斯 | 熔化 (久经沙场),法玛斯 | 熔化,保密,久经沙场,156.18
法玛斯 | 熔化 (破损不堪),法玛斯 | 熔化,保密,破损不堪,
法玛斯 | 熔化 (略有磨损),法玛斯 | 熔化,保密,略有磨损,174.00
蝴蝶刀（★） | 表面淬火 (崭新出厂),蝴蝶刀（★） | 表面淬火,隐秘,崭新出厂,11500.00
蝴蝶刀（★） | 表面淬火 (久经沙场),蝴蝶刀（★） | 表面淬火,隐秘,久经沙场,6020.00
蝴蝶刀（★） | 表面淬火 (破损不堪),蝴蝶刀（★） | 表面淬火,隐秘,破损不堪,5500.00
蝴蝶刀（★） | 表面淬火 (战痕累累),蝴蝶刀（★） | 表面淬火,隐秘,战痕累累,5293.70
蝴蝶刀（★） | 表面淬火 (略有磨损),蝴蝶刀（★） | 表面淬火,隐秘,略有磨损,6770.00
P90（StatTrak™） | 牵引力 (崭新出厂),P90（StatTrak™） | 牵引力,军规级,崭新出厂,18.21
P90（StatTrak™） | 牵引力 (久经沙场),P90（StatTrak™） | 牵引力,军规级,久经沙场,1.89
P90（StatTrak™） | 牵引力 (破损不堪),P90（StatTrak™） | 牵引力,军规级,破损不堪,1.92
P90（StatTrak™） | 牵引力 (战痕累累),P90（StatTrak™） | 牵引力,军规级,战痕累累,2.09
P90（StatTrak™） | 牵引力 (略有磨损),P90（StatTrak™） | 牵引力,军规级,略有磨损,3.91
P250 | 交换机 (崭新出厂),P250 | 交换机,军规级,崭新出厂,8.21
P250 | 交换机 (久经沙场),P250 | 交换机,军规级,久经沙场,5.09
P250 | 交换机 (破损不堪),P250 | 交换机,军规级,破损不堪,6.25
P250 | 交换机 (战痕累累),P250 | 交换机,军规级,战痕累累,8.20
P250 | 交换机 (略有磨损),P250 | 交换机,军规级,略有磨损,6.62
XM1014 | 要抱抱 (崭新出厂),XM1014 | 要抱抱,保密,崭新出厂,58.50
XM1014 | 要抱抱 (久经沙场),XM1014 | 要抱抱,保密,久经沙场,10.08
XM1014 | 要抱抱 (破损不堪),XM1014 | 要抱抱,保密,破损不堪,9.68
XM1014 | 要抱抱 (战痕累累),XM1014 | 要抱抱,保密,战痕累累,7.91
XM1014 | 要抱抱 (略有磨损),XM1014 | 要抱抱,保密,略有磨损,22.08
AWP（纪念品） | 尼罗河沃土 (崭新出厂),AWP（纪念品） | 尼罗河沃土,军规级,崭新出厂,330.00
AWP（纪念品） | 尼罗河沃土 (久经沙场),AWP（纪念品） | 尼罗河沃土,军规级,久经沙场,69.97
AWP（纪念品） | 尼罗河沃土 (破损不堪),AWP（纪念品） | 尼罗河沃土,军规级,破损不堪,155.50
AWP（纪念品） | 尼罗河沃土 (战痕累累),AWP（纪念品） | 尼罗河沃土,军规级,战痕累累,114.00
AWP（纪念品） | 尼罗河沃土 (略有磨损),AWP（纪念品） | 尼罗河沃土,军规级,略有磨损,131.90
P2000 | 手炮 (崭新出厂),P2000 | 手炮,受限,崭新出厂,23.00
P2000 | 手炮 (久经沙场),P2000 | 手炮,受限,久经沙场,3.61
P2000 | 手炮 (破损不堪),P2000 | 手炮,受限,破损不堪,4.25
P2000 | 手炮 (战痕累累),P2000 | 手炮,受限,战痕累累,4.00
P2000 | 手炮 (略有磨损),P2000 | 手炮,受限,略有磨损,7.84
UMP-45 | 城里的月光 (崭新出厂),UMP-45 | 城里的月光,受限,崭新出厂,9.01
UMP-45 | 城里的月光 (久经沙场),UMP-45 | 城里的月光,受限,久经沙场,2.14
UMP-45 | 城里的月光 (破损不堪),UMP-45 | 城里的月光,受限,破损不堪,3.99
