Full_name,skin_name,Quality,Exterior,Price
SG 553 | 狂哮飓风 (久经沙场),SG 553 | 狂哮飓风,消费级,久经沙场,58.31
SG 553 | 狂哮飓风 (破损不堪),SG 553 | 狂哮飓风,消费级,破损不堪,
SG 553 | 狂哮飓风 (战痕累累),SG 553 | 狂哮飓风,消费级,战痕累累,48.88
SG 553 | 狂哮飓风 (略有磨损),SG 553 | 狂哮飓风,消费级,略有磨损,65.00
AK-47 | 翡翠细条纹 (崭新出厂),AK-47 | 翡翠细条纹,受限,崭新出厂,99.85
AK-47 | 翡翠细条纹 (久经沙场),AK-47 | 翡翠细条纹,受限,久经沙场,49.82
AK-47 | 翡翠细条纹 (破损不堪),AK-47 | 翡翠细条纹,受限,破损不堪,41.00
AK-47 | 翡翠细条纹 (战痕累累),AK-47 | 翡翠细条纹,受限,战痕累累,45.50
AK-47 | 翡翠细条纹 (略有磨损),AK-47 | 翡翠细条纹,受限,略有磨损,70.89
法玛斯（StatTrak™） | 机械工业 (崭新出厂),法玛斯（StatTrak™） | 机械工业,保密,崭新出厂,134.00
法玛斯（StatTrak™） | 机械工业 (久经沙场),法玛斯（StatTrak™） | 机械工业,保密,久经沙场,40.38
法玛斯（StatTrak™） | 机械工业 (破损不堪),法玛斯（StatTrak™） | 机械工业,保密,破损不堪,150.00
法玛斯（StatTrak™） | 机械工业 (战痕累累),法玛斯（StatTrak™） | 机械工业,保密,战痕累累,59.10
法玛斯（StatTrak™） | 机械工业 (略有磨损),法玛斯（StatTrak™） | 机械工业,保密,略有磨损,70.00
加利尔 AR（StatTrak™） | 支离破碎 (崭新出厂),加利尔 AR（StatTrak™） | 支离破碎,军规级,崭新出厂,555.00
加利尔 AR（StatTrak™） | 支离破碎 (久经沙场),加利尔 AR（StatTrak™） | 支离破碎,军规级,久经沙场,200.00
加利尔 AR（StatTrak™） | 支离破碎 (破损不堪),加利尔 AR（StatTrak™） | 支离破碎,军规级,破损不堪,
加利尔 AR（StatTrak™） | 支离破碎 (战痕累累),加利尔 AR（StatTrak™） | 支离破碎,军规级,战痕累累,280.00
加利尔 AR（StatTrak™） | 支离破碎 (略有磨损),加利尔 AR（StatTrak™） | 支离破碎,军规级,略有磨损,67.00
AK-47 | 蓝色层压板 (崭新出厂),AK-47 | 蓝色层压板,受限,崭新出厂,79.69
AK-47 | 蓝色层压板 (久经沙场),AK-47 | 蓝色层压板,受限,久经沙场,56.42
AK-47 | 蓝色层压板 (破损不堪),AK-47 | 蓝色层压板,受限,破损不堪,95.00
AK-47 | 蓝色层压板 (略有磨损),AK-47 | 蓝色层压板,受限,略有磨损,62.73
AUG | 孟加拉猛虎 (崭新出厂),AUG | 孟加拉猛虎,保密,崭新出厂,443.61
AUG | 孟加拉猛虎 (久经沙场),AUG | 孟加拉猛虎,保密,久经沙场,27.29
AUG | 孟加拉猛虎 (破损不堪),AUG | 孟加拉猛虎,保密,破损不堪,31.72
AUG | 孟加拉猛虎 (战痕累累),AUG | 孟加拉猛虎,保密,战痕累累,66.66
AUG | 孟加拉猛虎 (略有磨损),AUG | 孟加拉猛虎,保密,略有磨损,67.90
AWP（StatTrak™） | 亡灵之主 (崭新出厂),AWP（StatTrak™） | 亡灵之主,受限,崭新出厂,205.99
AWP（StatTrak™） | 亡灵之主 (久经沙场),AWP（StatTrak™） | 亡灵之主,受限,久经沙场,32.41
AWP（StatTrak™） | 亡灵之主 (破损不堪),AWP（StatTrak™） | 亡灵之主,受限,破损不堪,34.28
AWP（StatTrak™） | 亡灵之主 (战痕累累),AWP（StatTrak™） | 亡灵之主,受限,战痕累累,34.15
AWP（StatTrak™） | 亡灵之主 (略有磨损),AWP（StatTrak™） | 亡灵之主,受限,略有磨损,61.43
AWP | 浮生如梦 (崭新出厂),AWP | 浮生如梦,保密,崭新出厂,86.00
AWP | 浮生如梦 (久经沙场),AWP | 浮生如梦,保密,久经沙场,48.60
AWP | 浮生如梦 (破损不堪),AWP | 浮生如梦,保密,破损不堪,46.66
AWP | 浮生如梦 (战痕累累),AWP | 浮生如梦,保密,战痕累累,44.58
AWP | 浮生如梦 (略有磨损),AWP | 浮生如梦,保密,略有磨损,60.89
M4A1 消音型（StatTrak™） | 血虎 (崭新出厂),M4A1 消音型（StatTrak™） | 血虎,军规级,崭新出厂,113.00
M4A1 消音型（StatTrak™） | 血虎 (久经沙场),M4A1 消音型（StatTrak™） | 血虎,军规级,久经沙场,260.00
M4A1 消音型（StatTrak™） | 血虎 (略有磨损),M4A1 消音型（StatTrak™） | 血虎,军规级,略有磨损,70.00
加利尔 AR | 废墟黄昏 (崭新出厂),加利尔 AR | 废墟黄昏,军规级,崭新出厂,81.09
加利尔 AR | 废墟黄昏 (久经沙场),加利尔 AR | 废墟黄昏,军规级,久经沙场,87.02
加利尔 AR | 废墟黄昏 (破损不堪),加利尔 AR | 废墟黄昏,军规级,破损不堪,
加利尔 AR | 废墟黄昏 (战痕累累),加利尔 AR | 废墟黄昏,军规级,战痕累累,
加利尔 AR | 废墟黄昏 (略有磨损),加利尔 AR | 废墟黄昏,军规级,略有磨损,69.20
SSG 08 | 鬼脸天蛾 (崭新出厂),SSG 08 | 鬼脸天蛾,受限,崭新出厂,83.00
SSG 08 | 鬼脸天蛾 (久经沙场),SSG 08 | 鬼脸天蛾,受限,久经沙场,58.19
SSG 08 | 鬼脸天蛾 (破损不堪),SSG 08 | 鬼脸天蛾,受限,破损不堪,45.00
SSG 08 | 鬼脸天蛾 (战痕累累),SSG 08 | 鬼脸天蛾,受限,战痕累累,53.00
SSG 08 | 鬼脸天蛾 (略有磨损),SSG 08 | 鬼脸天蛾,受限,略有磨损,66.08
法玛斯 | 黑水 (久经沙场),法玛斯 | 黑水,军规级,久经沙场,
法玛斯 | 黑水 (略有磨损),法玛斯 | 黑水,军规级,略有磨损,74.29
M4A4（纪念品） | 红色 DDPAT (崭新出厂),M4A4（纪念品） | 红色 DDPAT,受限,崭新出厂,167.15
M4A4（纪念品） | 红色 DDPAT (久经沙场),M4A4（纪念品） | 红色 DDPAT,受限,久经沙场,29.60
M4A4（纪念品） | 红色 DDPAT (破损不堪),M4A4（纪念品） | 红色 DDPAT,受限,破损不堪,
M4A4（纪念品） | 红色 DDPAT (战痕累累),M4A4（纪念品） | 红色 DDPAT,受限,战痕累累,
M4A4（纪念品） | 红色 DDPAT (略有磨损),M4A4（纪念品） | 红色 DDPAT,受限,略有磨损,56.00
AK-47 | 卡特尔 (崭新出厂),AK-47 | 卡特尔,保密,崭新出厂,178.27
AK-47 | 卡特尔 (久经沙场),AK-47 | 卡特尔,保密,久经沙场,46.10
AK-47 | 卡特尔 (破损不堪),AK-47 | 卡特尔,保密,破损不堪,75.57
AK-47 | 卡特尔 (战痕累累),AK-47 | 卡特尔,保密,战痕累累,57.00
AK-47 | 卡特尔 (略有磨损),AK-47 | 卡特尔,保密,略有磨损,71.49
M4A4（StatTrak™） | 齿仙 (崭新出厂),M4A4（StatTrak™） | 齿仙,保密,崭新出厂,140.00
M4A4（StatTrak™） | 齿仙 (久经沙场),M4A4（StatTrak™） | 齿仙,保密,久经沙场,38.90
M4A4（StatTrak™） | 齿仙 (破损不堪),M4A4（StatTrak™） | 齿仙,保密,破损不堪,38.49
M4A4（StatTrak™） | 齿仙 (战痕累累),M4A4（StatTrak™） | 齿仙,保密,战痕累累,34.45
M4A4（StatTrak™） | 齿仙 (略有磨损),M4A4（StatTrak™） | 齿仙,保密,略有磨损,69.10
法玛斯（StatTrak™） | 灯神 (崭新出厂),法玛斯（StatTrak™） | 灯神,保密,崭新出厂,240.00
法玛斯（StatTrak™） | 灯神 (久经沙场),法玛斯（StatTrak™） | 灯神,保密,久经沙场,33.42
法玛斯（StatTrak™） | 灯神 (破损不堪),法玛斯（StatTrak™） | 灯神,保密,破损不堪,32.14
法玛斯（StatTrak™） | 灯神 (战痕累累),法玛斯（StatTrak™） | 灯神,保密,战痕累累,49.80
法玛斯（StatTrak™） | 灯神 (略有磨损),法玛斯（StatTrak™） | 灯神,保密,略有磨损,75.27
AK-47（纪念品） | 钢铁三角洲 (崭新出厂),AK-47（纪念品） | 钢铁三角洲,军规级,崭新出厂,169.16
AK-47（纪念品） | 钢铁三角洲 (久经沙场),AK-47（纪念品） | 钢铁三角洲,军规级,久经沙场,55.00
AK-47（纪念品） | 钢铁三角洲 (破损不堪),AK-47（纪念品） | 钢铁三角洲,军规级,破损不堪,89.99
AK-47（纪念品） | 钢铁三角洲 (战痕累累),AK-47（纪念品） | 钢铁三角洲,军规级,战痕累累,75.00
AK-47（纪念品） | 钢铁三角洲 (略有磨损),AK-47（纪念品） | 钢铁三角洲,军规级,略有磨损,66.41
SG 553 | 沙漠之花 (崭新出厂),SG 553 | 沙漠之花,军规级,崭新出厂,74.84
SG 553 | 沙漠之花 (久经沙场),SG 553 | 沙漠之花,军规级,久经沙场,71.51
SG 553 | 沙漠之花 (破损不堪),SG 553 | 沙漠之花,军规级,破损不堪,88.00
SG 553 | 沙漠之花 (战痕累累),SG 553 | 沙漠之花,军规级,战痕累累,96.66
SG 553 | 沙漠之花 (略有磨损),SG 553 | 沙漠之花,军规级,略有磨损,199.10
双持贝瑞塔（纪念品） | 更换机油 (崭新出厂),双持贝瑞塔（纪念品） | 更换机油,消费级,崭新出厂,1.31
双持贝瑞塔（纪念品） | 更换机油 (久经沙场),双持贝瑞塔（纪念品） | 更换机油,消费级,久经沙场,0.28
双持贝瑞塔（纪念品） | 更换机油 (破损不堪),双持贝瑞塔（纪念品） | 更换机油,消费级,破损不堪,2.00
双持贝瑞塔（纪念品） | 更换机油 (战痕累累),双持贝瑞塔（纪念品） | 更换机油,消费级,战痕累累,1.54
双持贝瑞塔（纪念品） | 更换机油 (略有磨损),双持贝瑞塔（纪念品） | 更换机油,消费级,略有磨损,1.06
SSG 08 | 侦测 (崭新出厂),SSG 08 | 侦测,军规级,崭新出厂,92.41
SSG 08 | 侦测 (久经沙场),SSG 08 | 侦测,军规级,久经沙场,95.00
SSG 08 | 侦测 (破损不堪),SSG 08 | 侦测,军规级,破损不堪,
SSG 08 | 侦测 (战痕累累),SSG 08 | 侦测,军规级,战痕累累,
SSG 08 | 侦测 (略有磨损),SSG 08 | 侦测,军规级,略有磨损,88.00
R8 左轮手枪 | 深红之网 (崭新出厂),R8 左轮手枪 | 深红之网,军规级,崭新出厂,27.50
R8 左轮手枪 | 深红之网 (久经沙场),R8 左轮手枪 | 深红之网,军规级,久经沙场,0.63
R8 左轮手枪 | 深红之网 (破损不堪),R8 左轮手枪 | 深红之网,军规级,破损不堪,0.54
R8 左轮手枪 | 深红之网 (战痕累累),R8 左轮手枪 | 深红之网,军规级,战痕累累,0.46
R8 左轮手枪 | 深红之网 (略有磨损),R8 左轮手枪 | 深红之网,军规级,略有磨损,2.81
AK-47 | 绿色层压板 (崭新出厂),AK-47 | 绿色层压板,军规级,崭新出厂,109.94
AK-47 | 绿色层压板 (久经沙场),AK-47 | 绿色层压板,军规级,久经沙场,99.00
AK-47 | 绿色层压板 (破损不堪),AK-47 | 绿色层压板,军规级,破损不堪,188.60
AK-47 | 绿色层压板 (略有磨损),AK-47 | 绿色层压板,军规级,略有磨损,75.00
P2000（纪念品） | 工业牧草 (崭新出厂),P2000（纪念品） | 工业牧草,工业级,崭新出厂,50.00
P2000（纪念品） | 工业牧草 (久经沙场),P2000（纪念品） | 工业牧草,工业级,久经沙场,0.42
P2000（纪念品） | 工业牧草 (破损不堪),P2000（纪念品） | 工业牧草,工业级,破损不堪,1.40
P2000（纪念品） | 工业牧草 (战痕累累),P2000（纪念品） | 工业牧草,工业级,战痕累累,0.87
P2000（纪念品） | 工业牧草 (略有磨损),P2000（纪念品） | 工业牧草,工业级,略有磨损,1.37
SSG 08 | 巨铁 (崭新出厂),SSG 08 | 巨铁,保密,崭新出厂,173.15
SSG 08 | 巨铁 (久经沙场),SSG 08 | 巨铁,保密,久经沙场,54.93
SSG 08 | 巨铁 (破损不堪),SSG 08 | 巨铁,保密,破损不堪,49.38
SSG 08 | 巨铁 (战痕累累),SSG 08 | 巨铁,保密,战痕累累,
SSG 08 | 巨铁 (略有磨损),SSG 08 | 巨铁,保密,略有磨损,90.00
FN57（StatTrak™） | 焰色反应 (崭新出厂),FN57（StatTrak™） | 焰色反应,军规级,崭新出厂,3.92
FN57（StatTrak™） | 焰色反应 (久经沙场),FN57（StatTrak™） | 焰色反应,军规级,久经沙场,0.78
FN57（StatTrak™） | 焰色反应 (破损不堪),FN57（StatTrak™） | 焰色反应,军规级,破损不堪,1.27
FN57（StatTrak™） | 焰色反应 (战痕累累),FN57（StatTrak™） | 焰色反应,军规级,战痕累累,0.94
FN57（StatTrak™） | 焰色反应 (略有磨损),FN57（StatTrak™） | 焰色反应,军规级,略有磨损,1.87
M4A4 | 龙王 (崭新出厂),M4A4 | 龙王,保密,崭新出厂,184.78
M4A4 | 龙王 (久经沙场),M4A4 | 龙王,保密,久经沙场,38.10
M4A4 | 龙王 (破损不堪),M4A4 | 龙王,保密,破损不堪,96.83
M4A4 | 龙王 (战痕累累),M4A4 | 龙王,保密,战痕累累,42.47
M4A4 | 龙王 (略有磨损),M4A4 | 龙王,保密,略有磨损,86.62
CZ75 | 丛林虚线 (崭新出厂),CZ75 | 丛林虚线,消费级,崭新出厂,5.88
CZ75 | 丛林虚线 (久经沙场),CZ75 | 丛林虚线,消费级,久经沙场,1.88
CZ75 | 丛林虚线 (破损不堪),CZ75 | 丛林虚线,消费级,破损不堪,3.01
CZ75 | 丛林虚线 (战痕累累),CZ75 | 丛林虚线,消费级,战痕累累,1.56
CZ75 | 丛林虚线 (略有磨损),CZ75 | 丛林虚线,消费级,略有磨损,2.02
法玛斯（StatTrak™） | 电子脉冲 (崭新出厂),法玛斯（StatTrak™） | 电子脉冲,受限,崭新出厂,115.27
法玛斯（StatTrak™） | 电子脉冲 (久经沙场),法玛斯（StatTrak™） | 电子脉冲,受限,久经沙场,96.90
法玛斯（StatTrak™） | 电子脉冲 (破损不堪),法玛斯（StatTrak™） | 电子脉冲,受限,破损不堪,150.00
法玛斯（StatTrak™） | 电子脉冲 (略有磨损),法玛斯（StatTrak™） | 电子脉冲,受限,略有磨损,111.00
P2000（StatTrak™） | 升天 (崭新出厂),P2000（StatTrak™） | 升天,军规级,崭新出厂,7.79
P2000（StatTrak™） | 升天 (久经沙场),P2000（StatTrak™） | 升天,军规级,久经沙场,1.00
P2000（StatTrak™） | 升天 (破损不堪),P2000（StatTrak™） | 升天,军规级,破损不堪,0.93
P2000（StatTrak™） | 升天 (战痕累累),P2000（StatTrak™） | 升天,军规级,战痕累累,1.36
P2000（StatTrak™） | 升天 (略有磨损),P2000（StatTrak™） | 升天,军规级,略有磨损,1.76
AUG | 璞玉 (崭新出厂),AUG | 璞玉,军规级,崭新出厂,180.00
AUG | 璞玉 (久经沙场),AUG | 璞玉,军规级,久经沙场,80.00
AUG | 璞玉 (略有磨损),AUG | 璞玉,军规级,略有磨损,81.00
格洛克 18 型（StatTrak™） | 锈蚀烈焰 (崭新出厂),格洛克 18 型（StatTrak™） | 锈蚀烈焰,军规级,崭新出厂,9.09
格洛克 18 型（StatTrak™） | 锈蚀烈焰 (久经沙场),格洛克 18 型（StatTrak™） | 锈蚀烈焰,军规级,久经沙场,1.25
格洛克 18 型（StatTrak™） | 锈蚀烈焰 (破损不堪),格洛克 18 型（StatTrak™） | 锈蚀烈焰,军规级,破损不堪,2.64
格洛克 18 型（StatTrak™） | 锈蚀烈焰 (战痕累累),格洛克 18 型（StatTrak™） | 锈蚀烈焰,军规级,战痕累累,1.14
格洛克 18 型（StatTrak™） | 锈蚀烈焰 (略有磨损),格洛克 18 型（StatTrak™） | 锈蚀烈焰,军规级,略有磨损,3.22
AUG（StatTrak™） | 变色龙 (崭新出厂),AUG（StatTrak™） | 变色龙,隐秘,崭新出厂,186.99
AUG（StatTrak™） | 变色龙 (久经沙场),AUG（StatTrak™） | 变色龙,隐秘,久经沙场,73.00
AUG（StatTrak™） | 变色龙 (破损不堪),AUG（StatTrak™） | 变色龙,隐秘,破损不堪,
AUG（StatTrak™） | 变色龙 (战痕累累),AUG（StatTrak™） | 变色龙,隐秘,战痕累累,
AUG（StatTrak™） | 变色龙 (略有磨损),AUG（StatTrak™） | 变色龙,隐秘,略有磨损,95.00
Tec-9 | 叛逆 (崭新出厂),Tec-9 | 叛逆,军规级,崭新出厂,3.73
Tec-9 | 叛逆 (久经沙场),Tec-9 | 叛逆,军规级,久经沙场,0.86
Tec-9 | 叛逆 (破损不堪),Tec-9 | 叛逆,军规级,破损不堪,0.67
Tec-9 | 叛逆 (战痕累累),Tec-9 | 叛逆,军规级,战痕累累,0.64
Tec-9 | 叛逆 (略有磨损),Tec-9 | 叛逆,军规级,略有磨损,1.69
M4A4 | 黑色魅影 (崭新出厂),M4A4 | 黑色魅影,隐秘,崭新出厂,237.89
M4A4 | 黑色魅影 (久经沙场),M4A4 | 黑色魅影,隐秘,久经沙场,35.80
M4A4 | 黑色魅影 (破损不堪),M4A4 | 黑色魅影,隐秘,破损不堪,28.90
M4A4 | 黑色魅影 (战痕累累),M4A4 | 黑色魅影,隐秘,战痕累累,25.60
M4A4 | 黑色魅影 (略有磨损),M4A4 | 黑色魅影,隐秘,略有磨损,78.60
FN57（StatTrak™） | 斯康里娅 (崭新出厂),FN57（StatTrak™） | 斯康里娅,军规级,崭新出厂,11.94
FN57（StatTrak™） | 斯康里娅 (久经沙场),FN57（StatTrak™） | 斯康里娅,军规级,久经沙场,1.54
FN57（StatTrak™） | 斯康里娅 (破损不堪),FN57（StatTrak™） | 斯康里娅,军规级,破损不堪,0.99
FN57（StatTrak™） | 斯康里娅 (战痕累累),FN57（StatTrak™） | 斯康里娅,军规级,战痕累累,1.07
FN57（StatTrak™） | 斯康里娅 (略有磨损),FN57（StatTrak™） | 斯康里娅,军规级,略有磨损,3.40
M4A4 | 全球攻势 (崭新出厂),M4A4 | 全球攻势,军规级,崭新出厂,91.00
M4A4 | 全球攻势 (久经沙场),M4A4 | 全球攻势,军规级,久经沙场,96.83
M4A4 | 全球攻势 (破损不堪),M4A4 | 全球攻势,军规级,破损不堪,
M4A4 | 全球攻势 (战痕累累),M4A4 | 全球攻势,军规级,战痕累累,
M4A4 | 全球攻势 (略有磨损),M4A4 | 全球攻势,军规级,略有磨损,85.04
格洛克 18 型 | 亡者之寝 (崭新出厂),格洛克 18 型 | 亡者之寝,军规级,崭新出厂,3.31
格洛克 18 型 | 亡者之寝 (久经沙场),格洛克 18 型 | 亡者之寝,军规级,久经沙场,1.67
格洛克 18 型 | 亡者之寝 (破损不堪),格洛克 18 型 | 亡者之寝,军规级,破损不堪,4.88
格洛克 18 型 | 亡者之寝 (战痕累累),格洛克 18 型 | 亡者之寝,军规级,战痕累累,7.70
格洛克 18 型 | 亡者之寝 (略有磨损),格洛克 18 型 | 亡者之寝,军规级,略有磨损,2.58
AK-47 | 轨道 Mk01 (崭新出厂),AK-47 | 轨道 Mk01,受限,崭新出厂,141.21
AK-47 | 轨道 Mk01 (久经沙场),AK-47 | 轨道 Mk01,受限,久经沙场,69.34
AK-47 | 轨道 Mk01 (破损不堪),AK-47 | 轨道 Mk01,受限,破损不堪,100.00
AK-47 | 轨道 Mk01 (战痕累累),AK-47 | 轨道 Mk01,受限,战痕累累,118.78
AK-47 | 轨道 Mk01 (略有磨损),AK-47 | 轨道 Mk01,受限,略有磨损,85.49
沙漠之鹰 | 锈蚀烈焰 (崭新出厂),沙漠之鹰 | 锈蚀烈焰,军规级,崭新出厂,2.69
沙漠之鹰 | 锈蚀烈焰 (久经沙场),沙漠之鹰 | 锈蚀烈焰,军规级,久经沙场,0.91
沙漠之鹰 | 锈蚀烈焰 (破损不堪),沙漠之鹰 | 锈蚀烈焰,军规级,破损不堪,1.46
沙漠之鹰 | 锈蚀烈焰 (战痕累累),沙漠之鹰 | 锈蚀烈焰,军规级,战痕累累,2.02
沙漠之鹰 | 锈蚀烈焰 (略有磨损),沙漠之鹰 | 锈蚀烈焰,军规级,略有磨损,2.20
M4A4 | 暗之绽放 (崭新出厂),M4A4 | 暗之绽放,工业级,崭新出厂,95.43
M4A4 | 暗之绽放 (久经沙场),M4A4 | 暗之绽放,工业级,久经沙场,87.10
M4A4 | 暗之绽放 (破损不堪),M4A4 | 暗之绽放,工业级,破损不堪,99.90
M4A4 | 暗之绽放 (战痕累累),M4A4 | 暗之绽放,工业级,战痕累累,
M4A4 | 暗之绽放 (略有磨损),M4A4 | 暗之绽放,工业级,略有磨损,97.89
M4A4（StatTrak™） | 彼岸花 (崭新出厂),M4A4（StatTrak™） | 彼岸花,受限,崭新出厂,295.71
M4A4（StatTrak™） | 彼岸花 (久经沙场),M4A4（StatTrak™） | 彼岸花,受限,久经沙场,34.35
M4A4（StatTrak™） | 彼岸花 (破损不堪),M4A4（StatTrak™） | 彼岸花,受限,破损不堪,25.53
M4A4（StatTrak™） | 彼岸花 (战痕累累),M4A4（StatTrak™） | 彼岸花,受限,战痕累累,26.23
M4A4（StatTrak™） | 彼岸花 (略有磨损),M4A4（StatTrak™） | 彼岸花,受限,略有磨损,83.85
格洛克 18 型 | 幻影冥魂 (崭新出厂),格洛克 18 型 | 幻影冥魂,军规级,崭新出厂,5.04
格洛克 18 型 | 幻影冥魂 (久经沙场),格洛克 18 型 | 幻影冥魂,军规级,久经沙场,1.19
格洛克 18 型 | 幻影冥魂 (破损不堪),格洛克 18 型 | 幻影冥魂,军规级,破损不堪,4.94
格洛克 18 型 | 幻影冥魂 (战痕累累),格洛克 18 型 | 幻影冥魂,军规级,战痕累累,1.67
格洛克 18 型 | 幻影冥魂 (略有磨损),格洛克 18 型 | 幻影冥魂,军规级,略有磨损,2.19
法玛斯（StatTrak™） | 中士 (久经沙场),法玛斯（StatTrak™） | 中士,受限,久经沙场,25.64
法玛斯（StatTrak™） | 中士 (破损不堪),法玛斯（StatTrak™） | 中士,受限,破损不堪,25.14
法玛斯（StatTrak™） | 中士 (战痕累累),法玛斯（StatTrak™） | 中士,受限,战痕累累,22.63
法玛斯（StatTrak™） | 中士 (略有磨损),法玛斯（StatTrak™） | 中士,受限,略有磨损,88.11
R8 左轮手枪 | 沙漠伪装 (崭新出厂),R8 左轮手枪 | 沙漠伪装,消费级,崭新出厂,3.95
R8 左轮手枪 | 沙漠伪装 (久经沙场),R8 左轮手枪 | 沙漠伪装,消费级,久经沙场,2.96
R8 左轮手枪 | 沙漠伪装 (破损不堪),R8 左轮手枪 | 沙漠伪装,消费级,破损不堪,4.47
R8 左轮手枪 | 沙漠伪装 (战痕累累),R8 左轮手枪 | 沙漠伪装,消费级,战痕累累,2.82
R8 左轮手枪 | 沙漠伪装 (略有磨损),R8 左轮手枪 | 沙漠伪装,消费级,略有磨损,2.38
G3SG1 | 弗卢克斯 (崭新出厂),G3SG1 | 弗卢克斯,保密,崭新出厂,192.33
G3SG1 | 弗卢克斯 (久经沙场),G3SG1 | 弗卢克斯,保密,久经沙场,49.61
G3SG1 | 弗卢克斯 (破损不堪),G3SG1 | 弗卢克斯,保密,破损不堪,43.00
G3SG1 | 弗卢克斯 (战痕累累),G3SG1 | 弗卢克斯,保密,战痕累累,94.79
G3SG1 | 弗卢克斯 (略有磨损),G3SG1 | 弗卢克斯,保密,略有磨损,78.00
格洛克 18 型 | 烈焰天使 (崭新出厂),格洛克 18 型 | 烈焰天使,军规级,崭新出厂,7.81
格洛克 18 型 | 烈焰天使 (久经沙场),格洛克 18 型 | 烈焰天使,军规级,久经沙场,0.76
格洛克 18 型 | 烈焰天使 (破损不堪),格洛克 18 型 | 烈焰天使,军规级,破损不堪,0.94
格洛克 18 型 | 烈焰天使 (战痕累累),格洛克 18 型 | 烈焰天使,军规级,战痕累累,0.83
格洛克 18 型 | 烈焰天使 (略有磨损),格洛克 18 型 | 烈焰天使,军规级,略有磨损,1.44
SCAR-20 | 大宪章 (崭新出厂),SCAR-20 | 大宪章,军规级,崭新出厂,92.89
SCAR-20 | 大宪章 (久经沙场),SCAR-20 | 大宪章,军规级,久经沙场,88.01
SCAR-20 | 大宪章 (破损不堪),SCAR-20 | 大宪章,军规级,破损不堪,
SCAR-20 | 大宪章 (战痕累累),SCAR-20 | 大宪章,军规级,战痕累累,
SCAR-20 | 大宪章 (略有磨损),SCAR-20 | 大宪章,军规级,略有磨损,
FN57 | 橘皮涂装 (崭新出厂),FN57 | 橘皮涂装,工业级,崭新出厂,4.60
FN57 | 橘皮涂装 (久经沙场),FN57 | 橘皮涂装,工业级,久经沙场,1.25
FN57 | 橘皮涂装 (破损不堪),FN57 | 橘皮涂装,工业级,破损不堪,1.06
FN57 | 橘皮涂装 (战痕累累),FN57 | 橘皮涂装,工业级,战痕累累,1.03
FN57 | 橘皮涂装 (略有磨损),FN57 | 橘皮涂装,工业级,略有磨损,1.36
CZ75 | 幻光构架 (崭新出厂),CZ75 | 幻光构架,消费级,崭新出厂,3.85
CZ75 | 幻光构架 (久经沙场),CZ75 | 幻光构架,消费级,久经沙场,2.14
CZ75 | 幻光构架 (破损不堪),CZ75 | 幻光构架,消费级,破损不堪,8.31
CZ75 | 幻光构架 (战痕累累),CZ75 | 幻光构架,消费级,战痕累累,5.95
CZ75 | 幻光构架 (略有磨损),CZ75 | 幻光构架,消费级,略有磨损,3.00
M4A4 | 活色生香 (崭新出厂),M4A4 | 活色生香,隐秘,崭新出厂,281.37
M4A4 | 活色生香 (久经沙场),M4A4 | 活色生香,隐秘,久经沙场,35.30
M4A4 | 活色生香 (破损不堪),M4A4 | 活色生香,隐秘,破损不堪,40.91
M4A4 | 活色生香 (战痕累累),M4A4 | 活色生香,隐秘,战痕累累,26.04
M4A4 | 活色生香 (略有磨损),M4A4 | 活色生香,隐秘,略有磨损,87.89
R8 左轮手枪（StatTrak™） | 骸骨锻造 (崭新出厂),R8 左轮手枪（StatTrak™） | 骸骨锻造,军规级,崭新出厂,4.38
R8 左轮手枪（StatTrak™） | 骸骨锻造 (久经沙场),R8 左轮手枪（StatTrak™） | 骸骨锻造,军规级,久经沙场,0.80
R8 左轮手枪（StatTrak™） | 骸骨锻造 (破损不堪),R8 左轮手枪（StatTrak™） | 骸骨锻造,军规级,破损不堪,1.20
R8 左轮手枪（StatTrak™） | 骸骨锻造 (战痕累累),R8 左轮手枪（StatTrak™） | 骸骨锻造,军规级,战痕累累,2.19
R8 左轮手枪（StatTrak™） | 骸骨锻造 (略有磨损),R8 左轮手枪（StatTrak™） | 骸骨锻造,军规级,略有磨损,2.17
AK-47 | 阿努比斯军团 (崭新出厂),AK-47 | 阿努比斯军团,隐秘,崭新出厂,164.40
AK-47 | 阿努比斯军团 (久经沙场),AK-47 | 阿努比斯军团,隐秘,久经沙场,62.20
AK-47 | 阿努比斯军团 (破损不堪),AK-47 | 阿努比斯军团,隐秘,破损不堪,71.00
AK-47 | 阿努比斯军团 (战痕累累),AK-47 | 阿努比斯军团,隐秘,战痕累累,46.20
AK-47 | 阿努比斯军团 (略有磨损),AK-47 | 阿努比斯军团,隐秘,略有磨损,86.20
M4A4 | X 射线 (崭新出厂),M4A4 | X 射线,隐秘,崭新出厂,144.40
M4A4 | X 射线 (久经沙场),M4A4 | X 射线,隐秘,久经沙场,84.12
M4A4 | X 射线 (略有磨损),M4A4 | X 射线,隐秘,略有磨损,84.77
P250 | 重构 (崭新出厂),P250 | 重构,军规级,崭新出厂,3.41
P250 | 重构 (久经沙场),P250 | 重构,军规级,久经沙场,1.10
P250 | 重构 (破损不堪),P250 | 重构,军规级,破损不堪,0.68
P250 | 重构 (战痕累累),P250 | 重构,军规级,战痕累累,0.65
P250 | 重构 (略有磨损),P250 | 重构,军规级,略有磨损,1.68
