Full_name,skin_name,Quality,Exterior,Price
M4A4（StatTrak™） | 赛博 (崭新出厂),M4A4（StatTrak™） | 赛博,保密,崭新出厂,684.25
Tec-9（StatTrak™） | 叛逆 (战痕累累),Tec-9（StatTrak™） | 叛逆,军规级,战痕累累,1.97
Tec-9（StatTrak™） | 叛逆 (略有磨损),Tec-9（StatTrak™） | 叛逆,军规级,略有磨损,5.15
新星（纪念品） | 胡桃木 (崭新出厂),新星（纪念品） | 胡桃木,消费级,崭新出厂,131.00
新星（纪念品） | 胡桃木 (久经沙场),新星（纪念品） | 胡桃木,消费级,久经沙场,5.50
新星（纪念品） | 胡桃木 (破损不堪),新星（纪念品） | 胡桃木,消费级,破损不堪,7.24
新星（纪念品） | 胡桃木 (战痕累累),新星（纪念品） | 胡桃木,消费级,战痕累累,6.64
新星（纪念品） | 胡桃木 (略有磨损),新星（纪念品） | 胡桃木,消费级,略有磨损,13.78
MP7 | 装甲核心 (崭新出厂),MP7 | 装甲核心,军规级,崭新出厂,2.12
MP7 | 装甲核心 (久经沙场),MP7 | 装甲核心,军规级,久经沙场,1.04
MP7 | 装甲核心 (破损不堪),MP7 | 装甲核心,军规级,破损不堪,1.50
MP7 | 装甲核心 (战痕累累),MP7 | 装甲核心,军规级,战痕累累,2.59
MP7 | 装甲核心 (略有磨损),MP7 | 装甲核心,军规级,略有磨损,1.43
蝴蝶刀（★） | 森林 DDPAT (崭新出厂),蝴蝶刀（★） | 森林 DDPAT,隐秘,崭新出厂,10000.00
蝴蝶刀（★） | 森林 DDPAT (久经沙场),蝴蝶刀（★） | 森林 DDPAT,隐秘,久经沙场,4399.00
蝴蝶刀（★） | 森林 DDPAT (破损不堪),蝴蝶刀（★） | 森林 DDPAT,隐秘,破损不堪,4465.00
蝴蝶刀（★） | 森林 DDPAT (战痕累累),蝴蝶刀（★） | 森林 DDPAT,隐秘,战痕累累,4334.66
蝴蝶刀（★） | 森林 DDPAT (略有磨损),蝴蝶刀（★） | 森林 DDPAT,隐秘,略有磨损,5000.00
AUG | 璞玉 (崭新出厂),AUG | 璞玉,军规级,崭新出厂,141.94
AUG | 璞玉 (久经沙场),AUG | 璞玉,军规级,久经沙场,68.94
AUG | 璞玉 (略有磨损),AUG | 璞玉,军规级,略有磨损,85.04
P250 | 影魔 (崭新出厂),P250 | 影魔,受限,崭新出厂,8.78
P250 | 影魔 (久经沙场),P250 | 影魔,受限,久经沙场,3.70
P250 | 影魔 (破损不堪),P250 | 影魔,受限,破损不堪,5.18
P250 | 影魔 (略有磨损),P250 | 影魔,受限,略有磨损,5.01
截短霰弹枪 | 祥和之翼 (崭新出厂),截短霰弹枪 | 祥和之翼,受限,崭新出厂,22.34
截短霰弹枪 | 祥和之翼 (久经沙场),截短霰弹枪 | 祥和之翼,受限,久经沙场,8.29
截短霰弹枪 | 祥和之翼 (破损不堪),截短霰弹枪 | 祥和之翼,受限,破损不堪,97.81
截短霰弹枪 | 祥和之翼 (战痕累累),截短霰弹枪 | 祥和之翼,受限,战痕累累,
截短霰弹枪 | 祥和之翼 (略有磨损),截短霰弹枪 | 祥和之翼,受限,略有磨损,14.00
PP-野牛 | 收割机 (崭新出厂),PP-野牛 | 收割机,军规级,崭新出厂,3.80
PP-野牛 | 收割机 (久经沙场),PP-野牛 | 收割机,军规级,久经沙场,0.66
PP-野牛 | 收割机 (破损不堪),PP-野牛 | 收割机,军规级,破损不堪,0.66
PP-野牛 | 收割机 (战痕累累),PP-野牛 | 收割机,军规级,战痕累累,2.97
PP-野牛 | 收割机 (略有磨损),PP-野牛 | 收割机,军规级,略有磨损,1.44
爪子刀（★ StatTrak™） | 都市伪装 (久经沙场),爪子刀（★ StatTrak™） | 都市伪装,隐秘,久经沙场,3560.00
爪子刀（★ StatTrak™） | 都市伪装 (破损不堪),爪子刀（★ StatTrak™） | 都市伪装,隐秘,破损不堪,
爪子刀（★ StatTrak™） | 都市伪装 (战痕累累),爪子刀（★ StatTrak™） | 都市伪装,隐秘,战痕累累,3500.00
爪子刀（★ StatTrak™） | 都市伪装 (略有磨损),爪子刀（★ StatTrak™） | 都市伪装,隐秘,略有磨损,4999.00
AUG（StatTrak™） | 变色龙 (崭新出厂),AUG（StatTrak™） | 变色龙,隐秘,崭新出厂,188.88
AUG（StatTrak™） | 变色龙 (久经沙场),AUG（StatTrak™） | 变色龙,隐秘,久经沙场,73.89
AUG（StatTrak™） | 变色龙 (破损不堪),AUG（StatTrak™） | 变色龙,隐秘,破损不堪,
AUG（StatTrak™） | 变色龙 (战痕累累),AUG（StatTrak™） | 变色龙,隐秘,战痕累累,
AUG（StatTrak™） | 变色龙 (略有磨损),AUG（StatTrak™） | 变色龙,隐秘,略有磨损,89.10
UMP-45 | 碳素纤维 (崭新出厂),UMP-45 | 碳素纤维,工业级,崭新出厂,2.21
UMP-45 | 碳素纤维 (略有磨损),UMP-45 | 碳素纤维,工业级,略有磨损,1.47
新星（StatTrak™） | 狂野六号 (崭新出厂),新星（StatTrak™） | 狂野六号,受限,崭新出厂,21.00
新星（StatTrak™） | 狂野六号 (久经沙场),新星（StatTrak™） | 狂野六号,受限,久经沙场,3.64
新星（StatTrak™） | 狂野六号 (破损不堪),新星（StatTrak™） | 狂野六号,受限,破损不堪,4.26
新星（StatTrak™） | 狂野六号 (战痕累累),新星（StatTrak™） | 狂野六号,受限,战痕累累,2.97
新星（StatTrak™） | 狂野六号 (略有磨损),新星（StatTrak™） | 狂野六号,受限,略有磨损,15.72
骷髅匕首（★） | 蓝钢 (崭新出厂),骷髅匕首（★） | 蓝钢,隐秘,崭新出厂,7200.00
骷髅匕首（★） | 蓝钢 (久经沙场),骷髅匕首（★） | 蓝钢,隐秘,久经沙场,4050.00
骷髅匕首（★） | 蓝钢 (破损不堪),骷髅匕首（★） | 蓝钢,隐秘,破损不堪,3590.00
骷髅匕首（★） | 蓝钢 (战痕累累),骷髅匕首（★） | 蓝钢,隐秘,战痕累累,3434.00
骷髅匕首（★） | 蓝钢 (略有磨损),骷髅匕首（★） | 蓝钢,隐秘,略有磨损,5000.00
双持贝瑞塔（StatTrak™） | 卡特尔 (崭新出厂),双持贝瑞塔（StatTrak™） | 卡特尔,军规级,崭新出厂,29.80
双持贝瑞塔（StatTrak™） | 卡特尔 (久经沙场),双持贝瑞塔（StatTrak™） | 卡特尔,军规级,久经沙场,4.00
双持贝瑞塔（StatTrak™） | 卡特尔 (破损不堪),双持贝瑞塔（StatTrak™） | 卡特尔,军规级,破损不堪,4.75
双持贝瑞塔（StatTrak™） | 卡特尔 (战痕累累),双持贝瑞塔（StatTrak™） | 卡特尔,军规级,战痕累累,2.48
双持贝瑞塔（StatTrak™） | 卡特尔 (略有磨损),双持贝瑞塔（StatTrak™） | 卡特尔,军规级,略有磨损,5.19
M4A4 | 黑色魅影 (崭新出厂),M4A4 | 黑色魅影,隐秘,崭新出厂,235.97
M4A4 | 黑色魅影 (久经沙场),M4A4 | 黑色魅影,隐秘,久经沙场,36.01
M4A4 | 黑色魅影 (破损不堪),M4A4 | 黑色魅影,隐秘,破损不堪,31.66
M4A4 | 黑色魅影 (战痕累累),M4A4 | 黑色魅影,隐秘,战痕累累,26.00
M4A4 | 黑色魅影 (略有磨损),M4A4 | 黑色魅影,隐秘,略有磨损,90.00
UMP-45 | 简报 (崭新出厂),UMP-45 | 简报,军规级,崭新出厂,3.15
UMP-45 | 简报 (久经沙场),UMP-45 | 简报,军规级,久经沙场,0.47
UMP-45 | 简报 (破损不堪),UMP-45 | 简报,军规级,破损不堪,0.38
UMP-45 | 简报 (战痕累累),UMP-45 | 简报,军规级,战痕累累,0.43
UMP-45 | 简报 (略有磨损),UMP-45 | 简报,军规级,略有磨损,1.45
内格夫 | 动力装载机 (崭新出厂),内格夫 | 动力装载机,受限,崭新出厂,37.00
内格夫 | 动力装载机 (久经沙场),内格夫 | 动力装载机,受限,久经沙场,6.55
内格夫 | 动力装载机 (破损不堪),内格夫 | 动力装载机,受限,破损不堪,4.15
内格夫 | 动力装载机 (战痕累累),内格夫 | 动力装载机,受限,战痕累累,3.19
内格夫 | 动力装载机 (略有磨损),内格夫 | 动力装载机,受限,略有磨损,14.60
M4A4 | 全球攻势 (崭新出厂),M4A4 | 全球攻势,军规级,崭新出厂,97.24
M4A4 | 全球攻势 (久经沙场),M4A4 | 全球攻势,军规级,久经沙场,96.83
M4A4 | 全球攻势 (破损不堪),M4A4 | 全球攻势,军规级,破损不堪,
M4A4 | 全球攻势 (战痕累累),M4A4 | 全球攻势,军规级,战痕累累,
M4A4 | 全球攻势 (略有磨损),M4A4 | 全球攻势,军规级,略有磨损,85.99
P250（StatTrak™） | 重构 (崭新出厂),P250（StatTrak™） | 重构,军规级,崭新出厂,15.78
P250（StatTrak™） | 重构 (久经沙场),P250（StatTrak™） | 重构,军规级,久经沙场,2.88
P250（StatTrak™） | 重构 (破损不堪),P250（StatTrak™） | 重构,军规级,破损不堪,2.26
P250（StatTrak™） | 重构 (战痕累累),P250（StatTrak™） | 重构,军规级,战痕累累,2.85
P250（StatTrak™） | 重构 (略有磨损),P250（StatTrak™） | 重构,军规级,略有磨损,5.42
锯齿爪刀（★） | 屠夫 (崭新出厂),锯齿爪刀（★） | 屠夫,隐秘,崭新出厂,6200.00
锯齿爪刀（★） | 屠夫 (久经沙场),锯齿爪刀（★） | 屠夫,隐秘,久经沙场,4600.00
锯齿爪刀（★） | 屠夫 (略有磨损),锯齿爪刀（★） | 屠夫,隐秘,略有磨损,5043.00
M249 | 狂野丛林 (崭新出厂),M249 | 狂野丛林,消费级,崭新出厂,27.00
M249 | 狂野丛林 (久经沙场),M249 | 狂野丛林,消费级,久经沙场,13.40
M249 | 狂野丛林 (破损不堪),M249 | 狂野丛林,消费级,破损不堪,18.00
M249 | 狂野丛林 (战痕累累),M249 | 狂野丛林,消费级,战痕累累,12.18
M249 | 狂野丛林 (略有磨损),M249 | 狂野丛林,消费级,略有磨损,14.55
P90 | 牵引力 (崭新出厂),P90 | 牵引力,军规级,崭新出厂,5.63
P90 | 牵引力 (久经沙场),P90 | 牵引力,军规级,久经沙场,0.90
P90 | 牵引力 (破损不堪),P90 | 牵引力,军规级,破损不堪,0.75
P90 | 牵引力 (战痕累累),P90 | 牵引力,军规级,战痕累累,0.63
P90 | 牵引力 (略有磨损),P90 | 牵引力,军规级,略有磨损,1.52
FN57（StatTrak™） | 霸意大名 (崭新出厂),FN57（StatTrak™） | 霸意大名,军规级,崭新出厂,19.28
FN57（StatTrak™） | 霸意大名 (久经沙场),FN57（StatTrak™） | 霸意大名,军规级,久经沙场,2.78
FN57（StatTrak™） | 霸意大名 (破损不堪),FN57（StatTrak™） | 霸意大名,军规级,破损不堪,5.91
FN57（StatTrak™） | 霸意大名 (战痕累累),FN57（StatTrak™） | 霸意大名,军规级,战痕累累,2.85
FN57（StatTrak™） | 霸意大名 (略有磨损),FN57（StatTrak™） | 霸意大名,军规级,略有磨损,6.00
AK-47 | 轨道 Mk01 (崭新出厂),AK-47 | 轨道 Mk01,受限,崭新出厂,140.00
AK-47 | 轨道 Mk01 (久经沙场),AK-47 | 轨道 Mk01,受限,久经沙场,71.16
AK-47 | 轨道 Mk01 (破损不堪),AK-47 | 轨道 Mk01,受限,破损不堪,86.99
AK-47 | 轨道 Mk01 (战痕累累),AK-47 | 轨道 Mk01,受限,战痕累累,118.00
AK-47 | 轨道 Mk01 (略有磨损),AK-47 | 轨道 Mk01,受限,略有磨损,85.00
锯齿爪刀（★ StatTrak™） | 表面淬火 (崭新出厂),锯齿爪刀（★ StatTrak™） | 表面淬火,隐秘,崭新出厂,7288.00
锯齿爪刀（★ StatTrak™） | 表面淬火 (久经沙场),锯齿爪刀（★ StatTrak™） | 表面淬火,隐秘,久经沙场,5050.00
锯齿爪刀（★ StatTrak™） | 表面淬火 (破损不堪),锯齿爪刀（★ StatTrak™） | 表面淬火,隐秘,破损不堪,10000.00
锯齿爪刀（★ StatTrak™） | 表面淬火 (战痕累累),锯齿爪刀（★ StatTrak™） | 表面淬火,隐秘,战痕累累,35000.00
锯齿爪刀（★ StatTrak™） | 表面淬火 (略有磨损),锯齿爪刀（★ StatTrak™） | 表面淬火,隐秘,略有磨损,5050.00
UMP-45 | 迷之宫 (崭新出厂),UMP-45 | 迷之宫,军规级,崭新出厂,2.33
UMP-45 | 迷之宫 (久经沙场),UMP-45 | 迷之宫,军规级,久经沙场,0.93
UMP-45 | 迷之宫 (破损不堪),UMP-45 | 迷之宫,军规级,破损不堪,30.00
UMP-45 | 迷之宫 (略有磨损),UMP-45 | 迷之宫,军规级,略有磨损,1.55
R8 左轮手枪 | 记忆碎片 (崭新出厂),R8 左轮手枪 | 记忆碎片,军规级,崭新出厂,9.10
R8 左轮手枪 | 记忆碎片 (久经沙场),R8 左轮手枪 | 记忆碎片,军规级,久经沙场,4.90
R8 左轮手枪 | 记忆碎片 (破损不堪),R8 左轮手枪 | 记忆碎片,军规级,破损不堪,7.82
R8 左轮手枪 | 记忆碎片 (战痕累累),R8 左轮手枪 | 记忆碎片,军规级,战痕累累,9.99
R8 左轮手枪 | 记忆碎片 (略有磨损),R8 左轮手枪 | 记忆碎片,军规级,略有磨损,5.76
M4A4 | 暗之绽放 (崭新出厂),M4A4 | 暗之绽放,工业级,崭新出厂,94.94
M4A4 | 暗之绽放 (久经沙场),M4A4 | 暗之绽放,工业级,久经沙场,86.13
M4A4 | 暗之绽放 (破损不堪),M4A4 | 暗之绽放,工业级,破损不堪,85.90
M4A4 | 暗之绽放 (战痕累累),M4A4 | 暗之绽放,工业级,战痕累累,
M4A4 | 暗之绽放 (略有磨损),M4A4 | 暗之绽放,工业级,略有磨损,87.00
系绳匕首（★） | 渐变之色 (崭新出厂),系绳匕首（★） | 渐变之色,隐秘,崭新出厂,5158.00
系绳匕首（★） | 渐变之色 (略有磨损),系绳匕首（★） | 渐变之色,隐秘,略有磨损,5093.90
P90 | 异星世界 (崭新出厂),P90 | 异星世界,军规级,崭新出厂,3.75
P90 | 异星世界 (久经沙场),P90 | 异星世界,军规级,久经沙场,1.19
P90 | 异星世界 (破损不堪),P90 | 异星世界,军规级,破损不堪,1.47
P90 | 异星世界 (战痕累累),P90 | 异星世界,军规级,战痕累累,1.34
P90 | 异星世界 (略有磨损),P90 | 异星世界,军规级,略有磨损,1.95
P250（StatTrak™） | 铜绿 (崭新出厂),P250（StatTrak™） | 铜绿,军规级,崭新出厂,10.60
P250（StatTrak™） | 铜绿 (久经沙场),P250（StatTrak™） | 铜绿,军规级,久经沙场,2.12
P250（StatTrak™） | 铜绿 (破损不堪),P250（StatTrak™） | 铜绿,军规级,破损不堪,4.88
P250（StatTrak™） | 铜绿 (战痕累累),P250（StatTrak™） | 铜绿,军规级,战痕累累,2.80
P250（StatTrak™） | 铜绿 (略有磨损),P250（StatTrak™） | 铜绿,军规级,略有磨损,5.91
截短霰弹枪（纪念品） | 蝮蛇迷彩 (崭新出厂),截短霰弹枪（纪念品） | 蝮蛇迷彩,工业级,崭新出厂,500.00
截短霰弹枪（纪念品） | 蝮蛇迷彩 (久经沙场),截短霰弹枪（纪念品） | 蝮蛇迷彩,工业级,久经沙场,1.75
截短霰弹枪（纪念品） | 蝮蛇迷彩 (破损不堪),截短霰弹枪（纪念品） | 蝮蛇迷彩,工业级,破损不堪,4.43
截短霰弹枪（纪念品） | 蝮蛇迷彩 (战痕累累),截短霰弹枪（纪念品） | 蝮蛇迷彩,工业级,战痕累累,2.57
截短霰弹枪（纪念品） | 蝮蛇迷彩 (略有磨损),截短霰弹枪（纪念品） | 蝮蛇迷彩,工业级,略有磨损,15.00
爪子刀（★ StatTrak™） | 澄澈之水 (崭新出厂),爪子刀（★ StatTrak™） | 澄澈之水,隐秘,崭新出厂,7949.99
爪子刀（★ StatTrak™） | 澄澈之水 (久经沙场),爪子刀（★ StatTrak™） | 澄澈之水,隐秘,久经沙场,4750.00
爪子刀（★ StatTrak™） | 澄澈之水 (破损不堪),爪子刀（★ StatTrak™） | 澄澈之水,隐秘,破损不堪,
爪子刀（★ StatTrak™） | 澄澈之水 (战痕累累),爪子刀（★ StatTrak™） | 澄澈之水,隐秘,战痕累累,
爪子刀（★ StatTrak™） | 澄澈之水 (略有磨损),爪子刀（★ StatTrak™） | 澄澈之水,隐秘,略有磨损,5145.27
PP-野牛 | 夺命撼响 (久经沙场),PP-野牛 | 夺命撼响,消费级,久经沙场,1.09
PP-野牛 | 夺命撼响 (破损不堪),PP-野牛 | 夺命撼响,消费级,破损不堪,8.88
PP-野牛 | 夺命撼响 (战痕累累),PP-野牛 | 夺命撼响,消费级,战痕累累,1.77
PP-野牛 | 夺命撼响 (略有磨损),PP-野牛 | 夺命撼响,消费级,略有磨损,1.56
沙漠之鹰 | 人造卫星 (崭新出厂),沙漠之鹰 | 人造卫星,军规级,崭新出厂,14.65
沙漠之鹰 | 人造卫星 (久经沙场),沙漠之鹰 | 人造卫星,军规级,久经沙场,2.91
沙漠之鹰 | 人造卫星 (破损不堪),沙漠之鹰 | 人造卫星,军规级,破损不堪,
沙漠之鹰 | 人造卫星 (战痕累累),沙漠之鹰 | 人造卫星,军规级,战痕累累,3.84
沙漠之鹰 | 人造卫星 (略有磨损),沙漠之鹰 | 人造卫星,军规级,略有磨损,5.87
P250（纪念品） | 骸骨外罩 (崭新出厂),P250（纪念品） | 骸骨外罩,消费级,崭新出厂,50.00
P250（纪念品） | 骸骨外罩 (久经沙场),P250（纪念品） | 骸骨外罩,消费级,久经沙场,1.57
P250（纪念品） | 骸骨外罩 (破损不堪),P250（纪念品） | 骸骨外罩,消费级,破损不堪,4.10
P250（纪念品） | 骸骨外罩 (战痕累累),P250（纪念品） | 骸骨外罩,消费级,战痕累累,3.33
P250（纪念品） | 骸骨外罩 (略有磨损),P250（纪念品） | 骸骨外罩,消费级,略有磨损,5.97
M4A4（StatTrak™） | 彼岸花 (崭新出厂),M4A4（StatTrak™） | 彼岸花,受限,崭新出厂,330.00
M4A4（StatTrak™） | 彼岸花 (久经沙场),M4A4（StatTrak™） | 彼岸花,受限,久经沙场,37.80
M4A4（StatTrak™） | 彼岸花 (破损不堪),M4A4（StatTrak™） | 彼岸花,受限,破损不堪,30.00
M4A4（StatTrak™） | 彼岸花 (战痕累累),M4A4（StatTrak™） | 彼岸花,受限,战痕累累,29.20
M4A4（StatTrak™） | 彼岸花 (略有磨损),M4A4（StatTrak™） | 彼岸花,受限,略有磨损,87.00
MAC-10（纪念品） | 策略 (崭新出厂),MAC-10（纪念品） | 策略,消费级,崭新出厂,2.88
MAC-10（纪念品） | 策略 (久经沙场),MAC-10（纪念品） | 策略,消费级,久经沙场,0.43
MAC-10（纪念品） | 策略 (破损不堪),MAC-10（纪念品） | 策略,消费级,破损不堪,1.51
MAC-10（纪念品） | 策略 (战痕累累),MAC-10（纪念品） | 策略,消费级,战痕累累,1.63
MAC-10（纪念品） | 策略 (略有磨损),MAC-10（纪念品） | 策略,消费级,略有磨损,1.30
M249 | 星云十字军 (崭新出厂),M249 | 星云十字军,受限,崭新出厂,27.38
M249 | 星云十字军 (久经沙场),M249 | 星云十字军,受限,久经沙场,9.00
M249 | 星云十字军 (破损不堪),M249 | 星云十字军,受限,破损不堪,11.50
M249 | 星云十字军 (战痕累累),M249 | 星云十字军,受限,战痕累累,13.54
M249 | 星云十字军 (略有磨损),M249 | 星云十字军,受限,略有磨损,15.50
M9 刺刀（★） | 表面淬火 (崭新出厂),M9 刺刀（★） | 表面淬火,隐秘,崭新出厂,15000.00
M9 刺刀（★） | 表面淬火 (久经沙场),M9 刺刀（★） | 表面淬火,隐秘,久经沙场,4625.73
M9 刺刀（★） | 表面淬火 (破损不堪),M9 刺刀（★） | 表面淬火,隐秘,破损不堪,4493.50
M9 刺刀（★） | 表面淬火 (战痕累累),M9 刺刀（★） | 表面淬火,隐秘,战痕累累,3959.00
M9 刺刀（★） | 表面淬火 (略有磨损),M9 刺刀（★） | 表面淬火,隐秘,略有磨损,5188.80
P2000 | 酸蚀 (崭新出厂),P2000 | 酸蚀,受限,崭新出厂,13.66
P2000 | 酸蚀 (久经沙场),P2000 | 酸蚀,受限,久经沙场,3.00
P2000 | 酸蚀 (破损不堪),P2000 | 酸蚀,受限,破损不堪,3.40
P2000 | 酸蚀 (战痕累累),P2000 | 酸蚀,受限,战痕累累,2.96
P2000 | 酸蚀 (略有磨损),P2000 | 酸蚀,受限,略有磨损,5.99
MAG-7 | 沙丘之黄 (崭新出厂),MAG-7 | 沙丘之黄,消费级,崭新出厂,499.99
MAG-7 | 沙丘之黄 (久经沙场),MAG-7 | 沙丘之黄,消费级,久经沙场,13.76
MAG-7 | 沙丘之黄 (破损不堪),MAG-7 | 沙丘之黄,消费级,破损不堪,
MAG-7 | 沙丘之黄 (战痕累累),MAG-7 | 沙丘之黄,消费级,战痕累累,
MAG-7 | 沙丘之黄 (略有磨损),MAG-7 | 沙丘之黄,消费级,略有磨损,15.00
MP9（StatTrak™） | 黑砂 (崭新出厂),MP9（StatTrak™） | 黑砂,军规级,崭新出厂,6.00
MP9（StatTrak™） | 黑砂 (久经沙场),MP9（StatTrak™） | 黑砂,军规级,久经沙场,1.33
MP9（StatTrak™） | 黑砂 (破损不堪),MP9（StatTrak™） | 黑砂,军规级,破损不堪,0.99
MP9（StatTrak™） | 黑砂 (战痕累累),MP9（StatTrak™） | 黑砂,军规级,战痕累累,0.78
MP9（StatTrak™） | 黑砂 (略有磨损),MP9（StatTrak™） | 黑砂,军规级,略有磨损,1.58
折叠刀（★） | 伽玛多普勒 (崭新出厂),折叠刀（★） | 伽玛多普勒,隐秘,崭新出厂,6499.00
折叠刀（★） | 伽玛多普勒 (略有磨损),折叠刀（★） | 伽玛多普勒,隐秘,略有磨损,5200.00
法玛斯（StatTrak™） | 中士 (久经沙场),法玛斯（StatTrak™） | 中士,受限,久经沙场,25.14
法玛斯（StatTrak™） | 中士 (破损不堪),法玛斯（StatTrak™） | 中士,受限,破损不堪,48.91
法玛斯（StatTrak™） | 中士 (战痕累累),法玛斯（StatTrak™） | 中士,受限,战痕累累,21.68
法玛斯（StatTrak™） | 中士 (略有磨损),法玛斯（StatTrak™） | 中士,受限,略有磨损,88.11
CZ75（纪念品） | 银质 (崭新出厂),CZ75（纪念品） | 银质,工业级,崭新出厂,2.95
CZ75（纪念品） | 银质 (略有磨损),CZ75（纪念品） | 银质,工业级,略有磨损,7.26
MAC-10 | 赭色大马士革 (崭新出厂),MAC-10 | 赭色大马士革,消费级,崭新出厂,1.51
MAC-10 | 赭色大马士革 (久经沙场),MAC-10 | 赭色大马士革,消费级,久经沙场,1.37
MAC-10 | 赭色大马士革 (破损不堪),MAC-10 | 赭色大马士革,消费级,破损不堪,1.94
MAC-10 | 赭色大马士革 (战痕累累),MAC-10 | 赭色大马士革,消费级,战痕累累,1.10
MAC-10 | 赭色大马士革 (略有磨损),MAC-10 | 赭色大马士革,消费级,略有磨损,1.61
G3SG1 | 弗卢克斯 (崭新出厂),G3SG1 | 弗卢克斯,保密,崭新出厂,179.14
G3SG1 | 弗卢克斯 (久经沙场),G3SG1 | 弗卢克斯,保密,久经沙场,46.96
G3SG1 | 弗卢克斯 (破损不堪),G3SG1 | 弗卢克斯,保密,破损不堪,49.00
G3SG1 | 弗卢克斯 (战痕累累),G3SG1 | 弗卢克斯,保密,战痕累累,95.85
G3SG1 | 弗卢克斯 (略有磨损),G3SG1 | 弗卢克斯,保密,略有磨损,87.91
P250（StatTrak™） | 污染物 (崭新出厂),P250（StatTrak™） | 污染物,军规级,崭新出厂,14.40
P250（StatTrak™） | 污染物 (久经沙场),P250（StatTrak™） | 污染物,军规级,久经沙场,3.98
P250（StatTrak™） | 污染物 (破损不堪),P250（StatTrak™） | 污染物,军规级,破损不堪,21.68
P250（StatTrak™） | 污染物 (战痕累累),P250（StatTrak™） | 污染物,军规级,战痕累累,2.56
P250（StatTrak™） | 污染物 (略有磨损),P250（StatTrak™） | 污染物,军规级,略有磨损,6.01
P90 | 冷血无情 (崭新出厂),P90 | 冷血无情,军规级,崭新出厂,6.99
P90 | 冷血无情 (久经沙场),P90 | 冷血无情,军规级,久经沙场,0.65
P90 | 冷血无情 (破损不堪),P90 | 冷血无情,军规级,破损不堪,2.25
P90 | 冷血无情 (战痕累累),P90 | 冷血无情,军规级,战痕累累,0.59
P90 | 冷血无情 (略有磨损),P90 | 冷血无情,军规级,略有磨损,1.70
猎杀者匕首（★） | 渐变之色 (崭新出厂),猎杀者匕首（★） | 渐变之色,隐秘,崭新出厂,4269.98
猎杀者匕首（★） | 渐变之色 (略有磨损),猎杀者匕首（★） | 渐变之色,隐秘,略有磨损,5200.00
USP 消音版 | 午夜行动 (崭新出厂),USP 消音版 | 午夜行动,军规级,崭新出厂,8.36
USP 消音版 | 午夜行动 (久经沙场),USP 消音版 | 午夜行动,军规级,久经沙场,4.94
USP 消音版 | 午夜行动 (破损不堪),USP 消音版 | 午夜行动,军规级,破损不堪,5.49
USP 消音版 | 午夜行动 (战痕累累),USP 消音版 | 午夜行动,军规级,战痕累累,4.42
USP 消音版 | 午夜行动 (略有磨损),USP 消音版 | 午夜行动,军规级,略有磨损,6.00
XM1014 | 血红巨蟒 (久经沙场),XM1014 | 血红巨蟒,军规级,久经沙场,16.73
XM1014 | 血红巨蟒 (破损不堪),XM1014 | 血红巨蟒,军规级,破损不堪,
XM1014 | 血红巨蟒 (战痕累累),XM1014 | 血红巨蟒,军规级,战痕累累,19.70
XM1014 | 血红巨蟒 (略有磨损),XM1014 | 血红巨蟒,军规级,略有磨损,15.05
SCAR-20 | 大宪章 (崭新出厂),SCAR-20 | 大宪章,军规级,崭新出厂,88.70
SCAR-20 | 大宪章 (久经沙场),SCAR-20 | 大宪章,军规级,久经沙场,89.00
SCAR-20 | 大宪章 (破损不堪),SCAR-20 | 大宪章,军规级,破损不堪,
SCAR-20 | 大宪章 (战痕累累),SCAR-20 | 大宪章,军规级,战痕累累,
SCAR-20 | 大宪章 (略有磨损),SCAR-20 | 大宪章,军规级,略有磨损,90.00
内格夫（纪念品） | 核子废渣 (崭新出厂),内格夫（纪念品） | 核子废渣,工业级,崭新出厂,22.37
内格夫（纪念品） | 核子废渣 (久经沙场),内格夫（纪念品） | 核子废渣,工业级,久经沙场,7.50
内格夫（纪念品） | 核子废渣 (破损不堪),内格夫（纪念品） | 核子废渣,工业级,破损不堪,39.00
内格夫（纪念品） | 核子废渣 (略有磨损),内格夫（纪念品） | 核子废渣,工业级,略有磨损,15.45
UMP-45 | 硝烟 (崭新出厂),UMP-45 | 硝烟,工业级,崭新出厂,8.50
UMP-45 | 硝烟 (久经沙场),UMP-45 | 硝烟,工业级,久经沙场,0.77
UMP-45 | 硝烟 (破损不堪),UMP-45 | 硝烟,工业级,破损不堪,0.86
UMP-45 | 硝烟 (战痕累累),UMP-45 | 硝烟,工业级,战痕累累,0.82
UMP-45 | 硝烟 (略有磨损),UMP-45 | 硝烟,工业级,略有磨损,1.80
M9 刺刀（★） | 致命紫罗兰 (崭新出厂),M9 刺刀（★） | 致命紫罗兰,隐秘,崭新出厂,
M9 刺刀（★） | 致命紫罗兰 (久经沙场),M9 刺刀（★） | 致命紫罗兰,隐秘,久经沙场,3641.00
M9 刺刀（★） | 致命紫罗兰 (破损不堪),M9 刺刀（★） | 致命紫罗兰,隐秘,破损不堪,3333.00
M9 刺刀（★） | 致命紫罗兰 (战痕累累),M9 刺刀（★） | 致命紫罗兰,隐秘,战痕累累,3300.00
M9 刺刀（★） | 致命紫罗兰 (略有磨损),M9 刺刀（★） | 致命紫罗兰,隐秘,略有磨损,5205.00
FN57 | 都市危机 (崭新出厂),FN57 | 都市危机,军规级,崭新出厂,9.00
