Full_name,skin_name,Quality,Exterior,Price
M4A1 消音型 | 暴怒野兽 (战痕累累),M4A1 消音型 | 暴怒野兽,隐秘,战痕累累,98.90
M4A1 消音型 | 暴怒野兽 (略有磨损),M4A1 消音型 | 暴怒野兽,隐秘,略有磨损,335.36
折刀（★） | 夜色 (崭新出厂),折刀（★） | 夜色,隐秘,崭新出厂,
折刀（★） | 夜色 (久经沙场),折刀（★） | 夜色,隐秘,久经沙场,593.92
折刀（★） | 夜色 (破损不堪),折刀（★） | 夜色,隐秘,破损不堪,1097.90
折刀（★） | 夜色 (战痕累累),折刀（★） | 夜色,隐秘,战痕累累,619.90
折刀（★） | 夜色 (略有磨损),折刀（★） | 夜色,隐秘,略有磨损,720.00
UMP-45 | 支架 (崭新出厂),UMP-45 | 支架,受限,崭新出厂,18.02
UMP-45 | 支架 (久经沙场),UMP-45 | 支架,受限,久经沙场,7.93
UMP-45 | 支架 (破损不堪),UMP-45 | 支架,受限,破损不堪,7.34
UMP-45 | 支架 (战痕累累),UMP-45 | 支架,受限,战痕累累,7.17
UMP-45 | 支架 (略有磨损),UMP-45 | 支架,受限,略有磨损,10.00
Tec-9 | 艾萨克 (崭新出厂),Tec-9 | 艾萨克,军规级,崭新出厂,65.69
Tec-9 | 艾萨克 (久经沙场),Tec-9 | 艾萨克,军规级,久经沙场,14.80
Tec-9 | 艾萨克 (破损不堪),Tec-9 | 艾萨克,军规级,破损不堪,14.26
Tec-9 | 艾萨克 (战痕累累),Tec-9 | 艾萨克,军规级,战痕累累,12.80
Tec-9 | 艾萨克 (略有磨损),Tec-9 | 艾萨克,军规级,略有磨损,17.47
AK-47 | 皇后 (崭新出厂),AK-47 | 皇后,隐秘,崭新出厂,967.35
AK-47 | 皇后 (久经沙场),AK-47 | 皇后,隐秘,久经沙场,200.10
AK-47 | 皇后 (破损不堪),AK-47 | 皇后,隐秘,破损不堪,162.90
AK-47 | 皇后 (战痕累累),AK-47 | 皇后,隐秘,战痕累累,145.88
AK-47 | 皇后 (略有磨损),AK-47 | 皇后,隐秘,略有磨损,329.48
爪子刀（★） | 渐变之色 (崭新出厂),爪子刀（★） | 渐变之色,隐秘,崭新出厂,20457.52
爪子刀（★） | 渐变之色 (略有磨损),爪子刀（★） | 渐变之色,隐秘,略有磨损,18400.00
暗影双匕（★） | 澄澈之水 (崭新出厂),暗影双匕（★） | 澄澈之水,隐秘,崭新出厂,845.00
暗影双匕（★） | 澄澈之水 (久经沙场),暗影双匕（★） | 澄澈之水,隐秘,久经沙场,712.02
暗影双匕（★） | 澄澈之水 (破损不堪),暗影双匕（★） | 澄澈之水,隐秘,破损不堪,700.00
暗影双匕（★） | 澄澈之水 (战痕累累),暗影双匕（★） | 澄澈之水,隐秘,战痕累累,
暗影双匕（★） | 澄澈之水 (略有磨损),暗影双匕（★） | 澄澈之水,隐秘,略有磨损,774.50
MP5-SD（StatTrak™） | 猛烈冲锋 (崭新出厂),MP5-SD（StatTrak™） | 猛烈冲锋,受限,崭新出厂,26.40
MP5-SD（StatTrak™） | 猛烈冲锋 (久经沙场),MP5-SD（StatTrak™） | 猛烈冲锋,受限,久经沙场,4.97
MP5-SD（StatTrak™） | 猛烈冲锋 (破损不堪),MP5-SD（StatTrak™） | 猛烈冲锋,受限,破损不堪,5.50
MP5-SD（StatTrak™） | 猛烈冲锋 (战痕累累),MP5-SD（StatTrak™） | 猛烈冲锋,受限,战痕累累,3.72
MP5-SD（StatTrak™） | 猛烈冲锋 (略有磨损),MP5-SD（StatTrak™） | 猛烈冲锋,受限,略有磨损,11.20
M9 刺刀（★） | 传说 (崭新出厂),M9 刺刀（★） | 传说,隐秘,崭新出厂,27395.97
M9 刺刀（★） | 传说 (久经沙场),M9 刺刀（★） | 传说,隐秘,久经沙场,8600.00
M9 刺刀（★） | 传说 (破损不堪),M9 刺刀（★） | 传说,隐秘,破损不堪,6672.32
M9 刺刀（★） | 传说 (战痕累累),M9 刺刀（★） | 传说,隐秘,战痕累累,4765.00
M9 刺刀（★） | 传说 (略有磨损),M9 刺刀（★） | 传说,隐秘,略有磨损,19200.00
PP-野牛（StatTrak™） | 透光区 (崭新出厂),PP-野牛（StatTrak™） | 透光区,军规级,崭新出厂,40.00
PP-野牛（StatTrak™） | 透光区 (久经沙场),PP-野牛（StatTrak™） | 透光区,军规级,久经沙场,5.12
PP-野牛（StatTrak™） | 透光区 (破损不堪),PP-野牛（StatTrak™） | 透光区,军规级,破损不堪,3.70
PP-野牛（StatTrak™） | 透光区 (战痕累累),PP-野牛（StatTrak™） | 透光区,军规级,战痕累累,7.00
PP-野牛（StatTrak™） | 透光区 (略有磨损),PP-野牛（StatTrak™） | 透光区,军规级,略有磨损,11.74
暗影双匕（★） | 北方森林 (崭新出厂),暗影双匕（★） | 北方森林,隐秘,崭新出厂,
暗影双匕（★） | 北方森林 (久经沙场),暗影双匕（★） | 北方森林,隐秘,久经沙场,639.00
暗影双匕（★） | 北方森林 (破损不堪),暗影双匕（★） | 北方森林,隐秘,破损不堪,
暗影双匕（★） | 北方森林 (战痕累累),暗影双匕（★） | 北方森林,隐秘,战痕累累,
暗影双匕（★） | 北方森林 (略有磨损),暗影双匕（★） | 北方森林,隐秘,略有磨损,766.00
格洛克 18 型 | 圆影玉兔 (崭新出厂),格洛克 18 型 | 圆影玉兔,受限,崭新出厂,26.29
格洛克 18 型 | 圆影玉兔 (久经沙场),格洛克 18 型 | 圆影玉兔,受限,久经沙场,7.71
格洛克 18 型 | 圆影玉兔 (破损不堪),格洛克 18 型 | 圆影玉兔,受限,破损不堪,6.96
格洛克 18 型 | 圆影玉兔 (战痕累累),格洛克 18 型 | 圆影玉兔,受限,战痕累累,4.76
格洛克 18 型 | 圆影玉兔 (略有磨损),格洛克 18 型 | 圆影玉兔,受限,略有磨损,17.00
AK-47 | 夜愿 (崭新出厂),AK-47 | 夜愿,隐秘,崭新出厂,999.88
AK-47 | 夜愿 (久经沙场),AK-47 | 夜愿,隐秘,久经沙场,145.99
AK-47 | 夜愿 (破损不堪),AK-47 | 夜愿,隐秘,破损不堪,97.34
AK-47 | 夜愿 (战痕累累),AK-47 | 夜愿,隐秘,战痕累累,59.82
AK-47 | 夜愿 (略有磨损),AK-47 | 夜愿,隐秘,略有磨损,330.29
蝴蝶刀（★） | 多普勒 (崭新出厂),蝴蝶刀（★） | 多普勒,隐秘,崭新出厂,12636.00
蝴蝶刀（★） | 多普勒 (略有磨损),蝴蝶刀（★） | 多普勒,隐秘,略有磨损,
M4A1 消音型（StatTrak™） | 梦魇 (崭新出厂),M4A1 消音型（StatTrak™） | 梦魇,保密,崭新出厂,776.90
M4A1 消音型（StatTrak™） | 梦魇 (久经沙场),M4A1 消音型（StatTrak™） | 梦魇,保密,久经沙场,157.86
M4A1 消音型（StatTrak™） | 梦魇 (破损不堪),M4A1 消音型（StatTrak™） | 梦魇,保密,破损不堪,105.00
M4A1 消音型（StatTrak™） | 梦魇 (战痕累累),M4A1 消音型（StatTrak™） | 梦魇,保密,战痕累累,131.24
M4A1 消音型（StatTrak™） | 梦魇 (略有磨损),M4A1 消音型（StatTrak™） | 梦魇,保密,略有磨损,319.37
MAC-10（StatTrak™） | 魅惑 (崭新出厂),MAC-10（StatTrak™） | 魅惑,受限,崭新出厂,28.00
MAC-10（StatTrak™） | 魅惑 (久经沙场),MAC-10（StatTrak™） | 魅惑,受限,久经沙场,4.89
MAC-10（StatTrak™） | 魅惑 (破损不堪),MAC-10（StatTrak™） | 魅惑,受限,破损不堪,5.96
MAC-10（StatTrak™） | 魅惑 (战痕累累),MAC-10（StatTrak™） | 魅惑,受限,战痕累累,3.65
MAC-10（StatTrak™） | 魅惑 (略有磨损),MAC-10（StatTrak™） | 魅惑,受限,略有磨损,10.79
FN57（StatTrak™） | 好兄弟 (崭新出厂),FN57（StatTrak™） | 好兄弟,受限,崭新出厂,33.74
FN57（StatTrak™） | 好兄弟 (久经沙场),FN57（StatTrak™） | 好兄弟,受限,久经沙场,10.00
FN57（StatTrak™） | 好兄弟 (破损不堪),FN57（StatTrak™） | 好兄弟,受限,破损不堪,18.00
FN57（StatTrak™） | 好兄弟 (战痕累累),FN57（StatTrak™） | 好兄弟,受限,战痕累累,11.58
FN57（StatTrak™） | 好兄弟 (略有磨损),FN57（StatTrak™） | 好兄弟,受限,略有磨损,16.95
折刀（★） | 蓝钢 (崭新出厂),折刀（★） | 蓝钢,隐秘,崭新出厂,999.00
折刀（★） | 蓝钢 (久经沙场),折刀（★） | 蓝钢,隐秘,久经沙场,699.90
折刀（★） | 蓝钢 (破损不堪),折刀（★） | 蓝钢,隐秘,破损不堪,
折刀（★） | 蓝钢 (战痕累累),折刀（★） | 蓝钢,隐秘,战痕累累,670.00
折刀（★） | 蓝钢 (略有磨损),折刀（★） | 蓝钢,隐秘,略有磨损,720.00
骷髅匕首（★ StatTrak™） | 深红之网 (崭新出厂),骷髅匕首（★ StatTrak™） | 深红之网,隐秘,崭新出厂,
骷髅匕首（★ StatTrak™） | 深红之网 (久经沙场),骷髅匕首（★ StatTrak™） | 深红之网,隐秘,久经沙场,8300.00
骷髅匕首（★ StatTrak™） | 深红之网 (破损不堪),骷髅匕首（★ StatTrak™） | 深红之网,隐秘,破损不堪,7900.00
骷髅匕首（★ StatTrak™） | 深红之网 (战痕累累),骷髅匕首（★ StatTrak™） | 深红之网,隐秘,战痕累累,6666.00
骷髅匕首（★ StatTrak™） | 深红之网 (略有磨损),骷髅匕首（★ StatTrak™） | 深红之网,隐秘,略有磨损,19978.00
AK-47 | 红色层压板 (崭新出厂),AK-47 | 红色层压板,保密,崭新出厂,
AK-47 | 红色层压板 (久经沙场),AK-47 | 红色层压板,保密,久经沙场,212.09
AK-47 | 红色层压板 (破损不堪),AK-47 | 红色层压板,保密,破损不堪,333.00
AK-47 | 红色层压板 (战痕累累),AK-47 | 红色层压板,保密,战痕累累,205.68
AK-47 | 红色层压板 (略有磨损),AK-47 | 红色层压板,保密,略有磨损,339.99
MAC-10（StatTrak™） | 销声 (崭新出厂),MAC-10（StatTrak™） | 销声,受限,崭新出厂,
MAC-10（StatTrak™） | 销声 (久经沙场),MAC-10（StatTrak™） | 销声,受限,久经沙场,6.03
MAC-10（StatTrak™） | 销声 (破损不堪),MAC-10（StatTrak™） | 销声,受限,破损不堪,9.89
MAC-10（StatTrak™） | 销声 (战痕累累),MAC-10（StatTrak™） | 销声,受限,战痕累累,5.95
MAC-10（StatTrak™） | 销声 (略有磨损),MAC-10（StatTrak™） | 销声,受限,略有磨损,11.60
USP 消音版（StatTrak™） | 铅管 (崭新出厂),USP 消音版（StatTrak™） | 铅管,军规级,崭新出厂,78.00
USP 消音版（StatTrak™） | 铅管 (久经沙场),USP 消音版（StatTrak™） | 铅管,军规级,久经沙场,13.28
USP 消音版（StatTrak™） | 铅管 (破损不堪),USP 消音版（StatTrak™） | 铅管,军规级,破损不堪,10.00
USP 消音版（StatTrak™） | 铅管 (战痕累累),USP 消音版（StatTrak™） | 铅管,军规级,战痕累累,13.17
USP 消音版（StatTrak™） | 铅管 (略有磨损),USP 消音版（StatTrak™） | 铅管,军规级,略有磨损,15.40
蝴蝶刀（★） | 渐变大理石 (崭新出厂),蝴蝶刀（★） | 渐变大理石,隐秘,崭新出厂,17288.00
蝴蝶刀（★） | 渐变大理石 (略有磨损),蝴蝶刀（★） | 渐变大理石,隐秘,略有磨损,20000.00
M4A1 消音型 | 二号玩家 (崭新出厂),M4A1 消音型 | 二号玩家,隐秘,崭新出厂,702.68
M4A1 消音型 | 二号玩家 (久经沙场),M4A1 消音型 | 二号玩家,隐秘,久经沙场,159.71
M4A1 消音型 | 二号玩家 (破损不堪),M4A1 消音型 | 二号玩家,隐秘,破损不堪,171.00
M4A1 消音型 | 二号玩家 (战痕累累),M4A1 消音型 | 二号玩家,隐秘,战痕累累,84.00
M4A1 消音型 | 二号玩家 (略有磨损),M4A1 消音型 | 二号玩家,隐秘,略有磨损,340.00
折刀（★ StatTrak™） | 北方森林 (久经沙场),折刀（★ StatTrak™） | 北方森林,隐秘,久经沙场,
折刀（★ StatTrak™） | 北方森林 (破损不堪),折刀（★ StatTrak™） | 北方森林,隐秘,破损不堪,
折刀（★ StatTrak™） | 北方森林 (战痕累累),折刀（★ StatTrak™） | 北方森林,隐秘,战痕累累,789.00
折刀（★ StatTrak™） | 北方森林 (略有磨损),折刀（★ StatTrak™） | 北方森林,隐秘,略有磨损,799.00
UMP-45 | 紫青之色 (崭新出厂),UMP-45 | 紫青之色,消费级,崭新出厂,45.98
UMP-45 | 紫青之色 (久经沙场),UMP-45 | 紫青之色,消费级,久经沙场,11.65
UMP-45 | 紫青之色 (破损不堪),UMP-45 | 紫青之色,消费级,破损不堪,
UMP-45 | 紫青之色 (战痕累累),UMP-45 | 紫青之色,消费级,战痕累累,11.34
UMP-45 | 紫青之色 (略有磨损),UMP-45 | 紫青之色,消费级,略有磨损,12.00
双持贝瑞塔（StatTrak™） | 皇室伴侣 (崭新出厂),双持贝瑞塔（StatTrak™） | 皇室伴侣,受限,崭新出厂,52.87
双持贝瑞塔（StatTrak™） | 皇室伴侣 (久经沙场),双持贝瑞塔（StatTrak™） | 皇室伴侣,受限,久经沙场,6.29
双持贝瑞塔（StatTrak™） | 皇室伴侣 (破损不堪),双持贝瑞塔（StatTrak™） | 皇室伴侣,受限,破损不堪,6.00
双持贝瑞塔（StatTrak™） | 皇室伴侣 (战痕累累),双持贝瑞塔（StatTrak™） | 皇室伴侣,受限,战痕累累,7.46
双持贝瑞塔（StatTrak™） | 皇室伴侣 (略有磨损),双持贝瑞塔（StatTrak™） | 皇室伴侣,受限,略有磨损,17.50
猎杀者匕首（★） | 多普勒 (崭新出厂),猎杀者匕首（★） | 多普勒,隐秘,崭新出厂,3032.64
猎杀者匕首（★） | 多普勒 (略有磨损),猎杀者匕首（★） | 多普勒,隐秘,略有磨损,
SSG 08 | 喋血战士 (久经沙场),SSG 08 | 喋血战士,保密,久经沙场,53.00
SSG 08 | 喋血战士 (破损不堪),SSG 08 | 喋血战士,保密,破损不堪,59.30
SSG 08 | 喋血战士 (战痕累累),SSG 08 | 喋血战士,保密,战痕累累,290.00
SSG 08 | 喋血战士 (略有磨损),SSG 08 | 喋血战士,保密,略有磨损,347.80
暗影双匕（★） | 狩猎网格 (崭新出厂),暗影双匕（★） | 狩猎网格,隐秘,崭新出厂,
暗影双匕（★） | 狩猎网格 (久经沙场),暗影双匕（★） | 狩猎网格,隐秘,久经沙场,677.13
暗影双匕（★） | 狩猎网格 (破损不堪),暗影双匕（★） | 狩猎网格,隐秘,破损不堪,720.00
暗影双匕（★） | 狩猎网格 (战痕累累),暗影双匕（★） | 狩猎网格,隐秘,战痕累累,
暗影双匕（★） | 狩猎网格 (略有磨损),暗影双匕（★） | 狩猎网格,隐秘,略有磨损,797.89
P90 | 深蓝组件 (崭新出厂),P90 | 深蓝组件,军规级,崭新出厂,13.80
P90 | 深蓝组件 (久经沙场),P90 | 深蓝组件,军规级,久经沙场,17.00
P90 | 深蓝组件 (略有磨损),P90 | 深蓝组件,军规级,略有磨损,12.70
FN57（StatTrak™） | 都市危机 (崭新出厂),FN57（StatTrak™） | 都市危机,军规级,崭新出厂,23.50
FN57（StatTrak™） | 都市危机 (久经沙场),FN57（StatTrak™） | 都市危机,军规级,久经沙场,19.28
FN57（StatTrak™） | 都市危机 (略有磨损),FN57（StatTrak™） | 都市危机,军规级,略有磨损,15.00
SSG 08（StatTrak™） | 炎龙之焰 (崭新出厂),SSG 08（StatTrak™） | 炎龙之焰,隐秘,崭新出厂,502.99
SSG 08（StatTrak™） | 炎龙之焰 (久经沙场),SSG 08（StatTrak™） | 炎龙之焰,隐秘,久经沙场,300.46
SSG 08（StatTrak™） | 炎龙之焰 (破损不堪),SSG 08（StatTrak™） | 炎龙之焰,隐秘,破损不堪,269.00
SSG 08（StatTrak™） | 炎龙之焰 (战痕累累),SSG 08（StatTrak™） | 炎龙之焰,隐秘,战痕累累,
SSG 08（StatTrak™） | 炎龙之焰 (略有磨损),SSG 08（StatTrak™） | 炎龙之焰,隐秘,略有磨损,340.00
蝴蝶刀（★） | 渐变之色 (崭新出厂),蝴蝶刀（★） | 渐变之色,隐秘,崭新出厂,24949.99
蝴蝶刀（★） | 渐变之色 (略有磨损),蝴蝶刀（★） | 渐变之色,隐秘,略有磨损,25100.00
暗影双匕（★） | 森林 DDPAT (崭新出厂),暗影双匕（★） | 森林 DDPAT,隐秘,崭新出厂,
暗影双匕（★） | 森林 DDPAT (久经沙场),暗影双匕（★） | 森林 DDPAT,隐秘,久经沙场,678.98
暗影双匕（★） | 森林 DDPAT (破损不堪),暗影双匕（★） | 森林 DDPAT,隐秘,破损不堪,
暗影双匕（★） | 森林 DDPAT (战痕累累),暗影双匕（★） | 森林 DDPAT,隐秘,战痕累累,
暗影双匕（★） | 森林 DDPAT (略有磨损),暗影双匕（★） | 森林 DDPAT,隐秘,略有磨损,770.00
蝴蝶刀（★） | 传说 (崭新出厂),蝴蝶刀（★） | 传说,隐秘,崭新出厂,53999.00
蝴蝶刀（★） | 传说 (久经沙场),蝴蝶刀（★） | 传说,隐秘,久经沙场,14084.90
蝴蝶刀（★） | 传说 (破损不堪),蝴蝶刀（★） | 传说,隐秘,破损不堪,10000.00
蝴蝶刀（★） | 传说 (战痕累累),蝴蝶刀（★） | 传说,隐秘,战痕累累,7250.00
蝴蝶刀（★） | 传说 (略有磨损),蝴蝶刀（★） | 传说,隐秘,略有磨损,26888.00
AK-47 | 美洲猛虎 (崭新出厂),AK-47 | 美洲猛虎,隐秘,崭新出厂,1096.90
AK-47 | 美洲猛虎 (久经沙场),AK-47 | 美洲猛虎,隐秘,久经沙场,215.54
AK-47 | 美洲猛虎 (破损不堪),AK-47 | 美洲猛虎,隐秘,破损不堪,219.00
AK-47 | 美洲猛虎 (战痕累累),AK-47 | 美洲猛虎,隐秘,战痕累累,1300.00
AK-47 | 美洲猛虎 (略有磨损),AK-47 | 美洲猛虎,隐秘,略有磨损,348.66
MAC-10 | 紫青之色 (崭新出厂),MAC-10 | 紫青之色,消费级,崭新出厂,118.52
MAC-10 | 紫青之色 (久经沙场),MAC-10 | 紫青之色,消费级,久经沙场,11.16
MAC-10 | 紫青之色 (破损不堪),MAC-10 | 紫青之色,消费级,破损不堪,11.30
MAC-10 | 紫青之色 (战痕累累),MAC-10 | 紫青之色,消费级,战痕累累,12.70
MAC-10 | 紫青之色 (略有磨损),MAC-10 | 紫青之色,消费级,略有磨损,11.79
FN57 | 三位一体 (崭新出厂),FN57 | 三位一体,受限,崭新出厂,33.00
FN57 | 三位一体 (久经沙场),FN57 | 三位一体,受限,久经沙场,14.40
FN57 | 三位一体 (破损不堪),FN57 | 三位一体,受限,破损不堪,19.70
FN57 | 三位一体 (战痕累累),FN57 | 三位一体,受限,战痕累累,30.00
FN57 | 三位一体 (略有磨损),FN57 | 三位一体,受限,略有磨损,18.88
蝴蝶刀（★ StatTrak™） | 传说 (崭新出厂),蝴蝶刀（★ StatTrak™） | 传说,隐秘,崭新出厂,51999.00
蝴蝶刀（★ StatTrak™） | 传说 (久经沙场),蝴蝶刀（★ StatTrak™） | 传说,隐秘,久经沙场,14666.00
蝴蝶刀（★ StatTrak™） | 传说 (破损不堪),蝴蝶刀（★ StatTrak™） | 传说,隐秘,破损不堪,9999.00
蝴蝶刀（★ StatTrak™） | 传说 (战痕累累),蝴蝶刀（★ StatTrak™） | 传说,隐秘,战痕累累,8887.00
蝴蝶刀（★ StatTrak™） | 传说 (略有磨损),蝴蝶刀（★ StatTrak™） | 传说,隐秘,略有磨损,25988.00
M4A1 消音型 | 原子合金 (崭新出厂),M4A1 消音型 | 原子合金,保密,崭新出厂,665.80
M4A1 消音型 | 原子合金 (久经沙场),M4A1 消音型 | 原子合金,保密,久经沙场,228.99
M4A1 消音型 | 原子合金 (破损不堪),M4A1 消音型 | 原子合金,保密,破损不堪,229.00
M4A1 消音型 | 原子合金 (战痕累累),M4A1 消音型 | 原子合金,保密,战痕累累,199.10
M4A1 消音型 | 原子合金 (略有磨损),M4A1 消音型 | 原子合金,保密,略有磨损,369.17
穿肠刀（★） | 枯焦之色 (崭新出厂),穿肠刀（★） | 枯焦之色,隐秘,崭新出厂,
穿肠刀（★） | 枯焦之色 (久经沙场),穿肠刀（★） | 枯焦之色,隐秘,久经沙场,705.00
穿肠刀（★） | 枯焦之色 (破损不堪),穿肠刀（★） | 枯焦之色,隐秘,破损不堪,
穿肠刀（★） | 枯焦之色 (战痕累累),穿肠刀（★） | 枯焦之色,隐秘,战痕累累,
穿肠刀（★） | 枯焦之色 (略有磨损),穿肠刀（★） | 枯焦之色,隐秘,略有磨损,
格洛克 18 型（纪念品） | 噩梦之夜 (崭新出厂),格洛克 18 型（纪念品） | 噩梦之夜,工业级,崭新出厂,227.50
