Time,Full_name,Quality,Type,Kind,Exterior,Price,OnSale
2023-6-2 20:18,USP 消音版 | 凯门鳄 (崭新出厂),保密,普通,手枪,崭新出厂,422.95,当前在售(69)
2023-6-2 20:18,USP 消音版 | 凯门鳄 (久经沙场),保密,普通,手枪,久经沙场,279.99,当前在售(69)
2023-6-2 20:18,USP 消音版 | 凯门鳄 (破损不堪),保密,普通,手枪,破损不堪,254.71,当前在售(69)
2023-6-2 20:18,系绳匕首（★ StatTrak™） | 渐变之色 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,4800,当前在售(1)
2023-6-2 20:18,系绳匕首（★ StatTrak™） | 渐变之色 (崭新出厂),隐秘,★,匕首,崭新出厂,5050,当前在售(1)
2023-6-2 20:18,USP 消音版 | 锁定 (略有磨损) ,保密,普通,手枪,略有磨损,1105,当前在售(58)
2023-6-2 20:18,USP 消音版 | 锁定 (崭新出厂),保密,普通,手枪,崭新出厂,1297.8,当前在售(58)
2023-6-2 20:18,USP 消音版 | 锁定 (久经沙场),保密,普通,手枪,久经沙场,999,当前在售(58)
2023-6-2 20:18,USP 消音版 | 锁定 (破损不堪),保密,普通,手枪,破损不堪,987.5,当前在售(58)
2023-6-2 20:18,M4A1 消音型 | 机械工业 (略有磨损) ,隐秘,普通,步枪,略有磨损,265,当前在售(1000+)
2023-6-2 20:18,M4A1 消音型 | 机械工业 (崭新出厂),隐秘,普通,步枪,崭新出厂,446,当前在售(1000+)
2023-6-2 20:18,M4A1 消音型 | 机械工业 (久经沙场),隐秘,普通,步枪,久经沙场,160,当前在售(1000+)
2023-6-2 20:18,M4A1 消音型 | 机械工业 (破损不堪),隐秘,普通,步枪,破损不堪,153.9,当前在售(1000+)
2023-6-2 20:18,M4A1 消音型 | 机械工业 (战痕累累),隐秘,普通,步枪,战痕累累,125.9,当前在售(1000+)
2023-6-2 20:18,USP 消音版 | 血清 (略有磨损) ,保密,普通,手枪,略有磨损,284.36,当前在售(46)
2023-6-2 20:18,USP 消音版 | 血清 (崭新出厂),保密,普通,手枪,崭新出厂,544.5,当前在售(46)
2023-6-2 20:18,USP 消音版 | 血清 (久经沙场),保密,普通,手枪,久经沙场,225.95,当前在售(46)
2023-6-2 20:18,MP9 | 威吓者 (略有磨损) ,受限,普通,微型冲锋枪,略有磨损,720,当前在售(42)
2023-6-2 20:18,MP9 | 威吓者 (崭新出厂),受限,普通,微型冲锋枪,崭新出厂,3495,当前在售(42)
2023-6-2 20:18,MP9 | 威吓者 (久经沙场),受限,普通,微型冲锋枪,久经沙场,199.2,当前在售(42)
2023-6-2 20:18,MP9 | 威吓者 (破损不堪),受限,普通,微型冲锋枪,破损不堪,179.77,当前在售(42)
2023-6-2 20:18,MP9 | 威吓者 (战痕累累),受限,普通,微型冲锋枪,战痕累累,192.02,当前在售(42)
2023-6-2 20:18,USP 消音版 | 寻路者 (略有磨损) ,工业级,普通,手枪,略有磨损,103.98,当前在售(41)
2023-6-2 20:18,USP 消音版 | 寻路者 (崭新出厂),工业级,普通,手枪,崭新出厂,106.5,当前在售(41)
2023-6-2 20:18,USP 消音版 | 寻路者 (久经沙场),工业级,普通,手枪,久经沙场,98.85,当前在售(41)
2023-6-2 20:18,M4A1 消音型 | 二号玩家 (略有磨损) ,隐秘,普通,步枪,略有磨损,339,当前在售(1000+)
2023-6-2 20:18,M4A1 消音型 | 二号玩家 (崭新出厂),隐秘,普通,步枪,崭新出厂,700,当前在售(1000+)
2023-6-2 20:18,M4A1 消音型 | 二号玩家 (久经沙场),隐秘,普通,步枪,久经沙场,162.5,当前在售(1000+)
2023-6-2 20:18,M4A1 消音型 | 二号玩家 (破损不堪),隐秘,普通,步枪,破损不堪,151,当前在售(1000+)
2023-6-2 20:18,M4A1 消音型 | 二号玩家 (战痕累累),隐秘,普通,步枪,战痕累累,84.69,当前在售(1000+)
2023-6-2 20:18,求生匕首（★） | 表面淬火 (略有磨损) ,隐秘,★,匕首,略有磨损,1700,当前在售(138)
2023-6-2 20:18,求生匕首（★） | 表面淬火 (崭新出厂),隐秘,★,匕首,崭新出厂,2588,当前在售(138)
2023-6-2 20:18,求生匕首（★） | 表面淬火 (久经沙场),隐秘,★,匕首,久经沙场,1439.5,当前在售(138)
2023-6-2 20:18,求生匕首（★） | 表面淬火 (破损不堪),隐秘,★,匕首,破损不堪,1257,当前在售(138)
2023-6-2 20:18,求生匕首（★） | 表面淬火 (战痕累累),隐秘,★,匕首,战痕累累,1154.99,当前在售(138)
2023-6-2 20:18,MP9 | 彩绘玻璃 (略有磨损) ,受限,普通,微型冲锋枪,略有磨损,530,当前在售(21)
2023-6-2 20:18,MP9 | 彩绘玻璃 (崭新出厂),受限,普通,微型冲锋枪,崭新出厂,610,当前在售(21)
2023-6-2 20:18,MP9 | 彩绘玻璃 (久经沙场),受限,普通,微型冲锋枪,久经沙场,549.5,当前在售(21)
2023-6-2 20:18,MP9 | 彩绘玻璃 (战痕累累),受限,普通,微型冲锋枪,战痕累累,600,当前在售(21)
2023-6-2 20:18,求生匕首（★） | 深红之网 (略有磨损) ,隐秘,★,匕首,略有磨损,2800,当前在售(93)
2023-6-2 20:18,求生匕首（★） | 深红之网 (崭新出厂),隐秘,★,匕首,崭新出厂,8720,当前在售(93)
2023-6-2 20:18,求生匕首（★） | 深红之网 (久经沙场),隐秘,★,匕首,久经沙场,2022,当前在售(93)
2023-6-2 20:18,求生匕首（★） | 深红之网 (破损不堪),隐秘,★,匕首,破损不堪,1925,当前在售(93)
2023-6-2 20:18,求生匕首（★） | 深红之网 (战痕累累),隐秘,★,匕首,战痕累累,1500,当前在售(93)
2023-6-2 20:18,MAG-7 | 反梗精英 (略有磨损) ,军规级,普通,霰弹枪,略有磨损,777,当前在售(6)
2023-6-2 20:18,MAG-7 | 反梗精英 (崭新出厂),军规级,普通,霰弹枪,崭新出厂,789,当前在售(6)
2023-6-2 20:18,MAG-7 | 反梗精英 (久经沙场),军规级,普通,霰弹枪,久经沙场,765.43,当前在售(6)
2023-6-2 20:18,MAG-7 | 反梗精英 (破损不堪),军规级,普通,霰弹枪,破损不堪,730,当前在售(6)
2023-6-2 20:18,MAG-7 | 反梗精英 (战痕累累),军规级,普通,霰弹枪,战痕累累,4855.93,当前在售(6)
2023-6-2 20:18,USP 消音版（StatTrak™） | 血清 (略有磨损) ,保密,StatTrak™,手枪,略有磨损,262.76,当前在售(44)
2023-6-2 20:18,USP 消音版（StatTrak™） | 血清 (崭新出厂),保密,StatTrak™,手枪,崭新出厂,549,当前在售(44)
2023-6-2 20:18,USP 消音版（StatTrak™） | 血清 (久经沙场),保密,StatTrak™,手枪,久经沙场,229.23,当前在售(44)
2023-6-2 20:18,MP9 | 蛊惑之色 (略有磨损) ,受限,普通,微型冲锋枪,略有磨损,88,当前在售(15)
2023-6-2 20:18,MP9 | 蛊惑之色 (崭新出厂),受限,普通,微型冲锋枪,崭新出厂,86.4,当前在售(15)
2023-6-2 20:18,USP 消音版 | 商业皮革 (略有磨损) ,军规级,普通,手枪,略有磨损,197.99,当前在售(42)
2023-6-2 20:18,USP 消音版 | 商业皮革 (崭新出厂),军规级,普通,手枪,崭新出厂,366,当前在售(42)
2023-6-2 20:18,USP 消音版 | 商业皮革 (久经沙场),军规级,普通,手枪,久经沙场,178.98,当前在售(42)
2023-6-2 20:18,USP 消音版 | 商业皮革 (破损不堪),军规级,普通,手枪,破损不堪,219.48,当前在售(42)
2023-6-2 20:18,USP 消音版 | 商业皮革 (战痕累累),军规级,普通,手枪,战痕累累,147.43,当前在售(42)
2023-6-2 20:18,截短霰弹枪（纪念品） | 旱地之花 (略有磨损) ,消费级,纪念品,霰弹枪,略有磨损,0.1,当前在售(1000+)
2023-6-2 20:18,截短霰弹枪（纪念品） | 旱地之花 (崭新出厂),消费级,纪念品,霰弹枪,崭新出厂,0.22,当前在售(1000+)
2023-6-2 20:18,截短霰弹枪（纪念品） | 旱地之花 (久经沙场),消费级,纪念品,霰弹枪,久经沙场,0.07,当前在售(1000+)
2023-6-2 20:18,截短霰弹枪（纪念品） | 旱地之花 (破损不堪),消费级,纪念品,霰弹枪,破损不堪,0.07,当前在售(1000+)
2023-6-2 20:18,截短霰弹枪（纪念品） | 旱地之花 (战痕累累),消费级,纪念品,霰弹枪,战痕累累,0.1,当前在售(1000+)
2023-6-2 20:18,MP9（纪念品） | 赤红新星 (略有磨损) ,军规级,纪念品,微型冲锋枪,略有磨损,375.99,当前在售(16)
2023-6-2 20:18,MP9（纪念品） | 赤红新星 (崭新出厂),军规级,纪念品,微型冲锋枪,崭新出厂,387,当前在售(16)
2023-6-2 20:18,求生匕首（★） | 屠夫 (略有磨损) ,隐秘,★,匕首,略有磨损,2310,当前在售(72)
2023-6-2 20:18,求生匕首（★） | 屠夫 (崭新出厂),隐秘,★,匕首,崭新出厂,2598,当前在售(72)
2023-6-2 20:18,求生匕首（★） | 屠夫 (久经沙场),隐秘,★,匕首,久经沙场,2200,当前在售(72)
2023-6-2 20:18,MP9 | 潘多拉魔盒 (略有磨损) ,军规级,普通,微型冲锋枪,略有磨损,664.25,当前在售(16)
2023-6-2 20:18,MP9 | 潘多拉魔盒 (崭新出厂),军规级,普通,微型冲锋枪,崭新出厂,713,当前在售(16)
2023-6-2 20:18,截短霰弹枪 | 么么 (略有磨损) ,保密,普通,霰弹枪,略有磨损,54.6,当前在售(1000+)
2023-6-2 20:18,截短霰弹枪 | 么么 (崭新出厂),保密,普通,霰弹枪,崭新出厂,110,当前在售(1000+)
2023-6-2 20:18,截短霰弹枪 | 么么 (久经沙场),保密,普通,霰弹枪,久经沙场,33.4,当前在售(1000+)
2023-6-2 20:18,截短霰弹枪 | 么么 (破损不堪),保密,普通,霰弹枪,破损不堪,30.68,当前在售(1000+)
2023-6-2 20:18,截短霰弹枪 | 么么 (战痕累累),保密,普通,霰弹枪,战痕累累,23.99,当前在售(1000+)
2023-6-2 20:18,USP 消音版 | 远古幻想 (略有磨损) ,受限,普通,手枪,略有磨损,277,当前在售(28)
2023-6-2 20:18,USP 消音版 | 远古幻想 (崭新出厂),受限,普通,手枪,崭新出厂,306,当前在售(28)
2023-6-2 20:18,USP 消音版 | 远古幻想 (久经沙场),受限,普通,手枪,久经沙场,238.5,当前在售(28)
2023-6-2 20:18,USP 消音版 | 远古幻想 (破损不堪),受限,普通,手枪,破损不堪,255.96,当前在售(28)
2023-6-2 20:18,MP9 | 绿色格纹 (略有磨损) ,消费级,普通,微型冲锋枪,略有磨损,14.99,当前在售(3)
2023-6-2 20:18,MP9 | 绿色格纹 (崭新出厂),消费级,普通,微型冲锋枪,崭新出厂,19.76,当前在售(3)
2023-6-2 20:18,MP9 | 绿色格纹 (久经沙场),消费级,普通,微型冲锋枪,久经沙场,10,当前在售(3)
2023-6-2 20:18,MP9 | 绿色格纹 (战痕累累),消费级,普通,微型冲锋枪,战痕累累,12.4,当前在售(3)
2023-6-2 20:18,求生匕首（★） | 都市伪装 (略有磨损) ,隐秘,★,匕首,略有磨损,994,当前在售(73)
2023-6-2 20:18,求生匕首（★） | 都市伪装 (崭新出厂),隐秘,★,匕首,崭新出厂,2350,当前在售(73)
2023-6-2 20:18,求生匕首（★） | 都市伪装 (久经沙场),隐秘,★,匕首,久经沙场,858,当前在售(73)
2023-6-2 20:18,求生匕首（★） | 都市伪装 (破损不堪),隐秘,★,匕首,破损不堪,833.5,当前在售(73)
2023-6-2 20:18,求生匕首（★） | 都市伪装 (战痕累累),隐秘,★,匕首,战痕累累,797,当前在售(73)
2023-6-2 20:18,M4A1 消音型 | 梦魇 (略有磨损) ,保密,普通,步枪,略有磨损,129.48,当前在售(1000+)
2023-6-2 20:18,M4A1 消音型 | 梦魇 (崭新出厂),保密,普通,步枪,崭新出厂,279,当前在售(1000+)
2023-6-2 20:18,M4A1 消音型 | 梦魇 (久经沙场),保密,普通,步枪,久经沙场,60.75,当前在售(1000+)
2023-6-2 20:18,M4A1 消音型 | 梦魇 (破损不堪),保密,普通,步枪,破损不堪,41.5,当前在售(1000+)
2023-6-2 20:18,M4A1 消音型 | 梦魇 (战痕累累),保密,普通,步枪,战痕累累,35.38,当前在售(1000+)
2023-6-2 20:18,MP9（StatTrak™） | 蛊惑之色 (略有磨损) ,受限,StatTrak™,微型冲锋枪,略有磨损,146.13,当前在售(13)
2023-6-2 20:18,MP9（StatTrak™） | 蛊惑之色 (崭新出厂),受限,StatTrak™,微型冲锋枪,崭新出厂,165,当前在售(13)
2023-6-2 20:18,求生匕首（★） | 人工染色 (略有磨损) ,隐秘,★,匕首,略有磨损,1271,当前在售(68)
2023-6-2 20:18,求生匕首（★） | 人工染色 (崭新出厂),隐秘,★,匕首,崭新出厂,1765.5,当前在售(68)
2023-6-2 20:18,求生匕首（★） | 人工染色 (久经沙场),隐秘,★,匕首,久经沙场,1040,当前在售(68)
2023-6-2 20:18,求生匕首（★） | 人工染色 (破损不堪),隐秘,★,匕首,破损不堪,972.98,当前在售(68)
2023-6-2 20:18,求生匕首（★） | 人工染色 (战痕累累),隐秘,★,匕首,战痕累累,924.5,当前在售(68)
2023-6-2 20:18,USP 消音版（StatTrak™） | 凯门鳄 (略有磨损) ,保密,StatTrak™,手枪,略有磨损,588.79,当前在售(27)
2023-6-2 20:18,USP 消音版（StatTrak™） | 凯门鳄 (崭新出厂),保密,StatTrak™,手枪,崭新出厂,880,当前在售(27)
2023-6-2 20:18,USP 消音版（StatTrak™） | 凯门鳄 (久经沙场),保密,StatTrak™,手枪,久经沙场,323.78,当前在售(27)
2023-6-2 20:18,USP 消音版（StatTrak™） | 凯门鳄 (破损不堪),保密,StatTrak™,手枪,破损不堪,269.91,当前在售(27)
2023-6-2 20:18,M4A1 消音型 | 翼蜥 (略有磨损) ,受限,普通,步枪,略有磨损,32.9,当前在售(1000+)
2023-6-2 20:18,M4A1 消音型 | 翼蜥 (崭新出厂),受限,普通,步枪,崭新出厂,59,当前在售(1000+)
2023-6-2 20:18,M4A1 消音型 | 翼蜥 (久经沙场),受限,普通,步枪,久经沙场,25.25,当前在售(1000+)
2023-6-2 20:18,M4A1 消音型 | 翼蜥 (破损不堪),受限,普通,步枪,破损不堪,38.5,当前在售(1000+)
2023-6-2 20:18,M4A1 消音型 | 翼蜥 (战痕累累),受限,普通,步枪,战痕累累,25.54,当前在售(1000+)
2023-6-2 20:18,截短霰弹枪 | 启示录 (略有磨损) ,受限,普通,霰弹枪,略有磨损,5.07,当前在售(741)
2023-6-2 20:18,截短霰弹枪 | 启示录 (崭新出厂),受限,普通,霰弹枪,崭新出厂,13.48,当前在售(741)
2023-6-2 20:18,截短霰弹枪 | 启示录 (久经沙场),受限,普通,霰弹枪,久经沙场,2.92,当前在售(741)
2023-6-2 20:18,截短霰弹枪 | 启示录 (破损不堪),受限,普通,霰弹枪,破损不堪,2.5,当前在售(741)
2023-6-2 20:18,截短霰弹枪 | 启示录 (战痕累累),受限,普通,霰弹枪,战痕累累,2,当前在售(741)
2023-6-2 20:18,USP 消音版 | 橙红安乐蜥 (略有磨损) ,受限,普通,手枪,略有磨损,548.57,当前在售(38)
2023-6-2 20:18,USP 消音版 | 橙红安乐蜥 (崭新出厂),受限,普通,手枪,崭新出厂,549.5,当前在售(38)
2023-6-2 20:18,USP 消音版 | 橙红安乐蜥 (久经沙场),受限,普通,手枪,久经沙场,540,当前在售(38)
2023-6-2 20:18,MP9 | 干旱季节 (略有磨损) ,消费级,普通,微型冲锋枪,略有磨损,15.06,当前在售(10)
2023-6-2 20:18,MP9 | 干旱季节 (崭新出厂),消费级,普通,微型冲锋枪,崭新出厂,274.2,当前在售(10)
2023-6-2 20:18,MP9 | 干旱季节 (久经沙场),消费级,普通,微型冲锋枪,久经沙场,6.65,当前在售(10)
2023-6-2 20:18,MP9 | 干旱季节 (破损不堪),消费级,普通,微型冲锋枪,破损不堪,11.29,当前在售(10)
2023-6-2 20:18,MP9 | 干旱季节 (战痕累累),消费级,普通,微型冲锋枪,战痕累累,15.48,当前在售(10)
2023-6-2 20:18,求生匕首（★） | 北方森林 (略有磨损) ,隐秘,★,匕首,略有磨损,889,当前在售(49)
2023-6-2 20:18,求生匕首（★） | 北方森林 (崭新出厂),隐秘,★,匕首,崭新出厂,1997,当前在售(49)
2023-6-2 20:18,求生匕首（★） | 北方森林 (久经沙场),隐秘,★,匕首,久经沙场,798.9,当前在售(49)
2023-6-2 20:18,求生匕首（★） | 北方森林 (破损不堪),隐秘,★,匕首,破损不堪,794.5,当前在售(49)
2023-6-2 20:18,求生匕首（★） | 北方森林 (战痕累累),隐秘,★,匕首,战痕累累,776,当前在售(49)
2023-6-2 20:18,M4A1 消音型 | 次时代 (略有磨损) ,隐秘,普通,步枪,略有磨损,164.99,当前在售(1000+)
2023-6-2 20:18,M4A1 消音型 | 次时代 (崭新出厂),隐秘,普通,步枪,崭新出厂,231,当前在售(1000+)
2023-6-2 20:18,M4A1 消音型 | 次时代 (久经沙场),隐秘,普通,步枪,久经沙场,109.99,当前在售(1000+)
2023-6-2 20:18,M4A1 消音型 | 次时代 (破损不堪),隐秘,普通,步枪,破损不堪,103.4,当前在售(1000+)
2023-6-2 20:18,M4A1 消音型 | 次时代 (战痕累累),隐秘,普通,步枪,战痕累累,102.4,当前在售(1000+)
2023-6-2 20:18,USP 消音版（纪念品） | 森林之叶 (略有磨损) ,工业级,纪念品,手枪,略有磨损,480,当前在售(8)
2023-6-2 20:18,USP 消音版（纪念品） | 森林之叶 (久经沙场),工业级,纪念品,手枪,久经沙场,348.99,当前在售(8)
2023-6-2 20:18,USP 消音版（纪念品） | 森林之叶 (破损不堪),工业级,纪念品,手枪,破损不堪,400,当前在售(8)
2023-6-2 20:18,USP 消音版（纪念品） | 森林之叶 (战痕累累),工业级,纪念品,手枪,战痕累累,950,当前在售(8)
2023-6-2 20:18,M4A1 消音型 | 守护者 (略有磨损) ,保密,普通,步枪,略有磨损,161.99,当前在售(867)
2023-6-2 20:18,M4A1 消音型 | 守护者 (崭新出厂),保密,普通,步枪,崭新出厂,209.5,当前在售(867)
2023-6-2 20:18,M4A1 消音型 | 守护者 (久经沙场),保密,普通,步枪,久经沙场,136.49,当前在售(867)
2023-6-2 20:18,M4A1 消音型 | 守护者 (破损不堪),保密,普通,步枪,破损不堪,133.9,当前在售(867)
2023-6-2 20:18,M4A1 消音型 | 守护者 (战痕累累),保密,普通,步枪,战痕累累,128.5,当前在售(867)
2023-6-2 20:18,截短霰弹枪（纪念品） | 贤者涂装 (略有磨损) ,消费级,纪念品,霰弹枪,略有磨损,0.27,当前在售(699)
2023-6-2 20:18,截短霰弹枪（纪念品） | 贤者涂装 (崭新出厂),消费级,纪念品,霰弹枪,崭新出厂,7.08,当前在售(699)
2023-6-2 20:18,截短霰弹枪（纪念品） | 贤者涂装 (久经沙场),消费级,纪念品,霰弹枪,久经沙场,0.08,当前在售(699)
2023-6-2 20:18,截短霰弹枪（纪念品） | 贤者涂装 (破损不堪),消费级,纪念品,霰弹枪,破损不堪,0.12,当前在售(699)
2023-6-2 20:18,截短霰弹枪（纪念品） | 贤者涂装 (战痕累累),消费级,纪念品,霰弹枪,战痕累累,0.09,当前在售(699)
2023-6-2 20:18,截短霰弹枪 | 千纸鹤 (略有磨损) ,军规级,普通,霰弹枪,略有磨损,1.08,当前在售(433)
2023-6-2 20:18,截短霰弹枪 | 千纸鹤 (崭新出厂),军规级,普通,霰弹枪,崭新出厂,1.95,当前在售(433)
2023-6-2 20:18,截短霰弹枪 | 千纸鹤 (久经沙场),军规级,普通,霰弹枪,久经沙场,0.63,当前在售(433)
2023-6-2 20:18,截短霰弹枪 | 千纸鹤 (破损不堪),军规级,普通,霰弹枪,破损不堪,0.63,当前在售(433)
2023-6-2 20:18,截短霰弹枪 | 千纸鹤 (战痕累累),军规级,普通,霰弹枪,战痕累累,0.51,当前在售(433)
2023-6-2 20:18,求生匕首（★） | 森林 DDPAT (略有磨损) ,隐秘,★,匕首,略有磨损,888,当前在售(50)
2023-6-2 20:18,求生匕首（★） | 森林 DDPAT (久经沙场),隐秘,★,匕首,久经沙场,798.5,当前在售(50)
2023-6-2 20:18,求生匕首（★） | 森林 DDPAT (破损不堪),隐秘,★,匕首,破损不堪,779.9,当前在售(50)
2023-6-2 20:18,求生匕首（★） | 森林 DDPAT (战痕累累),隐秘,★,匕首,战痕累累,774.99,当前在售(50)
2023-6-2 20:18,M4A1 消音型 | 闪回 (略有磨损) ,受限,普通,步枪,略有磨损,7.26,当前在售(908)
2023-6-2 20:18,M4A1 消音型 | 闪回 (崭新出厂),受限,普通,步枪,崭新出厂,20,当前在售(908)
2023-6-2 20:18,M4A1 消音型 | 闪回 (久经沙场),受限,普通,步枪,久经沙场,3.72,当前在售(908)
2023-6-2 20:18,M4A1 消音型 | 闪回 (破损不堪),受限,普通,步枪,破损不堪,3.45,当前在售(908)
2023-6-2 20:18,M4A1 消音型 | 闪回 (战痕累累),受限,普通,步枪,战痕累累,3.64,当前在售(908)
2023-6-2 20:18,USP 消音版（纪念品） | 午夜行动 (略有磨损) ,军规级,纪念品,手枪,略有磨损,1500,当前在售(6)
2023-6-2 20:18,USP 消音版（纪念品） | 午夜行动 (崭新出厂),军规级,纪念品,手枪,崭新出厂,3100,当前在售(6)
2023-6-2 20:18,USP 消音版（纪念品） | 午夜行动 (久经沙场),军规级,纪念品,手枪,久经沙场,579.5,当前在售(6)
2023-6-2 20:18,USP 消音版（纪念品） | 午夜行动 (破损不堪),军规级,纪念品,手枪,破损不堪,55000,当前在售(6)
2023-6-2 20:18,USP 消音版（纪念品） | 午夜行动 (战痕累累),军规级,纪念品,手枪,战痕累累,1030,当前在售(6)
2023-6-2 20:18,MP9 | 野百合 (略有磨损) ,保密,普通,微型冲锋枪,略有磨损,12250,当前在售(6)
2023-6-2 20:18,MP9 | 野百合 (崭新出厂),保密,普通,微型冲锋枪,崭新出厂,13300,当前在售(6)
2023-6-2 20:18,MP9 | 野百合 (久经沙场),保密,普通,微型冲锋枪,久经沙场,11000,当前在售(6)
2023-6-2 20:18,MP9 | 野百合 (战痕累累),保密,普通,微型冲锋枪,战痕累累,9333,当前在售(6)
2023-6-2 20:18,截短霰弹枪 | 黑砂 (略有磨损) ,军规级,普通,霰弹枪,略有磨损,0.89,当前在售(504)
2023-6-2 20:18,截短霰弹枪 | 黑砂 (崭新出厂),军规级,普通,霰弹枪,崭新出厂,1.73,当前在售(504)
2023-6-2 20:18,截短霰弹枪 | 黑砂 (久经沙场),军规级,普通,霰弹枪,久经沙场,0.49,当前在售(504)
2023-6-2 20:18,截短霰弹枪 | 黑砂 (破损不堪),军规级,普通,霰弹枪,破损不堪,0.4,当前在售(504)
2023-6-2 20:18,截短霰弹枪 | 黑砂 (战痕累累),军规级,普通,霰弹枪,战痕累累,0.35,当前在售(504)
2023-6-2 20:18,格洛克 18 型 | 城里的月光 (略有磨损) ,受限,普通,手枪,略有磨损,4.58,当前在售(1000+)
2023-6-2 20:18,格洛克 18 型 | 城里的月光 (崭新出厂),受限,普通,手枪,崭新出厂,9.42,当前在售(1000+)
2023-6-2 20:18,格洛克 18 型 | 城里的月光 (久经沙场),受限,普通,手枪,久经沙场,2.14,当前在售(1000+)
2023-6-2 20:18,格洛克 18 型 | 城里的月光 (破损不堪),受限,普通,手枪,破损不堪,2.33,当前在售(1000+)
2023-6-2 20:18,格洛克 18 型 | 城里的月光 (战痕累累),受限,普通,手枪,战痕累累,1.77,当前在售(1000+)
2023-6-2 20:18,求生匕首（★） | 蓝钢 (略有磨损) ,隐秘,★,匕首,略有磨损,1149.9,当前在售(49)
2023-6-2 20:18,求生匕首（★） | 蓝钢 (崭新出厂),隐秘,★,匕首,崭新出厂,1800,当前在售(49)
2023-6-2 20:18,求生匕首（★） | 蓝钢 (久经沙场),隐秘,★,匕首,久经沙场,1066,当前在售(49)
2023-6-2 20:18,求生匕首（★） | 蓝钢 (破损不堪),隐秘,★,匕首,破损不堪,999.5,当前在售(49)
2023-6-2 20:18,求生匕首（★） | 蓝钢 (战痕累累),隐秘,★,匕首,战痕累累,1010,当前在售(49)
2023-6-2 20:18,截短霰弹枪 | 灵应牌 (略有磨损) ,军规级,普通,霰弹枪,略有磨损,0.85,当前在售(484)
2023-6-2 20:18,截短霰弹枪 | 灵应牌 (崭新出厂),军规级,普通,霰弹枪,崭新出厂,2,当前在售(484)
2023-6-2 20:18,截短霰弹枪 | 灵应牌 (久经沙场),军规级,普通,霰弹枪,久经沙场,0.44,当前在售(484)
2023-6-2 20:18,截短霰弹枪 | 灵应牌 (破损不堪),军规级,普通,霰弹枪,破损不堪,0.41,当前在售(484)
2023-6-2 20:18,截短霰弹枪 | 灵应牌 (战痕累累),军规级,普通,霰弹枪,战痕累累,0.42,当前在售(484)
2023-6-2 20:18,求生匕首（★） | 狩猎网格 (略有磨损) ,隐秘,★,匕首,略有磨损,821,当前在售(45)
2023-6-2 20:18,求生匕首（★） | 狩猎网格 (崭新出厂),隐秘,★,匕首,崭新出厂,1698,当前在售(45)
2023-6-2 20:18,求生匕首（★） | 狩猎网格 (久经沙场),隐秘,★,匕首,久经沙场,779.49,当前在售(45)
2023-6-2 20:18,求生匕首（★） | 狩猎网格 (破损不堪),隐秘,★,匕首,破损不堪,779.5,当前在售(45)
2023-6-2 20:18,求生匕首（★） | 狩猎网格 (战痕累累),隐秘,★,匕首,战痕累累,760,当前在售(45)
2023-6-2 20:18,截短霰弹枪 | 夜百合 (略有磨损) ,军规级,普通,霰弹枪,略有磨损,1.14,当前在售(219)
2023-6-2 20:18,截短霰弹枪 | 夜百合 (崭新出厂),军规级,普通,霰弹枪,崭新出厂,2.05,当前在售(219)
2023-6-2 20:18,截短霰弹枪 | 夜百合 (久经沙场),军规级,普通,霰弹枪,久经沙场,0.84,当前在售(219)
2023-6-2 20:18,截短霰弹枪 | 夜百合 (破损不堪),军规级,普通,霰弹枪,破损不堪,0.35,当前在售(219)
2023-6-2 20:18,截短霰弹枪 | 夜百合 (战痕累累),军规级,普通,霰弹枪,战痕累累,0.34,当前在售(219)
2023-6-2 20:18,MP9 | 黑暗时代 (略有磨损) ,军规级,普通,微型冲锋枪,略有磨损,504.44,当前在售(7)
2023-6-2 20:18,MP9 | 黑暗时代 (崭新出厂),军规级,普通,微型冲锋枪,崭新出厂,514.98,当前在售(7)
2023-6-2 20:18,MP9 | 黑暗时代 (久经沙场),军规级,普通,微型冲锋枪,久经沙场,510,当前在售(7)
2023-6-2 20:18,格洛克 18 型 | 红苹果 (略有磨损) ,军规级,普通,手枪,略有磨损,6.14,当前在售(1000+)
2023-6-2 20:18,格洛克 18 型 | 红苹果 (崭新出厂),军规级,普通,手枪,崭新出厂,11.1,当前在售(1000+)
2023-6-2 20:18,格洛克 18 型 | 红苹果 (久经沙场),军规级,普通,手枪,久经沙场,4.93,当前在售(1000+)
2023-6-2 20:18,M4A1 消音型 | 澄澈之水 (略有磨损) ,受限,普通,步枪,略有磨损,200,当前在售(802)
2023-6-2 20:18,M4A1 消音型 | 澄澈之水 (久经沙场),受限,普通,步枪,久经沙场,196,当前在售(802)
2023-6-2 20:18,格洛克 18 型 | 水灵 (略有磨损) ,保密,普通,手枪,略有磨损,48.1,当前在售(1000+)
2023-6-2 20:18,格洛克 18 型 | 水灵 (崭新出厂),保密,普通,手枪,崭新出厂,88.17,当前在售(1000+)
2023-6-2 20:18,格洛克 18 型 | 水灵 (久经沙场),保密,普通,手枪,久经沙场,31.1,当前在售(1000+)
2023-6-2 20:18,格洛克 18 型 | 水灵 (破损不堪),保密,普通,手枪,破损不堪,42.58,当前在售(1000+)
2023-6-2 20:18,格洛克 18 型 | 水灵 (战痕累累),保密,普通,手枪,战痕累累,27.59,当前在售(1000+)
