Time,Full_name,Quality,Type,Kind,Exterior,Price,OnSale
2023-6-20 11:22,MAC-10 | 绝界之行 (崭新出厂),受限,普通,微型冲锋枪,崭新出厂,14,当前在售(439)
2023-6-20 11:22,MAC-10 | 绝界之行 (久经沙场),受限,普通,微型冲锋枪,久经沙场,6.88,当前在售(439)
2023-6-20 11:22,MAC-10 | 绝界之行 (破损不堪),受限,普通,微型冲锋枪,破损不堪,6.97,当前在售(439)
2023-6-20 11:22,MAC-10 | 绝界之行 (战痕累累),受限,普通,微型冲锋枪,战痕累累,6.4,当前在售(439)
2023-6-20 11:22,新星 | 火焰橙 (略有磨损),军规级,普通,霰弹枪,略有磨损,178.88,当前在售(5)
2023-6-20 11:22,新星 | 火焰橙 (崭新出厂),军规级,普通,霰弹枪,崭新出厂,1599,当前在售(5)
2023-6-20 11:22,新星 | 火焰橙 (久经沙场),军规级,普通,霰弹枪,久经沙场,65.74,当前在售(5)
2023-6-20 11:22,新星 | 火焰橙 (破损不堪),军规级,普通,霰弹枪,破损不堪,139.79,当前在售(5)
2023-6-20 11:22,新星 | 火焰橙 (战痕累累),军规级,普通,霰弹枪,战痕累累,110.48,当前在售(5)
2023-6-20 11:22,系绳匕首（★ StatTrak™） | 渐变之色 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,4555,当前在售(2)
2023-6-20 11:22,系绳匕首（★ StatTrak™） | 渐变之色 (崭新出厂),隐秘,★,匕首,崭新出厂,4630,当前在售(2)
2023-6-20 11:22,MAC-10 | 海洋 (略有磨损),军规级,普通,微型冲锋枪,略有磨损,0.75,当前在售(563)
2023-6-20 11:22,MAC-10 | 海洋 (崭新出厂),军规级,普通,微型冲锋枪,崭新出厂,1.29,当前在售(563)
2023-6-20 11:22,MAC-10 | 海洋 (久经沙场),军规级,普通,微型冲锋枪,久经沙场,0.38,当前在售(563)
2023-6-20 11:22,MAC-10 | 海洋 (破损不堪),军规级,普通,微型冲锋枪,破损不堪,0.53,当前在售(563)
2023-6-20 11:22,MAC-10 | 海洋 (战痕累累),军规级,普通,微型冲锋枪,战痕累累,0.36,当前在售(563)
2023-6-20 11:22,M249 | 闹市区 (略有磨损),受限,普通,机枪,略有磨损,8.26,当前在售(830)
2023-6-20 11:22,M249 | 闹市区 (崭新出厂),受限,普通,机枪,崭新出厂,15.8,当前在售(830)
2023-6-20 11:22,M249 | 闹市区 (久经沙场),受限,普通,机枪,久经沙场,4.26,当前在售(830)
2023-6-20 11:22,M249 | 闹市区 (破损不堪),受限,普通,机枪,破损不堪,3.8,当前在售(830)
2023-6-20 11:22,M249 | 闹市区 (战痕累累),受限,普通,机枪,战痕累累,3.33,当前在售(830)
2023-6-20 11:22,求生匕首（★） | 表面淬火 (略有磨损),隐秘,★,匕首,略有磨损,1648.48,当前在售(150)
2023-6-20 11:22,求生匕首（★） | 表面淬火 (崭新出厂),隐秘,★,匕首,崭新出厂,2327.49,当前在售(150)
2023-6-20 11:22,求生匕首（★） | 表面淬火 (久经沙场),隐秘,★,匕首,久经沙场,1385,当前在售(150)
2023-6-20 11:22,求生匕首（★） | 表面淬火 (破损不堪),隐秘,★,匕首,破损不堪,1245,当前在售(150)
2023-6-20 11:22,求生匕首（★） | 表面淬火 (战痕累累),隐秘,★,匕首,战痕累累,1179,当前在售(150)
2023-6-20 11:22,M4A4 | 暗之绽放 (略有磨损),工业级,普通,步枪,略有磨损,87.7,当前在售(53)
2023-6-20 11:22,M4A4 | 暗之绽放 (崭新出厂),工业级,普通,步枪,崭新出厂,85,当前在售(53)
2023-6-20 11:22,M4A4 | 暗之绽放 (久经沙场),工业级,普通,步枪,久经沙场,87.89,当前在售(53)
2023-6-20 11:22,M4A4 | 暗之绽放 (破损不堪),工业级,普通,步枪,破损不堪,87,当前在售(53)
2023-6-20 11:22,M4A4 | 暗之绽放 (战痕累累),工业级,普通,步枪,战痕累累,92,当前在售(53)
2023-6-20 11:22,MAC-10（纪念品） | 紫青之色 (略有磨损),消费级,纪念品,微型冲锋枪,略有磨损,22.35,当前在售(405)
2023-6-20 11:22,MAC-10（纪念品） | 紫青之色 (崭新出厂),消费级,纪念品,微型冲锋枪,崭新出厂,220,当前在售(405)
2023-6-20 11:22,MAC-10（纪念品） | 紫青之色 (久经沙场),消费级,纪念品,微型冲锋枪,久经沙场,6.37,当前在售(405)
2023-6-20 11:22,MAC-10（纪念品） | 紫青之色 (破损不堪),消费级,纪念品,微型冲锋枪,破损不堪,9.43,当前在售(405)
2023-6-20 11:22,MAC-10（纪念品） | 紫青之色 (战痕累累),消费级,纪念品,微型冲锋枪,战痕累累,5.77,当前在售(405)
2023-6-20 11:22,M249 | 淹没 (略有磨损),消费级,普通,机枪,略有磨损,0.35,当前在售(965)
2023-6-20 11:22,M249 | 淹没 (崭新出厂),消费级,普通,机枪,崭新出厂,0.99,当前在售(965)
2023-6-20 11:22,M249 | 淹没 (久经沙场),消费级,普通,机枪,久经沙场,0.21,当前在售(965)
2023-6-20 11:22,M249 | 淹没 (破损不堪),消费级,普通,机枪,破损不堪,0.2,当前在售(965)
2023-6-20 11:22,M249 | 淹没 (战痕累累),消费级,普通,机枪,战痕累累,0.17,当前在售(965)
2023-6-20 11:22,求生匕首（★） | 深红之网 (略有磨损),隐秘,★,匕首,略有磨损,2713,当前在售(86)
2023-6-20 11:22,求生匕首（★） | 深红之网 (崭新出厂),隐秘,★,匕首,崭新出厂,7889,当前在售(86)
2023-6-20 11:22,求生匕首（★） | 深红之网 (久经沙场),隐秘,★,匕首,久经沙场,1899.5,当前在售(86)
2023-6-20 11:22,求生匕首（★） | 深红之网 (破损不堪),隐秘,★,匕首,破损不堪,1850,当前在售(86)
2023-6-20 11:22,求生匕首（★） | 深红之网 (战痕累累),隐秘,★,匕首,战痕累累,1497,当前在售(86)
2023-6-20 11:22,MAC-10（纪念品） | 小牛皮 (略有磨损),工业级,纪念品,微型冲锋枪,略有磨损,7.02,当前在售(366)
2023-6-20 11:22,MAC-10（纪念品） | 小牛皮 (崭新出厂),工业级,纪念品,微型冲锋枪,崭新出厂,47.16,当前在售(366)
2023-6-20 11:22,MAC-10（纪念品） | 小牛皮 (久经沙场),工业级,纪念品,微型冲锋枪,久经沙场,2.53,当前在售(366)
2023-6-20 11:22,MAC-10（纪念品） | 小牛皮 (破损不堪),工业级,纪念品,微型冲锋枪,破损不堪,1.46,当前在售(366)
2023-6-20 11:22,MAC-10（纪念品） | 小牛皮 (战痕累累),工业级,纪念品,微型冲锋枪,战痕累累,0.82,当前在售(366)
2023-6-20 11:22,M4A4（StatTrak™） | 星级 (略有磨损),受限,StatTrak™,步枪,略有磨损,338.47,当前在售(51)
2023-6-20 11:22,M4A4（StatTrak™） | 星级 (崭新出厂),受限,StatTrak™,步枪,崭新出厂,1111,当前在售(51)
2023-6-20 11:22,M4A4（StatTrak™） | 星级 (久经沙场),受限,StatTrak™,步枪,久经沙场,289.3,当前在售(51)
2023-6-20 11:22,M4A4（StatTrak™） | 星级 (破损不堪),受限,StatTrak™,步枪,破损不堪,343.81,当前在售(51)
2023-6-20 11:22,MAC-10 | 青金鳄皮 (略有磨损),军规级,普通,微型冲锋枪,略有磨损,3.28,当前在售(404)
2023-6-20 11:22,MAC-10 | 青金鳄皮 (崭新出厂),军规级,普通,微型冲锋枪,崭新出厂,4.75,当前在售(404)
2023-6-20 11:22,MAC-10 | 青金鳄皮 (久经沙场),军规级,普通,微型冲锋枪,久经沙场,3.17,当前在售(404)
2023-6-20 11:22,MAC-10 | 青金鳄皮 (破损不堪),军规级,普通,微型冲锋枪,破损不堪,5,当前在售(404)
2023-6-20 11:22,MAC-10 | 青金鳄皮 (战痕累累),军规级,普通,微型冲锋枪,战痕累累,2.36,当前在售(404)
2023-6-20 11:22,M249 | O.S.I.P.R. (略有磨损),军规级,普通,机枪,略有磨损,0.96,当前在售(647)
2023-6-20 11:22,M249 | O.S.I.P.R. (崭新出厂),军规级,普通,机枪,崭新出厂,1.89,当前在售(647)
2023-6-20 11:22,M249 | O.S.I.P.R. (久经沙场),军规级,普通,机枪,久经沙场,0.6,当前在售(647)
2023-6-20 11:22,M249 | O.S.I.P.R. (破损不堪),军规级,普通,机枪,破损不堪,0.57,当前在售(647)
2023-6-20 11:22,M249 | O.S.I.P.R. (战痕累累),军规级,普通,机枪,战痕累累,0.54,当前在售(647)
2023-6-20 11:22,格洛克 18 型 | 荒野反叛 (略有磨损),隐秘,普通,手枪,略有磨损,30.78,当前在售(570)
2023-6-20 11:22,格洛克 18 型 | 荒野反叛 (崭新出厂),隐秘,普通,手枪,崭新出厂,44.5,当前在售(570)
2023-6-20 11:22,格洛克 18 型 | 荒野反叛 (久经沙场),隐秘,普通,手枪,久经沙场,28.5,当前在售(570)
2023-6-20 11:22,格洛克 18 型 | 荒野反叛 (破损不堪),隐秘,普通,手枪,破损不堪,35.05,当前在售(570)
2023-6-20 11:22,格洛克 18 型 | 荒野反叛 (战痕累累),隐秘,普通,手枪,战痕累累,30.49,当前在售(570)
2023-6-20 11:22,MAC-10（StatTrak™） | 海洋 (略有磨损),军规级,StatTrak™,微型冲锋枪,略有磨损,1.95,当前在售(382)
2023-6-20 11:22,MAC-10（StatTrak™） | 海洋 (崭新出厂),军规级,StatTrak™,微型冲锋枪,崭新出厂,3.97,当前在售(382)
2023-6-20 11:22,MAC-10（StatTrak™） | 海洋 (久经沙场),军规级,StatTrak™,微型冲锋枪,久经沙场,0.78,当前在售(382)
2023-6-20 11:22,MAC-10（StatTrak™） | 海洋 (破损不堪),军规级,StatTrak™,微型冲锋枪,破损不堪,1.29,当前在售(382)
2023-6-20 11:22,MAC-10（StatTrak™） | 海洋 (战痕累累),军规级,StatTrak™,微型冲锋枪,战痕累累,0.65,当前在售(382)
2023-6-20 11:22,M4A4（StatTrak™） | 地狱烈焰 (略有磨损),保密,StatTrak™,步枪,略有磨损,549.4,当前在售(51)
2023-6-20 11:22,M4A4（StatTrak™） | 地狱烈焰 (崭新出厂),保密,StatTrak™,步枪,崭新出厂,929.49,当前在售(51)
2023-6-20 11:22,M4A4（StatTrak™） | 地狱烈焰 (久经沙场),保密,StatTrak™,步枪,久经沙场,393.58,当前在售(51)
2023-6-20 11:22,M4A4（StatTrak™） | 地狱烈焰 (破损不堪),保密,StatTrak™,步枪,破损不堪,6063.52,当前在售(51)
2023-6-20 11:22,M4A4（StatTrak™） | 地狱烈焰 (战痕累累),保密,StatTrak™,步枪,战痕累累,359.5,当前在售(51)
2023-6-20 11:22,M4A4 | 红色 DDPAT (略有磨损),受限,普通,步枪,略有磨损,534.99,当前在售(33)
2023-6-20 11:22,M4A4 | 红色 DDPAT (崭新出厂),受限,普通,步枪,崭新出厂,525,当前在售(33)
2023-6-20 11:22,M4A4 | 红色 DDPAT (久经沙场),受限,普通,步枪,久经沙场,516.66,当前在售(33)
2023-6-20 11:22,M4A4 | 红色 DDPAT (破损不堪),受限,普通,步枪,破损不堪,777,当前在售(33)
2023-6-20 11:22,M4A4 | 红色 DDPAT (战痕累累),受限,普通,步枪,战痕累累,598.5,当前在售(33)
2023-6-20 11:22,MAC-10 | 销声 (略有磨损),受限,普通,微型冲锋枪,略有磨损,4.83,当前在售(471)
2023-6-20 11:22,MAC-10 | 销声 (崭新出厂),受限,普通,微型冲锋枪,崭新出厂,9.26,当前在售(471)
2023-6-20 11:22,MAC-10 | 销声 (久经沙场),受限,普通,微型冲锋枪,久经沙场,3,当前在售(471)
2023-6-20 11:22,MAC-10 | 销声 (破损不堪),受限,普通,微型冲锋枪,破损不堪,2.61,当前在售(471)
2023-6-20 11:22,MAC-10 | 销声 (战痕累累),受限,普通,微型冲锋枪,战痕累累,2.48,当前在售(471)
2023-6-20 11:22,M4A4 | 现代猎手 (略有磨损),受限,普通,步枪,略有磨损,470,当前在售(26)
2023-6-20 11:22,M4A4 | 现代猎手 (崭新出厂),受限,普通,步枪,崭新出厂,2499.5,当前在售(26)
2023-6-20 11:22,M4A4 | 现代猎手 (久经沙场),受限,普通,步枪,久经沙场,145,当前在售(26)
2023-6-20 11:22,M4A4 | 现代猎手 (破损不堪),受限,普通,步枪,破损不堪,140,当前在售(26)
2023-6-20 11:22,M4A4 | 现代猎手 (战痕累累),受限,普通,步枪,战痕累累,227.99,当前在售(26)
2023-6-20 11:22,格洛克 18 型（StatTrak™） | 异星世界 (略有磨损),军规级,StatTrak™,手枪,略有磨损,3.36,当前在售(552)
2023-6-20 11:22,格洛克 18 型（StatTrak™） | 异星世界 (崭新出厂),军规级,StatTrak™,手枪,崭新出厂,23.59,当前在售(552)
2023-6-20 11:22,格洛克 18 型（StatTrak™） | 异星世界 (久经沙场),军规级,StatTrak™,手枪,久经沙场,1.6,当前在售(552)
2023-6-20 11:22,格洛克 18 型（StatTrak™） | 异星世界 (破损不堪),军规级,StatTrak™,手枪,破损不堪,1.55,当前在售(552)
2023-6-20 11:22,格洛克 18 型（StatTrak™） | 异星世界 (战痕累累),军规级,StatTrak™,手枪,战痕累累,1.68,当前在售(552)
2023-6-20 11:22,MAC-10 | 冉吉 (略有磨损),军规级,普通,微型冲锋枪,略有磨损,1.86,当前在售(277)
2023-6-20 11:22,MAC-10 | 冉吉 (崭新出厂),军规级,普通,微型冲锋枪,崭新出厂,3.23,当前在售(277)
2023-6-20 11:22,MAC-10 | 冉吉 (久经沙场),军规级,普通,微型冲锋枪,久经沙场,0.98,当前在售(277)
2023-6-20 11:22,MAC-10 | 冉吉 (破损不堪),军规级,普通,微型冲锋枪,破损不堪,1.02,当前在售(277)
2023-6-20 11:22,MAC-10 | 冉吉 (战痕累累),军规级,普通,微型冲锋枪,战痕累累,1.02,当前在售(277)
2023-6-20 11:22,M4A4（StatTrak™） | 咆哮 (略有磨损),违禁,StatTrak™,步枪,略有磨损,63000,当前在售(30)
2023-6-20 11:22,M4A4（StatTrak™） | 咆哮 (崭新出厂),违禁,StatTrak™,步枪,崭新出厂,99100,当前在售(30)
2023-6-20 11:22,M4A4（StatTrak™） | 咆哮 (久经沙场),违禁,StatTrak™,步枪,久经沙场,50999,当前在售(30)
2023-6-20 11:22,求生匕首（★） | 屠夫 (略有磨损),隐秘,★,匕首,略有磨损,2189,当前在售(94)
2023-6-20 11:22,求生匕首（★） | 屠夫 (崭新出厂),隐秘,★,匕首,崭新出厂,2549.5,当前在售(94)
2023-6-20 11:22,求生匕首（★） | 屠夫 (久经沙场),隐秘,★,匕首,久经沙场,2180,当前在售(94)
2023-6-20 11:22,M4A4（纪念品） | 荷鲁斯之眼 (略有磨损),隐秘,纪念品,步枪,略有磨损,18300,当前在售(23)
2023-6-20 11:22,M4A4（纪念品） | 荷鲁斯之眼 (崭新出厂),隐秘,纪念品,步枪,崭新出厂,41900,当前在售(23)
2023-6-20 11:22,M4A4（纪念品） | 荷鲁斯之眼 (久经沙场),隐秘,纪念品,步枪,久经沙场,6998.5,当前在售(23)
2023-6-20 11:22,M4A4（纪念品） | 荷鲁斯之眼 (破损不堪),隐秘,纪念品,步枪,破损不堪,6666,当前在售(23)
2023-6-20 11:22,M4A4（纪念品） | 荷鲁斯之眼 (战痕累累),隐秘,纪念品,步枪,战痕累累,3600,当前在售(23)
2023-6-20 11:22,格洛克 18 型（StatTrak™） | 冬季战术 (略有磨损),军规级,StatTrak™,手枪,略有磨损,3.06,当前在售(509)
2023-6-20 11:22,格洛克 18 型（StatTrak™） | 冬季战术 (崭新出厂),军规级,StatTrak™,手枪,崭新出厂,17.55,当前在售(509)
2023-6-20 11:22,格洛克 18 型（StatTrak™） | 冬季战术 (久经沙场),军规级,StatTrak™,手枪,久经沙场,1.21,当前在售(509)
2023-6-20 11:22,格洛克 18 型（StatTrak™） | 冬季战术 (破损不堪),军规级,StatTrak™,手枪,破损不堪,0.9,当前在售(509)
2023-6-20 11:22,格洛克 18 型（StatTrak™） | 冬季战术 (战痕累累),军规级,StatTrak™,手枪,战痕累累,0.84,当前在售(509)
2023-6-20 11:22,求生匕首（★） | 都市伪装 (略有磨损),隐秘,★,匕首,略有磨损,954.5,当前在售(65)
2023-6-20 11:22,求生匕首（★） | 都市伪装 (崭新出厂),隐秘,★,匕首,崭新出厂,1899,当前在售(65)
2023-6-20 11:22,求生匕首（★） | 都市伪装 (久经沙场),隐秘,★,匕首,久经沙场,825,当前在售(65)
2023-6-20 11:22,求生匕首（★） | 都市伪装 (破损不堪),隐秘,★,匕首,破损不堪,809.99,当前在售(65)
2023-6-20 11:22,求生匕首（★） | 都市伪装 (战痕累累),隐秘,★,匕首,战痕累累,750,当前在售(65)
2023-6-20 11:22,格洛克 18 型 | 远光灯 (略有磨损),工业级,普通,手枪,略有磨损,3.01,当前在售(536)
2023-6-20 11:22,格洛克 18 型 | 远光灯 (崭新出厂),工业级,普通,手枪,崭新出厂,1.9,当前在售(536)
2023-6-20 11:22,M249（纪念品） | 对比涂装 (略有磨损),消费级,纪念品,机枪,略有磨损,0.19,当前在售(659)
2023-6-20 11:22,M249（纪念品） | 对比涂装 (崭新出厂),消费级,纪念品,机枪,崭新出厂,4.19,当前在售(659)
2023-6-20 11:22,M249（纪念品） | 对比涂装 (久经沙场),消费级,纪念品,机枪,久经沙场,0.14,当前在售(659)
2023-6-20 11:22,M249（纪念品） | 对比涂装 (破损不堪),消费级,纪念品,机枪,破损不堪,0.07,当前在售(659)
2023-6-20 11:22,M249（纪念品） | 对比涂装 (战痕累累),消费级,纪念品,机枪,战痕累累,0.07,当前在售(659)
2023-6-20 11:22,MAC-10 | 棕榈色 (略有磨损),工业级,普通,微型冲锋枪,略有磨损,1.49,当前在售(175)
2023-6-20 11:22,MAC-10 | 棕榈色 (崭新出厂),工业级,普通,微型冲锋枪,崭新出厂,3.7,当前在售(175)
2023-6-20 11:22,MAC-10 | 棕榈色 (久经沙场),工业级,普通,微型冲锋枪,久经沙场,0.85,当前在售(175)
2023-6-20 11:22,MAC-10 | 棕榈色 (破损不堪),工业级,普通,微型冲锋枪,破损不堪,0.81,当前在售(175)
2023-6-20 11:22,MAC-10 | 棕榈色 (战痕累累),工业级,普通,微型冲锋枪,战痕累累,0.8,当前在售(175)
2023-6-20 11:22,M4A4 | 破晓 (略有磨损),受限,普通,步枪,略有磨损,1847.45,当前在售(15)
2023-6-20 11:22,M4A4 | 破晓 (崭新出厂),受限,普通,步枪,崭新出厂,1877.5,当前在售(15)
2023-6-20 11:22,M4A4 | 破晓 (久经沙场),受限,普通,步枪,久经沙场,1711.57,当前在售(15)
2023-6-20 11:22,M4A4 | 破晓 (破损不堪),受限,普通,步枪,破损不堪,1596.5,当前在售(15)
2023-6-20 11:22,M4A4 | 破晓 (战痕累累),受限,普通,步枪,战痕累累,5800,当前在售(15)
2023-6-20 11:22,格洛克 18 型 | 噩梦之夜 (略有磨损),工业级,普通,手枪,略有磨损,12.05,当前在售(377)
2023-6-20 11:22,格洛克 18 型 | 噩梦之夜 (崭新出厂),工业级,普通,手枪,崭新出厂,231.15,当前在售(377)
2023-6-20 11:22,格洛克 18 型 | 噩梦之夜 (久经沙场),工业级,普通,手枪,久经沙场,7.84,当前在售(377)
2023-6-20 11:22,格洛克 18 型 | 噩梦之夜 (破损不堪),工业级,普通,手枪,破损不堪,8.13,当前在售(377)
2023-6-20 11:22,格洛克 18 型 | 噩梦之夜 (战痕累累),工业级,普通,手枪,战痕累累,7.4,当前在售(377)
2023-6-20 11:22,求生匕首（★） | 人工染色 (略有磨损),隐秘,★,匕首,略有磨损,1196.3,当前在售(86)
2023-6-20 11:22,求生匕首（★） | 人工染色 (崭新出厂),隐秘,★,匕首,崭新出厂,1756.5,当前在售(86)
2023-6-20 11:22,求生匕首（★） | 人工染色 (久经沙场),隐秘,★,匕首,久经沙场,1000,当前在售(86)
2023-6-20 11:22,求生匕首（★） | 人工染色 (破损不堪),隐秘,★,匕首,破损不堪,938,当前在售(86)
2023-6-20 11:22,求生匕首（★） | 人工染色 (战痕累累),隐秘,★,匕首,战痕累累,887.47,当前在售(86)
2023-6-20 11:22,求生匕首（★） | 北方森林 (略有磨损),隐秘,★,匕首,略有磨损,870,当前在售(45)
2023-6-20 11:22,求生匕首（★） | 北方森林 (崭新出厂),隐秘,★,匕首,崭新出厂,1978,当前在售(45)
2023-6-20 11:22,求生匕首（★） | 北方森林 (久经沙场),隐秘,★,匕首,久经沙场,746.49,当前在售(45)
2023-6-20 11:22,求生匕首（★） | 北方森林 (破损不堪),隐秘,★,匕首,破损不堪,759,当前在售(45)
2023-6-20 11:22,求生匕首（★） | 北方森林 (战痕累累),隐秘,★,匕首,战痕累累,748.98,当前在售(45)
2023-6-20 11:22,MAC-10 | 孔雀石 (略有磨损),受限,普通,微型冲锋枪,略有磨损,12.27,当前在售(329)
2023-6-20 11:22,MAC-10 | 孔雀石 (崭新出厂),受限,普通,微型冲锋枪,崭新出厂,39.39,当前在售(329)
2023-6-20 11:22,MAC-10 | 孔雀石 (久经沙场),受限,普通,微型冲锋枪,久经沙场,7.56,当前在售(329)
2023-6-20 11:22,MAC-10 | 孔雀石 (破损不堪),受限,普通,微型冲锋枪,破损不堪,9.22,当前在售(329)
2023-6-20 11:22,MAC-10 | 孔雀石 (战痕累累),受限,普通,微型冲锋枪,战痕累累,8.8,当前在售(329)
2023-6-20 11:22,格洛克 18 型（StatTrak™） | 本生灯 (略有磨损),军规级,StatTrak™,手枪,略有磨损,9.59,当前在售(394)
2023-6-20 11:22,格洛克 18 型（StatTrak™） | 本生灯 (崭新出厂),军规级,StatTrak™,手枪,崭新出厂,45.45,当前在售(394)
2023-6-20 11:22,格洛克 18 型（StatTrak™） | 本生灯 (久经沙场),军规级,StatTrak™,手枪,久经沙场,4.48,当前在售(394)
2023-6-20 11:22,格洛克 18 型（StatTrak™） | 本生灯 (破损不堪),军规级,StatTrak™,手枪,破损不堪,14.5,当前在售(394)
2023-6-20 11:22,格洛克 18 型（StatTrak™） | 本生灯 (战痕累累),军规级,StatTrak™,手枪,战痕累累,9.6,当前在售(394)
2023-6-20 11:22,格洛克 18 型 | 幻影冥魂 (略有磨损),军规级,普通,手枪,略有磨损,1.88,当前在售(358)
2023-6-20 11:22,格洛克 18 型 | 幻影冥魂 (崭新出厂),军规级,普通,手枪,崭新出厂,4.2,当前在售(358)
2023-6-20 11:22,格洛克 18 型 | 幻影冥魂 (久经沙场),军规级,普通,手枪,久经沙场,0.97,当前在售(358)
2023-6-20 11:22,格洛克 18 型 | 幻影冥魂 (破损不堪),军规级,普通,手枪,破损不堪,1.65,当前在售(358)
2023-6-20 11:22,格洛克 18 型 | 幻影冥魂 (战痕累累),军规级,普通,手枪,战痕累累,0.78,当前在售(358)
2023-6-20 11:22,M249 | 鳄鱼网格 (略有磨损),工业级,普通,机枪,略有磨损,1.01,当前在售(352)
2023-6-20 11:22,M249 | 鳄鱼网格 (崭新出厂),工业级,普通,机枪,崭新出厂,1.52,当前在售(352)
2023-6-20 11:22,M249 | 鳄鱼网格 (久经沙场),工业级,普通,机枪,久经沙场,0.85,当前在售(352)
2023-6-20 11:22,M249 | 鳄鱼网格 (破损不堪),工业级,普通,机枪,破损不堪,0.8,当前在售(352)
2023-6-20 11:22,M249 | 鳄鱼网格 (战痕累累),工业级,普通,机枪,战痕累累,0.79,当前在售(352)
2023-6-20 11:22,求生匕首（★） | 森林 DDPAT (略有磨损),隐秘,★,匕首,略有磨损,869.5,当前在售(55)
2023-6-20 11:22,求生匕首（★） | 森林 DDPAT (崭新出厂),隐秘,★,匕首,崭新出厂,3400,当前在售(55)
2023-6-20 11:22,求生匕首（★） | 森林 DDPAT (久经沙场),隐秘,★,匕首,久经沙场,764,当前在售(55)
2023-6-20 11:22,求生匕首（★） | 森林 DDPAT (破损不堪),隐秘,★,匕首,破损不堪,764.9,当前在售(55)
2023-6-20 11:22,求生匕首（★） | 森林 DDPAT (战痕累累),隐秘,★,匕首,战痕累累,735,当前在售(55)
2023-6-20 11:22,格洛克 18 型 | 蓝色裂纹 (略有磨损),军规级,普通,手枪,略有磨损,11.35,当前在售(352)
2023-6-20 11:22,格洛克 18 型 | 蓝色裂纹 (崭新出厂),军规级,普通,手枪,崭新出厂,91.35,当前在售(352)
2023-6-20 11:22,格洛克 18 型 | 蓝色裂纹 (久经沙场),军规级,普通,手枪,久经沙场,10.62,当前在售(352)
2023-6-20 11:22,格洛克 18 型 | 蓝色裂纹 (破损不堪),军规级,普通,手枪,破损不堪,12.4,当前在售(352)
2023-6-20 11:22,格洛克 18 型 | 蓝色裂纹 (战痕累累),军规级,普通,手枪,战痕累累,11.6,当前在售(352)
2023-6-20 11:22,AUG | 汤姆猫 (略有磨损),军规级,普通,步枪,略有磨损,0.61,当前在售(1000+)
2023-6-20 11:22,AUG | 汤姆猫 (崭新出厂),军规级,普通,步枪,崭新出厂,1.92,当前在售(1000+)
2023-6-20 11:22,AUG | 汤姆猫 (久经沙场),军规级,普通,步枪,久经沙场,0.34,当前在售(1000+)
2023-6-20 11:22,AUG | 汤姆猫 (破损不堪),军规级,普通,步枪,破损不堪,0.33,当前在售(1000+)
2023-6-20 11:22,AUG | 汤姆猫 (战痕累累),军规级,普通,步枪,战痕累累,0.33,当前在售(1000+)
2023-6-20 11:22,M249 | 鬼影 (略有磨损),军规级,普通,机枪,略有磨损,0.69,当前在售(351)
2023-6-20 11:22,M249 | 鬼影 (崭新出厂),军规级,普通,机枪,崭新出厂,1.46,当前在售(351)
2023-6-20 11:22,M249 | 鬼影 (久经沙场),军规级,普通,机枪,久经沙场,0.39,当前在售(351)
2023-6-20 11:22,M249 | 鬼影 (破损不堪),军规级,普通,机枪,破损不堪,0.48,当前在售(351)
2023-6-20 11:22,M249 | 鬼影 (战痕累累),军规级,普通,机枪,战痕累累,0.37,当前在售(351)
2023-6-20 11:22,AUG | 弹跳线条 (略有磨损),军规级,普通,步枪,略有磨损,1.45,当前在售(840)
2023-6-20 11:22,AUG | 弹跳线条 (崭新出厂),军规级,普通,步枪,崭新出厂,4.02,当前在售(840)
2023-6-20 11:22,AUG | 弹跳线条 (久经沙场),军规级,普通,步枪,久经沙场,0.47,当前在售(840)
2023-6-20 11:22,AUG | 弹跳线条 (破损不堪),军规级,普通,步枪,破损不堪,1.06,当前在售(840)
2023-6-20 11:22,AUG | 弹跳线条 (战痕累累),军规级,普通,步枪,战痕累累,0.39,当前在售(840)
2023-6-20 11:22,求生匕首（★） | 蓝钢 (略有磨损),隐秘,★,匕首,略有磨损,1148,当前在售(44)
2023-6-20 11:22,求生匕首（★） | 蓝钢 (崭新出厂),隐秘,★,匕首,崭新出厂,1639.99,当前在售(44)
2023-6-20 11:22,求生匕首（★） | 蓝钢 (久经沙场),隐秘,★,匕首,久经沙场,1045.96,当前在售(44)
2023-6-20 11:22,求生匕首（★） | 蓝钢 (破损不堪),隐秘,★,匕首,破损不堪,945.48,当前在售(44)
2023-6-20 11:22,求生匕首（★） | 蓝钢 (战痕累累),隐秘,★,匕首,战痕累累,929.5,当前在售(44)
2023-6-20 11:22,MAC-10（纪念品） | 都市 DDPAT (略有磨损),消费级,纪念品,微型冲锋枪,略有磨损,2.94,当前在售(284)
2023-6-20 11:22,MAC-10（纪念品） | 都市 DDPAT (崭新出厂),消费级,纪念品,微型冲锋枪,崭新出厂,44.89,当前在售(284)
2023-6-20 11:22,MAC-10（纪念品） | 都市 DDPAT (久经沙场),消费级,纪念品,微型冲锋枪,久经沙场,0.59,当前在售(284)
2023-6-20 11:22,MAC-10（纪念品） | 都市 DDPAT (破损不堪),消费级,纪念品,微型冲锋枪,破损不堪,0.98,当前在售(284)
2023-6-20 11:22,MAC-10（纪念品） | 都市 DDPAT (战痕累累),消费级,纪念品,微型冲锋枪,战痕累累,0.49,当前在售(284)
