Time,Full_name,Quality,Type,Kind,Exterior,Price,OnSale
2023-6-14 9:0,蝴蝶刀（★） | 屠夫 (略有磨损),隐秘,★,匕首,略有磨损,10099.5,当前在售(283)
2023-6-14 9:0,短剑（★ StatTrak™） | 大马士革钢 (破损不堪),隐秘,★,匕首,破损不堪,1950,当前在售(24)
2023-6-14 9:0,短剑（★ StatTrak™） | 大马士革钢 (战痕累累),隐秘,★,匕首,战痕累累,1899.5,当前在售(24)
2023-6-14 9:0,双持贝瑞塔（纪念品） | 深蓝电镀处理 (略有磨损),军规级,纪念品,手枪,略有磨损,116.09,当前在售(5)
2023-6-14 9:0,双持贝瑞塔（纪念品） | 深蓝电镀处理 (崭新出厂),军规级,纪念品,手枪,崭新出厂,44.98,当前在售(5)
2023-6-14 9:0,MAG-7（StatTrak™） | 记忆碎片 (略有磨损),军规级,StatTrak™,霰弹枪,略有磨损,25.3,当前在售(45)
2023-6-14 9:0,MAG-7（StatTrak™） | 记忆碎片 (崭新出厂),军规级,StatTrak™,霰弹枪,崭新出厂,42.76,当前在售(45)
2023-6-14 9:0,MAG-7（StatTrak™） | 记忆碎片 (久经沙场),军规级,StatTrak™,霰弹枪,久经沙场,24.41,当前在售(45)
2023-6-14 9:0,短剑（★ StatTrak™） | 人工染色 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,2309.5,当前在售(15)
2023-6-14 9:0,短剑（★ StatTrak™） | 人工染色 (崭新出厂),隐秘,★,匕首,崭新出厂,3450,当前在售(15)
2023-6-14 9:0,短剑（★ StatTrak™） | 人工染色 (久经沙场),隐秘,★,匕首,久经沙场,2028,当前在售(15)
2023-6-14 9:0,短剑（★ StatTrak™） | 人工染色 (破损不堪),隐秘,★,匕首,破损不堪,1774.5,当前在售(15)
2023-6-14 9:0,短剑（★ StatTrak™） | 人工染色 (战痕累累),隐秘,★,匕首,战痕累累,1749.48,当前在售(15)
2023-6-14 9:0,短剑（★） | 渐变之色 (略有磨损),隐秘,★,匕首,略有磨损,6733,当前在售(28)
2023-6-14 9:0,短剑（★） | 渐变之色 (崭新出厂),隐秘,★,匕首,崭新出厂,6899,当前在售(28)
2023-6-14 9:0,G3SG1 | 雇佣兵 (略有磨损),消费级,普通,步枪,略有磨损,12.45,当前在售(10)
2023-6-14 9:0,G3SG1 | 雇佣兵 (崭新出厂),消费级,普通,步枪,崭新出厂,49.25,当前在售(10)
2023-6-14 9:0,G3SG1 | 雇佣兵 (久经沙场),消费级,普通,步枪,久经沙场,9.5,当前在售(10)
2023-6-14 9:0,G3SG1 | 雇佣兵 (破损不堪),消费级,普通,步枪,破损不堪,14.92,当前在售(10)
2023-6-14 9:0,G3SG1 | 雇佣兵 (战痕累累),消费级,普通,步枪,战痕累累,10.42,当前在售(10)
2023-6-14 9:0,MAG-7（纪念品） | 核芯破裂 (略有磨损),受限,纪念品,霰弹枪,略有磨损,21,当前在售(39)
2023-6-14 9:0,MAG-7（纪念品） | 核芯破裂 (崭新出厂),受限,纪念品,霰弹枪,崭新出厂,203,当前在售(39)
2023-6-14 9:0,MAG-7（纪念品） | 核芯破裂 (久经沙场),受限,纪念品,霰弹枪,久经沙场,7.69,当前在售(39)
2023-6-14 9:0,MAG-7（纪念品） | 核芯破裂 (破损不堪),受限,纪念品,霰弹枪,破损不堪,5.69,当前在售(39)
2023-6-14 9:0,MAG-7（纪念品） | 核芯破裂 (战痕累累),受限,纪念品,霰弹枪,战痕累累,9.64,当前在售(39)
2023-6-14 9:0,短剑（★ StatTrak™） | 表面淬火 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,3197.88,当前在售(19)
2023-6-14 9:0,短剑（★ StatTrak™） | 表面淬火 (崭新出厂),隐秘,★,匕首,崭新出厂,4444,当前在售(19)
2023-6-14 9:0,短剑（★ StatTrak™） | 表面淬火 (久经沙场),隐秘,★,匕首,久经沙场,2599,当前在售(19)
2023-6-14 9:0,短剑（★ StatTrak™） | 表面淬火 (破损不堪),隐秘,★,匕首,破损不堪,2249.5,当前在售(19)
2023-6-14 9:0,短剑（★ StatTrak™） | 表面淬火 (战痕累累),隐秘,★,匕首,战痕累累,2298,当前在售(19)
2023-6-14 9:0,双持贝瑞塔 | 决斗家 (略有磨损),受限,普通,手枪,略有磨损,759,当前在售(5)
2023-6-14 9:0,双持贝瑞塔 | 决斗家 (崭新出厂),受限,普通,手枪,崭新出厂,785,当前在售(5)
2023-6-14 9:0,双持贝瑞塔 | 决斗家 (久经沙场),受限,普通,手枪,久经沙场,714,当前在售(5)
2023-6-14 9:0,双持贝瑞塔 | 决斗家 (破损不堪),受限,普通,手枪,破损不堪,2499,当前在售(5)
2023-6-14 9:0,MAG-7 | 硬水 (略有磨损),军规级,普通,霰弹枪,略有磨损,32.48,当前在售(10)
2023-6-14 9:0,MAG-7 | 硬水 (崭新出厂),军规级,普通,霰弹枪,崭新出厂,33,当前在售(10)
2023-6-14 9:0,MAG-7 | 硬水 (久经沙场),军规级,普通,霰弹枪,久经沙场,32.83,当前在售(10)
2023-6-14 9:0,MAG-7 | 硬水 (破损不堪),军规级,普通,霰弹枪,破损不堪,32.51,当前在售(10)
2023-6-14 9:0,双持贝瑞塔 | 翡翠色调 (略有磨损),军规级,普通,手枪,略有磨损,310,当前在售(3)
2023-6-14 9:0,双持贝瑞塔 | 翡翠色调 (崭新出厂),军规级,普通,手枪,崭新出厂,200,当前在售(3)
2023-6-14 9:0,短剑（★ StatTrak™） | 深红之网 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,4180,当前在售(19)
2023-6-14 9:0,短剑（★ StatTrak™） | 深红之网 (久经沙场),隐秘,★,匕首,久经沙场,2760,当前在售(19)
2023-6-14 9:0,短剑（★ StatTrak™） | 深红之网 (破损不堪),隐秘,★,匕首,破损不堪,2565,当前在售(19)
2023-6-14 9:0,短剑（★ StatTrak™） | 深红之网 (战痕累累),隐秘,★,匕首,战痕累累,2108,当前在售(19)
2023-6-14 9:0,AWP（StatTrak™） | 鬼退治 (略有磨损),隐秘,StatTrak™,步枪,略有磨损,4596.5,当前在售(29)
2023-6-14 9:0,AWP（StatTrak™） | 鬼退治 (崭新出厂),隐秘,StatTrak™,步枪,崭新出厂,7199,当前在售(29)
2023-6-14 9:0,AWP（StatTrak™） | 鬼退治 (久经沙场),隐秘,StatTrak™,步枪,久经沙场,3200,当前在售(29)
2023-6-14 9:0,AWP（StatTrak™） | 鬼退治 (破损不堪),隐秘,StatTrak™,步枪,破损不堪,5888,当前在售(29)
2023-6-14 9:0,AWP（StatTrak™） | 鬼退治 (战痕累累),隐秘,StatTrak™,步枪,战痕累累,4321,当前在售(29)
2023-6-14 9:0,MAG-7 | 碳素纤维 (略有磨损),工业级,普通,霰弹枪,略有磨损,11.85,当前在售(29)
2023-6-14 9:0,MAG-7 | 碳素纤维 (崭新出厂),工业级,普通,霰弹枪,崭新出厂,11.99,当前在售(29)
2023-6-14 9:0,G3SG1（纪念品） | 多变迷彩 (略有磨损),工业级,纪念品,步枪,略有磨损,259.99,当前在售(4)
2023-6-14 9:0,G3SG1（纪念品） | 多变迷彩 (崭新出厂),工业级,纪念品,步枪,崭新出厂,1999,当前在售(4)
2023-6-14 9:0,G3SG1（纪念品） | 多变迷彩 (久经沙场),工业级,纪念品,步枪,久经沙场,126.1,当前在售(4)
2023-6-14 9:0,G3SG1（纪念品） | 多变迷彩 (破损不堪),工业级,纪念品,步枪,破损不堪,5128.21,当前在售(4)
2023-6-14 9:0,G3SG1（纪念品） | 多变迷彩 (战痕累累),工业级,纪念品,步枪,战痕累累,392,当前在售(4)
2023-6-14 9:0,双持贝瑞塔（纪念品） | 钴蓝石英 (略有磨损),受限,纪念品,手枪,略有磨损,1500,当前在售(5)
2023-6-14 9:0,双持贝瑞塔（纪念品） | 钴蓝石英 (崭新出厂),受限,纪念品,手枪,崭新出厂,6666,当前在售(5)
2023-6-14 9:0,双持贝瑞塔（纪念品） | 钴蓝石英 (久经沙场),受限,纪念品,手枪,久经沙场,1999,当前在售(5)
2023-6-14 9:0,MAG-7（纪念品） | 金属 DDPAT (略有磨损),工业级,纪念品,霰弹枪,略有磨损,24,当前在售(26)
2023-6-14 9:0,MAG-7（纪念品） | 金属 DDPAT (崭新出厂),工业级,纪念品,霰弹枪,崭新出厂,11.1,当前在售(26)
2023-6-14 9:0,AWP | 雷击 (略有磨损),隐秘,普通,步枪,略有磨损,4085,当前在售(26)
2023-6-14 9:0,AWP | 雷击 (崭新出厂),隐秘,普通,步枪,崭新出厂,4086,当前在售(26)
2023-6-14 9:0,沙漠之鹰 | 印花集 (略有磨损),隐秘,普通,手枪,略有磨损,453.95,当前在售(1000+)
2023-6-14 9:0,沙漠之鹰 | 印花集 (崭新出厂),隐秘,普通,手枪,崭新出厂,806.5,当前在售(1000+)
2023-6-14 9:0,沙漠之鹰 | 印花集 (久经沙场),隐秘,普通,手枪,久经沙场,324,当前在售(1000+)
2023-6-14 9:0,沙漠之鹰 | 印花集 (破损不堪),隐秘,普通,手枪,破损不堪,299.5,当前在售(1000+)
2023-6-14 9:0,沙漠之鹰 | 印花集 (战痕累累),隐秘,普通,手枪,战痕累累,246.49,当前在售(1000+)
2023-6-14 9:0,短剑（★ StatTrak™） | 屠夫 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,3747.5,当前在售(20)
2023-6-14 9:0,短剑（★ StatTrak™） | 屠夫 (崭新出厂),隐秘,★,匕首,崭新出厂,4199.99,当前在售(20)
2023-6-14 9:0,短剑（★ StatTrak™） | 屠夫 (久经沙场),隐秘,★,匕首,久经沙场,3499.5,当前在售(20)
2023-6-14 9:0,MAG-7 | 沙丘之黄 (略有磨损),消费级,普通,霰弹枪,略有磨损,9.36,当前在售(26)
2023-6-14 9:0,MAG-7 | 沙丘之黄 (崭新出厂),消费级,普通,霰弹枪,崭新出厂,74.23,当前在售(26)
2023-6-14 9:0,MAG-7 | 沙丘之黄 (久经沙场),消费级,普通,霰弹枪,久经沙场,5,当前在售(26)
2023-6-14 9:0,MAG-7 | 沙丘之黄 (破损不堪),消费级,普通,霰弹枪,破损不堪,100,当前在售(26)
2023-6-14 9:0,MAG-7 | 沙丘之黄 (战痕累累),消费级,普通,霰弹枪,战痕累累,5.39,当前在售(26)
2023-6-14 9:0,短剑（★ StatTrak™） | 夜色 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,1884.5,当前在售(12)
2023-6-14 9:0,短剑（★ StatTrak™） | 夜色 (崭新出厂),隐秘,★,匕首,崭新出厂,6000,当前在售(12)
2023-6-14 9:0,短剑（★ StatTrak™） | 夜色 (久经沙场),隐秘,★,匕首,久经沙场,1540,当前在售(12)
2023-6-14 9:0,短剑（★ StatTrak™） | 夜色 (破损不堪),隐秘,★,匕首,破损不堪,1525,当前在售(12)
2023-6-14 9:0,短剑（★ StatTrak™） | 夜色 (战痕累累),隐秘,★,匕首,战痕累累,1399.4,当前在售(12)
2023-6-14 9:0,AWP | 渐变之色 (略有磨损),隐秘,普通,狙击步枪,略有磨损,8690,当前在售(32)
2023-6-14 9:0,AWP | 渐变之色 (崭新出厂),隐秘,普通,狙击步枪,崭新出厂,8468,当前在售(32)
2023-6-14 9:0,AWP | 蝮蛇迷彩 (略有磨损),军规级,普通,步枪,略有磨损,659.9,当前在售(29)
2023-6-14 9:0,AWP | 蝮蛇迷彩 (崭新出厂),军规级,普通,步枪,崭新出厂,1550,当前在售(29)
2023-6-14 9:0,AWP | 蝮蛇迷彩 (久经沙场),军规级,普通,步枪,久经沙场,634.5,当前在售(29)
2023-6-14 9:0,AWP | 蝮蛇迷彩 (破损不堪),军规级,普通,步枪,破损不堪,850,当前在售(29)
2023-6-14 9:0,AWP | 蝮蛇迷彩 (战痕累累),军规级,普通,步枪,战痕累累,800,当前在售(29)
2023-6-14 9:0,MAG-7 | 记忆碎片 (略有磨损),军规级,普通,霰弹枪,略有磨损,19.2,当前在售(21)
2023-6-14 9:0,MAG-7 | 记忆碎片 (崭新出厂),军规级,普通,霰弹枪,崭新出厂,27.33,当前在售(21)
2023-6-14 9:0,MAG-7 | 记忆碎片 (久经沙场),军规级,普通,霰弹枪,久经沙场,19.18,当前在售(21)
2023-6-14 9:0,沙漠之鹰 | 后发制人 (略有磨损),受限,普通,手枪,略有磨损,6.16,当前在售(1000+)
2023-6-14 9:0,沙漠之鹰 | 后发制人 (崭新出厂),受限,普通,手枪,崭新出厂,15.2,当前在售(1000+)
2023-6-14 9:0,沙漠之鹰 | 后发制人 (久经沙场),受限,普通,手枪,久经沙场,2.5,当前在售(1000+)
2023-6-14 9:0,沙漠之鹰 | 后发制人 (破损不堪),受限,普通,手枪,破损不堪,1.59,当前在售(1000+)
2023-6-14 9:0,沙漠之鹰 | 后发制人 (战痕累累),受限,普通,手枪,战痕累累,1.59,当前在售(1000+)
2023-6-14 9:0,短剑（★ StatTrak™） | 北方森林 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,1550,当前在售(11)
2023-6-14 9:0,短剑（★ StatTrak™） | 北方森林 (崭新出厂),隐秘,★,匕首,崭新出厂,3281.56,当前在售(11)
2023-6-14 9:0,短剑（★ StatTrak™） | 北方森林 (久经沙场),隐秘,★,匕首,久经沙场,1362.4,当前在售(11)
2023-6-14 9:0,短剑（★ StatTrak™） | 北方森林 (破损不堪),隐秘,★,匕首,破损不堪,1320,当前在售(11)
2023-6-14 9:0,短剑（★ StatTrak™） | 北方森林 (战痕累累),隐秘,★,匕首,战痕累累,1320,当前在售(11)
2023-6-14 9:0,沙漠之鹰 | 蓝色层压板 (略有磨损),军规级,普通,手枪,略有磨损,1.35,当前在售(1000+)
2023-6-14 9:0,沙漠之鹰 | 蓝色层压板 (崭新出厂),军规级,普通,手枪,崭新出厂,5.75,当前在售(1000+)
2023-6-14 9:0,沙漠之鹰 | 蓝色层压板 (久经沙场),军规级,普通,手枪,久经沙场,0.68,当前在售(1000+)
2023-6-14 9:0,沙漠之鹰 | 蓝色层压板 (破损不堪),军规级,普通,手枪,破损不堪,0.46,当前在售(1000+)
2023-6-14 9:0,沙漠之鹰 | 蓝色层压板 (战痕累累),军规级,普通,手枪,战痕累累,0.5,当前在售(1000+)
2023-6-14 9:0,双持贝瑞塔（纪念品） | 人工染色 (略有磨损),工业级,纪念品,手枪,略有磨损,1699,当前在售(4)
2023-6-14 9:0,双持贝瑞塔（纪念品） | 人工染色 (久经沙场),工业级,纪念品,手枪,久经沙场,199.5,当前在售(4)
2023-6-14 9:0,双持贝瑞塔（纪念品） | 人工染色 (破损不堪),工业级,纪念品,手枪,破损不堪,399.5,当前在售(4)
2023-6-14 9:0,双持贝瑞塔（纪念品） | 人工染色 (战痕累累),工业级,纪念品,手枪,战痕累累,199,当前在售(4)
2023-6-14 9:0,AWP（StatTrak™） | 石墨黑 (略有磨损),保密,StatTrak™,步枪,略有磨损,2695,当前在售(18)
2023-6-14 9:0,AWP（StatTrak™） | 石墨黑 (崭新出厂),保密,StatTrak™,步枪,崭新出厂,3599,当前在售(18)
2023-6-14 9:0,沙漠之鹰 | 机械工业 (略有磨损),保密,普通,手枪,略有磨损,37.9,当前在售(1000+)
2023-6-14 9:0,沙漠之鹰 | 机械工业 (崭新出厂),保密,普通,手枪,崭新出厂,57.9,当前在售(1000+)
2023-6-14 9:0,沙漠之鹰 | 机械工业 (久经沙场),保密,普通,手枪,久经沙场,25.6,当前在售(1000+)
2023-6-14 9:0,沙漠之鹰 | 机械工业 (破损不堪),保密,普通,手枪,破损不堪,27.9,当前在售(1000+)
2023-6-14 9:0,沙漠之鹰 | 机械工业 (战痕累累),保密,普通,手枪,战痕累累,23.69,当前在售(1000+)
2023-6-14 9:0,沙漠之鹰 | 青铜装饰 (略有磨损),军规级,普通,手枪,略有磨损,4.48,当前在售(1000+)
2023-6-14 9:0,沙漠之鹰 | 青铜装饰 (崭新出厂),军规级,普通,手枪,崭新出厂,10.65,当前在售(1000+)
2023-6-14 9:0,沙漠之鹰 | 青铜装饰 (久经沙场),军规级,普通,手枪,久经沙场,1.12,当前在售(1000+)
2023-6-14 9:0,沙漠之鹰 | 青铜装饰 (破损不堪),军规级,普通,手枪,破损不堪,1.63,当前在售(1000+)
2023-6-14 9:0,沙漠之鹰 | 青铜装饰 (战痕累累),军规级,普通,手枪,战痕累累,3.97,当前在售(1000+)
2023-6-14 9:0,MAG-7（纪念品） | 银质 (略有磨损),工业级,纪念品,霰弹枪,略有磨损,69,当前在售(34)
2023-6-14 9:0,MAG-7（纪念品） | 银质 (崭新出厂),工业级,纪念品,霰弹枪,崭新出厂,69.3,当前在售(34)
2023-6-14 9:0,CZ75 | 战术高手 (略有磨损),受限,普通,手枪,略有磨损,4.88,当前在售(844)
2023-6-14 9:0,CZ75 | 战术高手 (崭新出厂),受限,普通,手枪,崭新出厂,8.88,当前在售(844)
2023-6-14 9:0,CZ75 | 战术高手 (久经沙场),受限,普通,手枪,久经沙场,2.54,当前在售(844)
2023-6-14 9:0,CZ75 | 战术高手 (破损不堪),受限,普通,手枪,破损不堪,2.5,当前在售(844)
2023-6-14 9:0,CZ75 | 战术高手 (战痕累累),受限,普通,手枪,战痕累累,2.2,当前在售(844)
2023-6-14 9:0,短剑（★ StatTrak™） | 蓝钢 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,2349.99,当前在售(20)
2023-6-14 9:0,短剑（★ StatTrak™） | 蓝钢 (崭新出厂),隐秘,★,匕首,崭新出厂,3100,当前在售(20)
2023-6-14 9:0,短剑（★ StatTrak™） | 蓝钢 (久经沙场),隐秘,★,匕首,久经沙场,2025,当前在售(20)
2023-6-14 9:0,短剑（★ StatTrak™） | 蓝钢 (破损不堪),隐秘,★,匕首,破损不堪,1877,当前在售(20)
2023-6-14 9:0,短剑（★ StatTrak™） | 蓝钢 (战痕累累),隐秘,★,匕首,战痕累累,1850,当前在售(20)
2023-6-14 9:0,短剑（★ StatTrak™） | 都市伪装 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,1933,当前在售(12)
2023-6-14 9:0,短剑（★ StatTrak™） | 都市伪装 (崭新出厂),隐秘,★,匕首,崭新出厂,6666,当前在售(12)
2023-6-14 9:0,短剑（★ StatTrak™） | 都市伪装 (久经沙场),隐秘,★,匕首,久经沙场,1539,当前在售(12)
2023-6-14 9:0,短剑（★ StatTrak™） | 都市伪装 (破损不堪),隐秘,★,匕首,破损不堪,1537.5,当前在售(12)
2023-6-14 9:0,短剑（★ StatTrak™） | 都市伪装 (战痕累累),隐秘,★,匕首,战痕累累,1439,当前在售(12)
2023-6-14 9:0,CZ75 | 短趾雕 (略有磨损),军规级,普通,手枪,略有磨损,1.12,当前在售(797)
2023-6-14 9:0,CZ75 | 短趾雕 (崭新出厂),军规级,普通,手枪,崭新出厂,2.65,当前在售(797)
2023-6-14 9:0,CZ75 | 短趾雕 (久经沙场),军规级,普通,手枪,久经沙场,0.56,当前在售(797)
2023-6-14 9:0,CZ75 | 短趾雕 (破损不堪),军规级,普通,手枪,破损不堪,0.57,当前在售(797)
2023-6-14 9:0,CZ75 | 短趾雕 (战痕累累),军规级,普通,手枪,战痕累累,0.53,当前在售(797)
2023-6-14 9:0,AWP（纪念品） | 巨龙传说 (略有磨损),隐秘,纪念品,狙击步枪,略有磨损,1800000,当前在售(6)
2023-6-14 9:0,AWP（纪念品） | 巨龙传说 (崭新出厂),隐秘,纪念品,狙击步枪,崭新出厂,2999999.9,当前在售(6)
2023-6-14 9:0,AWP（纪念品） | 巨龙传说 (久经沙场),隐秘,纪念品,狙击步枪,久经沙场,399999.9,当前在售(6)
2023-6-14 9:0,AWP（纪念品） | 巨龙传说 (战痕累累),隐秘,纪念品,狙击步枪,战痕累累,300000,当前在售(6)
2023-6-14 9:0,MAG-7 | 坚固链甲 (略有磨损),工业级,普通,霰弹枪,略有磨损,107,当前在售(17)
2023-6-14 9:0,MAG-7 | 坚固链甲 (崭新出厂),工业级,普通,霰弹枪,崭新出厂,118.99,当前在售(17)
2023-6-14 9:0,MAG-7 | 坚固链甲 (久经沙场),工业级,普通,霰弹枪,久经沙场,106.95,当前在售(17)
2023-6-14 9:0,短剑（★ StatTrak™） | 枯焦之色 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,1568.5,当前在售(9)
2023-6-14 9:0,短剑（★ StatTrak™） | 枯焦之色 (崭新出厂),隐秘,★,匕首,崭新出厂,3750,当前在售(9)
2023-6-14 9:0,短剑（★ StatTrak™） | 枯焦之色 (久经沙场),隐秘,★,匕首,久经沙场,1348.66,当前在售(9)
2023-6-14 9:0,短剑（★ StatTrak™） | 枯焦之色 (破损不堪),隐秘,★,匕首,破损不堪,1355.5,当前在售(9)
2023-6-14 9:0,短剑（★ StatTrak™） | 枯焦之色 (战痕累累),隐秘,★,匕首,战痕累累,1450,当前在售(9)
2023-6-14 9:0,CZ75 | 做旧手艺 (略有磨损),军规级,普通,手枪,略有磨损,0.78,当前在售(470)
2023-6-14 9:0,CZ75 | 做旧手艺 (崭新出厂),军规级,普通,手枪,崭新出厂,1.59,当前在售(470)
2023-6-14 9:0,CZ75 | 做旧手艺 (久经沙场),军规级,普通,手枪,久经沙场,0.44,当前在售(470)
2023-6-14 9:0,CZ75 | 做旧手艺 (破损不堪),军规级,普通,手枪,破损不堪,0.33,当前在售(470)
2023-6-14 9:0,CZ75 | 做旧手艺 (战痕累累),军规级,普通,手枪,战痕累累,0.39,当前在售(470)
2023-6-14 9:0,MAG-7 | 棱彩阶梯 (略有磨损),受限,普通,霰弹枪,略有磨损,241.49,当前在售(20)
2023-6-14 9:0,MAG-7 | 棱彩阶梯 (崭新出厂),受限,普通,霰弹枪,崭新出厂,282.5,当前在售(20)
2023-6-14 9:0,MAG-7 | 棱彩阶梯 (久经沙场),受限,普通,霰弹枪,久经沙场,253.99,当前在售(20)
2023-6-14 9:0,沙漠之鹰 | 轻轨 (略有磨损),受限,普通,手枪,略有磨损,9,当前在售(1000+)
2023-6-14 9:0,沙漠之鹰 | 轻轨 (崭新出厂),受限,普通,手枪,崭新出厂,24.68,当前在售(1000+)
2023-6-14 9:0,沙漠之鹰 | 轻轨 (久经沙场),受限,普通,手枪,久经沙场,3.87,当前在售(1000+)
2023-6-14 9:0,沙漠之鹰 | 轻轨 (破损不堪),受限,普通,手枪,破损不堪,3.52,当前在售(1000+)
2023-6-14 9:0,沙漠之鹰 | 轻轨 (战痕累累),受限,普通,手枪,战痕累累,3.29,当前在售(1000+)
2023-6-14 9:0,CZ75（纪念品） | 夜半棕榈 (略有磨损),工业级,纪念品,手枪,略有磨损,0.07,当前在售(579)
2023-6-14 9:0,CZ75（纪念品） | 夜半棕榈 (崭新出厂),工业级,纪念品,手枪,崭新出厂,0.2,当前在售(579)
2023-6-14 9:0,CZ75（纪念品） | 夜半棕榈 (久经沙场),工业级,纪念品,手枪,久经沙场,0.07,当前在售(579)
2023-6-14 9:0,CZ75（纪念品） | 夜半棕榈 (破损不堪),工业级,纪念品,手枪,破损不堪,0.09,当前在售(579)
2023-6-14 9:0,CZ75（纪念品） | 夜半棕榈 (战痕累累),工业级,纪念品,手枪,战痕累累,0.07,当前在售(579)
2023-6-14 9:0,AWP（StatTrak™） | 雷击 (略有磨损),隐秘,StatTrak™,步枪,略有磨损,7200,当前在售(5)
2023-6-14 9:0,AWP（StatTrak™） | 雷击 (崭新出厂),隐秘,StatTrak™,步枪,崭新出厂,6500,当前在售(5)
2023-6-14 9:0,短剑（★ StatTrak™） | 森林 DDPAT (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,1630,当前在售(8)
2023-6-14 9:0,短剑（★ StatTrak™） | 森林 DDPAT (久经沙场),隐秘,★,匕首,久经沙场,1340,当前在售(8)
2023-6-14 9:0,短剑（★ StatTrak™） | 森林 DDPAT (破损不堪),隐秘,★,匕首,破损不堪,1399.99,当前在售(8)
2023-6-14 9:0,短剑（★ StatTrak™） | 森林 DDPAT (战痕累累),隐秘,★,匕首,战痕累累,1325,当前在售(8)
2023-6-14 9:0,CZ75 | 经济 (略有磨损),受限,普通,手枪,略有磨损,9.47,当前在售(410)
2023-6-14 9:0,CZ75 | 经济 (崭新出厂),受限,普通,手枪,崭新出厂,22.17,当前在售(410)
2023-6-14 9:0,CZ75 | 经济 (久经沙场),受限,普通,手枪,久经沙场,4.04,当前在售(410)
2023-6-14 9:0,CZ75 | 经济 (破损不堪),受限,普通,手枪,破损不堪,3.2,当前在售(410)
2023-6-14 9:0,CZ75 | 经济 (战痕累累),受限,普通,手枪,战痕累累,2.84,当前在售(410)
2023-6-14 9:0,AWP（纪念品） | 狩猎网格 (略有磨损),工业级,纪念品,步枪,略有磨损,2488,当前在售(7)
2023-6-14 9:0,AWP（纪念品） | 狩猎网格 (久经沙场),工业级,纪念品,步枪,久经沙场,599.5,当前在售(7)
2023-6-14 9:0,AWP（纪念品） | 狩猎网格 (破损不堪),工业级,纪念品,步枪,破损不堪,2000,当前在售(7)
2023-6-14 9:0,AWP（纪念品） | 狩猎网格 (战痕累累),工业级,纪念品,步枪,战痕累累,2012.5,当前在售(7)
2023-6-14 9:0,MAG-7 | 危机色调 (略有磨损),军规级,普通,霰弹枪,略有磨损,63.07,当前在售(19)
2023-6-14 9:0,MAG-7 | 危机色调 (崭新出厂),军规级,普通,霰弹枪,崭新出厂,400,当前在售(19)
2023-6-14 9:0,MAG-7 | 危机色调 (久经沙场),军规级,普通,霰弹枪,久经沙场,52.79,当前在售(19)
2023-6-14 9:0,MAG-7 | 危机色调 (破损不堪),军规级,普通,霰弹枪,破损不堪,49.81,当前在售(19)
2023-6-14 9:0,MAG-7 | 危机色调 (战痕累累),军规级,普通,霰弹枪,战痕累累,82.03,当前在售(19)
2023-6-14 9:0,沙漠之鹰 | 阴谋者 (略有磨损),保密,普通,手枪,略有磨损,38.5,当前在售(1000+)
2023-6-14 9:0,沙漠之鹰 | 阴谋者 (崭新出厂),保密,普通,手枪,崭新出厂,57.5,当前在售(1000+)
2023-6-14 9:0,沙漠之鹰 | 阴谋者 (久经沙场),保密,普通,手枪,久经沙场,35.29,当前在售(1000+)
2023-6-14 9:0,短剑（★ StatTrak™） | 致命紫罗兰 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,2429.9,当前在售(13)
2023-6-14 9:0,短剑（★ StatTrak™） | 致命紫罗兰 (久经沙场),隐秘,★,匕首,久经沙场,1784.5,当前在售(13)
2023-6-14 9:0,短剑（★ StatTrak™） | 致命紫罗兰 (破损不堪),隐秘,★,匕首,破损不堪,1724,当前在售(13)
2023-6-14 9:0,短剑（★ StatTrak™） | 致命紫罗兰 (战痕累累),隐秘,★,匕首,战痕累累,1539.99,当前在售(13)
2023-6-14 9:0,MAG-7（StatTrak™） | 硬水 (略有磨损),军规级,StatTrak™,霰弹枪,略有磨损,33.5,当前在售(21)
2023-6-14 9:0,MAG-7（StatTrak™） | 硬水 (崭新出厂),军规级,StatTrak™,霰弹枪,崭新出厂,39.6,当前在售(21)
2023-6-14 9:0,MAG-7（StatTrak™） | 硬水 (久经沙场),军规级,StatTrak™,霰弹枪,久经沙场,29.54,当前在售(21)
2023-6-14 9:0,MAG-7（StatTrak™） | 硬水 (破损不堪),军规级,StatTrak™,霰弹枪,破损不堪,65.29,当前在售(21)
2023-6-14 9:0,沙漠之鹰 | 锈蚀烈焰 (略有磨损),军规级,普通,手枪,略有磨损,1.59,当前在售(1000+)
2023-6-14 9:0,沙漠之鹰 | 锈蚀烈焰 (崭新出厂),军规级,普通,手枪,崭新出厂,2.71,当前在售(1000+)
2023-6-14 9:0,沙漠之鹰 | 锈蚀烈焰 (久经沙场),军规级,普通,手枪,久经沙场,1.02,当前在售(1000+)
